market,seed,model,draw,pre_contiguous,pre_purged,post_contiguous,post_purged
FTSE,43,GJR-GARCH,5,0.5213349262600229,0.5098233462199312,0.522130718427835,0.5112824849656358
FTSE,43,TimeGAN,6,0.929378982316724,0.9140642898052691,0.9292662245847652,0.9190746259306988
FTSE,43,QuantGAN,6,0.5703529943442154,0.5373360090922107,0.5702706633018328,0.5372539017754868
FTSE,43,CNN-WGAN-GP,6,0.618970817225086,0.5199509593356243,0.6189251771907217,0.5223973994129438
FTSE,43,GARCH,6,0.5360160277061856,0.5515128329037801,0.5363086608676977,0.5492440309994272
FTSE,43,GJR-GARCH,6,0.6937766233533791,0.683406044172394,0.6926360699455898,0.6811620758161511
FTSE,43,TimeGAN,7,0.8368563412800688,0.8131407502863688,0.8336830165378005,0.8123820965778922
FTSE,43,QuantGAN,7,0.2640461680269187,0.2200460427405498,0.2827588058419245,0.24234880619988547
FTSE,43,CNN-WGAN-GP,7,0.6282068835910654,0.6036722329610538,0.6296221721076748,0.604177181772623
FTSE,43,GARCH,7,0.8130461143327606,0.7967273410652921,0.8123684493127147,0.7892504295532645
FTSE,43,GJR-GARCH,7,0.6758459067153494,0.6711252953178694,0.6758208494415808,0.6691976750429554
FTSE,43,TimeGAN,8,0.9334431826317295,0.9245923718499427,0.9345900003579611,0.9268083744988544
FTSE,43,QuantGAN,8,0.5180448167239404,0.47679316115406645,0.5182551188430699,0.4782243341924398
FTSE,43,CNN-WGAN-GP,8,0.5367330684421535,0.5129443191580757,0.5371896925114548,0.5134000483247423
FTSE,43,GARCH,8,0.6813954216781214,0.6944509324885452,0.6810249319873998,0.6956843320446735
FTSE,43,GJR-GARCH,8,0.5335894992124857,0.5521117464919817,0.5357612041809852,0.5543040342210767
FTSE,43,TimeGAN,9,0.9689627631013746,0.9679931360967927,0.9690258537371135,0.9676671678121419
FTSE,43,QuantGAN,9,0.534380145690149,0.5117424649198167,0.5352269473081328,0.5139649556128293
FTSE,43,CNN-WGAN-GP,9,0.23444860574169532,0.2385566562857961,0.23390830827605957,0.23714852699026348
FTSE,43,GARCH,9,0.6509512815005728,0.6103473117124857,0.6512781446878579,0.6112399770904926
FTSE,43,GJR-GARCH,9,0.6688694695017183,0.6354916147623139,0.6686754993556702,0.635603477591638
FTSE,43,TimeGAN,10,0.974108676975945,0.9746782825028637,0.973805752434135,0.9748107280927835
FTSE,43,QuantGAN,10,0.512801582187858,0.4915181128293242,0.5123098331901489,0.49125635380870564
FTSE,43,CNN-WGAN-GP,10,0.5706290718069873,0.5543814432989691,0.5693437678980527,0.5513184153064146
FTSE,43,GARCH,10,0.5375087253006873,0.4977779567583047,0.5394110645761742,0.4996794011311569
FTSE,43,GJR-GARCH,10,0.4817057291666667,0.4284109213917525,0.48088264246849943,0.4272468767898053
FTSE,43,TimeGAN,11,0.9129827999713631,0.9100018792955324,0.9117966065292096,0.9101224674255441
FTSE,43,QuantGAN,11,0.6409455988688432,0.6035677530784651,0.6390627237256586,0.6017370060137457
FTSE,43,CNN-WGAN-GP,11,0.620194149126575,0.5680604775200458,0.6199198614690721,0.5683419243986255
FTSE,43,GARCH,11,0.6381065202605957,0.6298429893327606,0.6388040968642612,0.6303468195160367
FTSE,43,GJR-GARCH,11,0.5539483104238259,0.5538583727090493,0.5550154818155785,0.557003284292669
FTSE,43,TimeGAN,12,0.9464756496993127,0.8525428658361971,0.9421841441151202,0.823867500715922
FTSE,43,QuantGAN,12,0.4553074438001145,0.36299778959049256,0.4556790521191295,0.3649144473081328
FTSE,43,CNN-WGAN-GP,12,0.4961006854954181,0.39276493592497136,0.49614117983963346,0.39566285438144333
FTSE,43,GARCH,12,0.31058468463631156,0.29164362292382584,0.31103840027205043,0.2888577910223368
FTSE,43,GJR-GARCH,12,0.5576590241981673,0.4907355204753722,0.5558645206901488,0.489518005441008
FTSE,43,TimeGAN,13,0.9567817958906071,0.950736057416953,0.9600211197021764,0.954549461268614
FTSE,43,QuantGAN,13,0.5480370310710195,0.4935314200315005,0.543673709550401,0.49576621563573886
FTSE,43,CNN-WGAN-GP,13,0.3562030176116838,0.3157903332617411,0.35700037585910654,0.3172785563430699
FTSE,43,GARCH,13,0.5235853826603666,0.5295360377290951,0.5219604632016037,0.5283923521620848
FTSE,43,GJR-GARCH,13,0.5082959711483391,0.523800159292669,0.5081885828321877,0.5256693871706759
FTSE,43,TimeGAN,14,0.9405675025057274,0.9078261472651776,0.941646083906071,0.9146710337915236
FTSE,43,QuantGAN,14,0.4690480025773196,0.406611988115693,0.4697373013316152,0.40593745525486835
FTSE,43,CNN-WGAN-GP,14,0.5572807041093928,0.5402565238402062,0.5542268488688431,0.5379129975658647
FTSE,43,GARCH,14,0.5727153135738832,0.55776283290378,0.5733999140893471,0.5571536279352807
FTSE,43,GJR-GARCH,14,0.6347698757875142,0.6031970396620847,0.6337760864117984,0.6014871044530355
FTSE,43,TimeGAN,15,0.8809206758304697,0.857747619558992,0.8813913946162657,0.8658780337199312
FTSE,43,QuantGAN,15,0.5356961000143184,0.47880445482531486,0.5336754098654067,0.4808378973367698
FTSE,43,CNN-WGAN-GP,15,0.5954442744129439,0.5311479810996562,0.5952639515320733,0.5331570375143184
FTSE,43,GARCH,15,0.614131854954181,0.551331615120275,0.6167445231958764,0.5558770493270333
FTSE,43,GJR-GARCH,15,0.46620154102233674,0.3864234321305842,0.4671906321592211,0.39118409042096225
FTSE,43,TimeGAN,16,0.940386955899198,0.9310352233676976,0.9408623729238259,0.9331563663373424
FTSE,43,QuantGAN,16,0.44080711268613976,0.3700171821305842,0.4577849817439862,0.36422313502290954
FTSE,43,CNN-WGAN-GP,16,0.6201456006586483,0.6044720521907216,0.6191594179553264,0.6029681683132875
FTSE,43,GARCH,16,0.575378543814433,0.5988997172107674,0.5777988079896907,0.5971752398339061
FTSE,43,GJR-GARCH,16,0.7180770332187858,0.7234614386454753,0.7190654531786942,0.7230864744415808
FTSE,43,TimeGAN,17,0.924040664375716,0.9142052369702178,0.9248011078894617,0.9178300400916382
FTSE,43,QuantGAN,17,0.7175499355670103,0.7056327409077892,0.7177656071019473,0.7045660169673539
FTSE,43,CNN-WGAN-GP,17,0.5846611451174113,0.5229987739833907,0.5834165592783505,0.5204713452176403
FTSE,43,GARCH,17,0.4918498979810996,0.41935920496849943,0.4906131425400916,0.4175633591065292
FTSE,43,GJR-GARCH,17,0.5418011257875144,0.4698317135595647,0.5417149914089348,0.4709510130297823
FTSE,43,TimeGAN,18,0.8979779674971363,0.8621436050257731,0.8984979059278352,0.8658764676403209
FTSE,43,QuantGAN,18,0.5614086662371134,0.5060475282789232,0.560742858676976,0.5049559707903781
FTSE,43,CNN-WGAN-GP,18,0.3769379116552119,0.33646549255441005,0.3762410062285223,0.33631403028350515
FTSE,43,GARCH,18,0.5594257857245131,0.4976090438860252,0.5557094788087056,0.4880358229524628
FTSE,43,GJR-GARCH,18,0.5571563126431844,0.4781480437428408,0.5565068370561284,0.4771871420389461
FTSE,43,TimeGAN,19,0.9213326890034365,0.9080670997995417,0.9221828465063,0.910498550257732
FTSE,43,QuantGAN,19,0.7568077480670103,0.7340490317153494,0.7444887421248569,0.7273547125572738
FTSE,43,CNN-WGAN-GP,19,0.6436083816580755,0.6391622816437572,0.643355571663803,0.6414046839203895
FTSE,43,GARCH,19,0.5774180269186712,0.5361985878436426,0.5776113258877433,0.5359598725658647
FTSE,43,GJR-GARCH,19,0.6007443352663231,0.5396195768900344,0.6010474835337916,0.5398556074599083
FTSE,43,CONTROL: shuffled real,0,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,1,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,2,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,3,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,4,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,5,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,6,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,7,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,8,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,9,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,10,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,11,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,12,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,13,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,14,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,15,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,16,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,17,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,18,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,43,CONTROL: shuffled real,19,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,TimeGAN,0,0.7511058759306988,0.7415554750143184,0.7508738724226803,0.7422508143613975
FTSE,44,QuantGAN,0,0.5329565793241695,0.49014085767468496,0.5313940793241695,0.48499673360538376
FTSE,44,CNN-WGAN-GP,0,0.6287776077462772,0.6356907305985109,0.6267719072164948,0.6317706096076747
FTSE,44,GARCH,0,0.729487041809851,0.7484804553264606,0.7295051635882016,0.7482363706328752
FTSE,44,GJR-GARCH,0,0.46358753042668954,0.4109361576460481,0.46461264139461633,0.4097155104524628
FTSE,44,TimeGAN,1,0.5681466118986254,0.5205283952605957,0.5683233551689575,0.5197994970647193
FTSE,44,QuantGAN,1,0.6606146638745705,0.63870498639748,0.6589192708333333,0.639094940220504
FTSE,44,CNN-WGAN-GP,1,0.7527997028923252,0.7301141448310424,0.7525831364547537,0.7293143256013745
FTSE,44,GARCH,1,0.3458850139604811,0.2592333816580756,0.3474437106242841,0.25873245990836197
FTSE,44,GJR-GARCH,1,0.5643202319587628,0.4567198238831615,0.564134987113402,0.45981931915807567
FTSE,44,TimeGAN,2,0.6831908200887744,0.6192419727233678,0.683322818227377,0.6215955666523482
FTSE,44,QuantGAN,2,0.43647757373997714,0.40169516931557847,0.4356587378293241,0.40118373245990835
FTSE,44,CNN-WGAN-GP,2,0.4897721577892325,0.47846953751431853,0.48791098403493705,0.4782312696878579
FTSE,44,GARCH,2,0.679542525773196,0.6800515016466209,0.6790478683419244,0.6801573238831615
FTSE,44,GJR-GARCH,2,0.2828702212199312,0.24056280426689577,0.28217667167812144,0.2400039375715922
FTSE,44,TimeGAN,3,0.5791919476660939,0.5427465904209622,0.5789290700171821,0.5420865997279496
FTSE,44,QuantGAN,3,0.4989348421391753,0.4661259217497136,0.4982233945446735,0.46423499248281785
FTSE,44,CNN-WGAN-GP,3,0.31401596506300117,0.354158165091638,0.3134304750143184,0.34830214597651776
FTSE,44,GARCH,3,0.4898455398052691,0.4466297966781214,0.4890848725658648,0.44616757946735397
FTSE,44,GJR-GARCH,3,0.676332286297251,0.6871688860252005,0.6762222132731959,0.6854573847365406
FTSE,44,TimeGAN,4,0.5024186980956472,0.45086581829896905,0.5034073417812142,0.4519678908934708
FTSE,44,QuantGAN,4,0.6231987847222222,0.5770609607674685,0.6221457080469645,0.5766996438287514
FTSE,44,CNN-WGAN-GP,4,0.5889862095504009,0.5445005995847652,0.5864093374140894,0.5512815005727377
FTSE,44,GARCH,4,0.48869872207903786,0.49855920675830473,0.48702726768327603,0.5002487829324169
FTSE,44,GJR-GARCH,4,0.478674022766323,0.42602018900343647,0.47893667668957624,0.4268242590206186
FTSE,44,TimeGAN,5,0.4623650934278351,0.41342823775773196,0.46063658898911797,0.4155751091781214
FTSE,44,QuantGAN,5,0.5993060030068729,0.5865464812428407,0.5971920192583047,0.5828776041666666
FTSE,44,CNN-WGAN-GP,5,0.492572979309851,0.4853779621277205,0.4935361182703322,0.48705053515177543
FTSE,44,GARCH,5,0.6563191312285224,0.6607761938001145,0.6561573775773197,0.6591488133591066
FTSE,44,GJR-GARCH,5,0.6644947379725086,0.6257349387886597,0.6644994362113402,0.626459362471363
FTSE,44,TimeGAN,6,0.5122955147479955,0.473935065864834,0.5107744039948454,0.47486621205612833
FTSE,44,QuantGAN,6,0.4762973850945018,0.43885644866838486,0.4783353021191294,0.4423720736683848
FTSE,44,CNN-WGAN-GP,6,0.5242758000429554,0.48311967532932415,0.5234896280784651,0.4824921248568156
FTSE,44,GARCH,6,0.5275401811282933,0.5073612453465064,0.5260982692583047,0.5068401882875143
FTSE,44,GJR-GARCH,6,0.5064247297394043,0.4181327409077893,0.5063542561569301,0.4178474906930125
FTSE,44,TimeGAN,7,0.7048803515177549,0.6968602341065292,0.7045566204896907,0.6949919011311569
FTSE,44,QuantGAN,7,0.6207250501145476,0.6276961179123711,0.6037205577033218,0.6010747780641467
FTSE,44,CNN-WGAN-GP,7,0.493490478235968,0.4497861182703322,0.4934596040950744,0.4495404674971363
FTSE,44,GARCH,7,0.4223394544673539,0.3915686748281787,0.42269719179553267,0.3928128132159221
FTSE,44,GJR-GARCH,7,0.2719184027777778,0.19223560101660936,0.2721573417812142,0.19520869129438717
FTSE,44,TimeGAN,8,0.590859017038946,0.5376660044387169,0.5911221184135166,0.5359804553264605
FTSE,44,QuantGAN,8,0.5296029317010309,0.495642047895189,0.5306662997565864,0.49776542812142044
FTSE,44,CNN-WGAN-GP,8,0.5119095879868271,0.423429893327606,0.5129673629009164,0.4238193996993127
FTSE,44,GARCH,8,0.562765338631157,0.4794957671105385,0.5625991104667812,0.48125693549541804
FTSE,44,GJR-GARCH,8,0.4503176904352806,0.4130792257302406,0.4481057148482245,0.41218857388316155
FTSE,44,TimeGAN,9,0.598235252004582,0.5770197952462773,0.5986874015607102,0.577304374284078
FTSE,44,QuantGAN,9,0.6257101052405498,0.6159037621706759,0.6263645027920963,0.6152795675830469
FTSE,44,CNN-WGAN-GP,9,0.2891607155641466,0.25814965456758304,0.28993749105097366,0.2593315972222222
FTSE,44,GARCH,9,0.24116708727090494,0.1551119075744559,0.2408008483676976,0.15425011633734248
FTSE,44,GJR-GARCH,9,0.31589593177262315,0.24287925973654065,0.31578720110252007,0.2425322612399771
FTSE,44,TimeGAN,10,0.4291107352520046,0.3408335123138603,0.42863173861683845,0.3415559224656357
FTSE,44,QuantGAN,10,0.6512179624856815,0.6095776954467353,0.6497968571019473,0.6083941867124857
FTSE,44,CNN-WGAN-GP,10,0.502222266967354,0.42073243306128294,0.5015580254868272,0.42121321950171825
FTSE,44,GARCH,10,0.5409809475229095,0.5447869684278351,0.5336076209908363,0.5295378275343643
FTSE,44,GJR-GARCH,10,0.48547707259450174,0.4943708387027491,0.48111307989690716,0.47361580934994274
FTSE,44,TimeGAN,11,0.4143256013745704,0.39471000680126,0.4127642200028637,0.3905809260452463
FTSE,44,QuantGAN,11,0.7119899054982819,0.7043570572021765,0.7113366265750287,0.7019584944158075
FTSE,44,CNN-WGAN-GP,11,0.6787966244272624,0.6710545980097364,0.6751995632875143,0.666410724513173
FTSE,44,GARCH,11,0.7149723922537227,0.706102341065292,0.7027498120704466,0.6903784543241696
FTSE,44,GJR-GARCH,11,0.3895578286082474,0.33591982567296685,0.3891694408648339,0.33729551474799535
FTSE,44,TimeGAN,12,0.6298228540234824,0.5956402580899198,0.6298702838631157,0.5973768166523483
FTSE,44,QuantGAN,12,0.6047581973081328,0.5608200440292096,0.6046080773911798,0.562320572021764
FTSE,44,CNN-WGAN-GP,12,0.6142016573596794,0.5971521960910653,0.6116887707617411,0.5980690238402062
FTSE,44,GARCH,12,0.5411655211912945,0.490331024484536,0.5415380244129439,0.4908529764461626
FTSE,44,GJR-GARCH,12,0.6120145153207331,0.5804340725229096,0.6122525594215349,0.5822592264461626
FTSE,44,TimeGAN,13,0.6929497333190149,0.6146106278636884,0.6930893381300114,0.6164843302548684
FTSE,44,QuantGAN,13,0.42668599656357387,0.4307566849226804,0.42616337342497135,0.42709519079324165
FTSE,44,CNN-WGAN-GP,13,0.5764754707187858,0.5191817905211913,0.5755147927405497,0.5172300078751432
FTSE,44,GARCH,13,0.4063164465206185,0.31995901345933564,0.4065527008161512,0.3205449509593357
FTSE,44,GJR-GARCH,13,0.5683280534077892,0.5414820929982818,0.5689144383591065,0.542649940936426
FTSE,44,TimeGAN,14,0.5032176224226804,0.4401578608247423,0.5012658397766323,0.4404759987113402
FTSE,44,QuantGAN,14,0.6820281178407789,0.6514150647909508,0.6810741516323023,0.6526753114261169
FTSE,44,CNN-WGAN-GP,14,0.4845678515177549,0.4342009414375716,0.48442064003436425,0.4343311497709049
FTSE,44,GARCH,14,0.41670604238258874,0.38313757338201604,0.4170519222508591,0.38292771871420395
FTSE,44,GJR-GARCH,14,0.5403019401489118,0.4932667525773196,0.5387875411655212,0.49387908970504013
FTSE,44,TimeGAN,15,0.7078845396620849,0.69398670174685,0.7080163140750286,0.6949399967783505
FTSE,44,QuantGAN,15,0.5092161547823597,0.48791747207903785,0.5097593606815579,0.4880675919959908
FTSE,44,CNN-WGAN-GP,15,0.595443603235968,0.592664035652921,0.5959413928264604,0.59484737435567
FTSE,44,GARCH,15,0.3878120972938145,0.28398571735395184,0.3879056146191294,0.2845150522623139
FTSE,44,GJR-GARCH,15,0.5238017253722795,0.34432788337628867,0.5175711895045819,0.34419409543241697
FTSE,44,TimeGAN,16,0.678272658934708,0.6638566723940436,0.6788337628865981,0.6652117787084764
FTSE,44,QuantGAN,16,0.6523363670532646,0.6174886347365407,0.6514689826746849,0.6159290431701031
FTSE,44,CNN-WGAN-GP,16,0.545919467711913,0.5376498961912944,0.5468257803550973,0.5382555215492555
FTSE,44,GARCH,16,0.4354526864977091,0.394869746921535,0.4385546427548682,0.3986484732961054
FTSE,44,GJR-GARCH,16,0.46908894437285226,0.42054584586197025,0.4698355168957617,0.421643443943299
FTSE,44,TimeGAN,17,0.7060329861111112,0.6703429266895762,0.707068164733677,0.675573856314433
FTSE,44,QuantGAN,17,0.5273280892038945,0.4913066920819015,0.5276314611970218,0.4930188645475372
FTSE,44,CNN-WGAN-GP,17,0.24972951567869414,0.19268461841351658,0.2506512653923253,0.19308866695303553
FTSE,44,GARCH,17,0.592260658290378,0.5862431092497136,0.593102314218213,0.5864791398195877
FTSE,44,GJR-GARCH,17,0.3485936605097365,0.3328192117697594,0.33861818084192447,0.30507186068155784
FTSE,44,TimeGAN,18,0.5521052584478808,0.5221707653207331,0.5526466745418098,0.524012027491409
FTSE,44,QuantGAN,18,0.5535744648482245,0.47862278959049254,0.5514931450458189,0.4745281625859107
FTSE,44,CNN-WGAN-GP,18,0.5020016734679266,0.5054734482388316,0.5018725837628866,0.5055007427691868
FTSE,44,GARCH,18,0.5372778404209623,0.5326393363402062,0.535938171176976,0.5287952820733104
FTSE,44,GJR-GARCH,18,0.6203993055555556,0.62585575064433,0.6192343660509737,0.6239688484392898
FTSE,44,TimeGAN,19,0.5612321466924398,0.5348900164662085,0.561750519043528,0.5354283004009164
FTSE,44,QuantGAN,19,0.5344597920246278,0.5032522998997708,0.5346770296391752,0.5033397766323024
FTSE,44,CNN-WGAN-GP,19,0.4449417865836197,0.3945773374856816,0.44342268936139745,0.39575413445017177
FTSE,44,GARCH,19,0.23761656106815576,0.1943003651202749,0.23796154603379155,0.19503396155498282
FTSE,44,GJR-GARCH,19,0.4803682971792669,0.45919825672966785,0.4811712485681558,0.45923696126861396
FTSE,44,CONTROL: shuffled real,0,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,1,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,2,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,3,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,4,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,5,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,6,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,7,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,8,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,9,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,10,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,11,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,12,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,13,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,14,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,15,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,16,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,17,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,18,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
FTSE,44,CONTROL: shuffled real,19,0.7014551116838488,0.6766918134306987,0.7017045657932418,0.6801837235108821
MOEX,42,TimeGAN,0,0.6777126736111111,0.6498263888888889,0.6811631944444445,0.6549262152777777
MOEX,42,QuantGAN,0,0.8350911458333332,0.8221354166666666,0.8361328125,0.8258029513888889
MOEX,42,CNN-WGAN-GP,0,0.26855468749999994,0.2849826388888889,0.2691623263888889,0.2857855902777778
MOEX,42,GARCH,0,0.7671006944444444,0.7555555555555555,0.7672960069444444,0.7575303819444443
MOEX,42,GJR-GARCH,0,0.7218315972222222,0.7148003472222222,0.7211154513888889,0.7139105902777778
MOEX,42,TimeGAN,1,0.27465277777777775,0.258203125,0.27469618055555556,0.25766059027777777
MOEX,42,QuantGAN,1,0.587087673611111,0.5518012152777778,0.6003472222222224,0.5584852430555556
MOEX,42,CNN-WGAN-GP,1,0.732595486111111,0.7082899305555556,0.7303602430555556,0.7070746527777778
MOEX,42,GARCH,1,0.5922743055555555,0.5625434027777778,0.5920572916666667,0.561349826388889
MOEX,42,GJR-GARCH,1,0.6134548611111112,0.5804904513888889,0.6126953125000001,0.5787760416666666
MOEX,42,TimeGAN,2,0.6602430555555555,0.6781467013888889,0.6607855902777778,0.6794053819444444
MOEX,42,QuantGAN,2,0.4547526041666667,0.38135850694444445,0.45555555555555555,0.3832465277777778
MOEX,42,CNN-WGAN-GP,2,0.3280381944444445,0.3106119791666667,0.3274956597222222,0.30802951388888894
MOEX,42,GARCH,2,0.5904947916666667,0.5513454861111111,0.5899305555555555,0.5527126736111111
MOEX,42,GJR-GARCH,2,0.6519097222222222,0.6270182291666666,0.6518012152777778,0.6299045138888889
MOEX,42,TimeGAN,3,0.5876519097222221,0.5986545138888889,0.586111111111111,0.5974175347222223
MOEX,42,QuantGAN,3,0.29246961805555555,0.27853732638888895,0.2917317708333333,0.28109809027777777
MOEX,42,CNN-WGAN-GP,3,0.4903428819444445,0.5100043402777776,0.4896050347222222,0.510546875
MOEX,42,GARCH,3,0.5893446180555555,0.5362847222222222,0.590017361111111,0.539453125
MOEX,42,GJR-GARCH,3,0.4952473958333334,0.46907552083333337,0.4981119791666667,0.47196180555555556
MOEX,42,TimeGAN,4,0.6316623263888889,0.6199869791666668,0.6297309027777778,0.6189019097222223
MOEX,42,QuantGAN,4,0.3823133680555556,0.401953125,0.38200954861111114,0.403125
MOEX,42,CNN-WGAN-GP,4,0.7189453125,0.6830946180555555,0.7196397569444445,0.6849392361111112
MOEX,42,GARCH,4,0.46859809027777777,0.46879340277777776,0.46818576388888883,0.46579861111111115
MOEX,42,GJR-GARCH,4,0.44542100694444453,0.3599826388888889,0.4432942708333333,0.35726996527777777
MOEX,42,TimeGAN,5,0.6402994791666666,0.6154730902777777,0.6425564236111112,0.618359375
MOEX,42,QuantGAN,5,0.6692274305555557,0.5975260416666667,0.7422960069444444,0.6846788194444444
MOEX,42,CNN-WGAN-GP,5,0.46258680555555554,0.48298611111111117,0.4631510416666666,0.48513454861111105
MOEX,42,GARCH,5,0.6239583333333333,0.6109809027777777,0.6218315972222224,0.6102430555555556
MOEX,42,GJR-GARCH,5,0.7084418402777777,0.6749565972222222,0.7078776041666668,0.6752387152777778
MOEX,42,TimeGAN,6,0.6712456597222223,0.6573350694444444,0.6727430555555556,0.6600260416666666
MOEX,42,QuantGAN,6,0.5195095486111111,0.48181423611111107,0.5201605902777778,0.48504774305555554
MOEX,42,CNN-WGAN-GP,6,0.6281901041666667,0.5517361111111111,0.6279947916666667,0.5516710069444445
MOEX,42,GARCH,6,0.26970486111111114,0.23046874999999994,0.2713758680555555,0.23131510416666665
MOEX,42,GJR-GARCH,6,0.24548611111111113,0.23122829861111108,0.24722222222222223,0.23070746527777777
MOEX,42,TimeGAN,7,0.6246310763888888,0.6216145833333334,0.6261067708333333,0.6229166666666667
MOEX,42,QuantGAN,7,0.49474826388888893,0.4492404513888889,0.49064670138888883,0.44314236111111105
MOEX,42,CNN-WGAN-GP,7,0.7445746527777778,0.7336371527777776,0.7419053819444446,0.7314453125
MOEX,42,GARCH,7,0.3014973958333334,0.32252604166666665,0.300390625,0.32211371527777777
MOEX,42,GJR-GARCH,7,0.36987847222222225,0.41330295138888895,0.3715711805555556,0.41571180555555554
MOEX,42,TimeGAN,8,0.5744140625,0.5436631944444443,0.5748263888888889,0.5438802083333333
MOEX,42,QuantGAN,8,0.4751302083333334,0.40212673611111105,0.4748046875,0.40160590277777775
MOEX,42,CNN-WGAN-GP,8,0.3241319444444445,0.3299696180555555,0.3242404513888889,0.33038194444444446
MOEX,42,GARCH,8,0.42415364583333337,0.32113715277777777,0.42404513888888895,0.32098524305555554
MOEX,42,GJR-GARCH,8,0.33055555555555555,0.2955512152777778,0.3304253472222222,0.29598524305555557
MOEX,42,TimeGAN,9,0.6740668402777776,0.622265625,0.6753038194444444,0.6256293402777778
MOEX,42,QuantGAN,9,0.6710503472222222,0.6614800347222222,0.6719618055555555,0.6649739583333334
MOEX,42,CNN-WGAN-GP,9,0.6551649305555556,0.6177734375,0.6559244791666667,0.6187717013888889
MOEX,42,GARCH,9,0.5465711805555555,0.49552951388888894,0.5457682291666666,0.49442274305555556
MOEX,42,GJR-GARCH,9,0.5557508680555555,0.5120225694444444,0.5565538194444445,0.5133463541666667
MOEX,42,TimeGAN,10,0.5663194444444445,0.4937065972222222,0.5683159722222222,0.49676649305555565
