market,seed,model,k,d_sigma,d_rbf,d_poly3
FTSE,44,GJR-GARCH,3,0.0,0.0,0.0
FTSE,44,GJR-GARCH,4,0.0,0.0,0.0
FTSE,44,GJR-GARCH,5,0.0,0.0,0.0
FTSE,44,GJR-GARCH,6,0.0,0.0,0.0
FTSE,44,GJR-GARCH,7,0.0,0.0,0.0
FTSE,44,GJR-GARCH,8,0.0,0.0,0.0
FTSE,44,GJR-GARCH,9,0.0,0.0,0.0
FTSE,44,GJR-GARCH,10,0.0,0.0,0.0
FTSE,44,GJR-GARCH,11,0.0,0.0,0.0
FTSE,44,GJR-GARCH,12,0.0,0.0,0.0
FTSE,44,GJR-GARCH,13,0.0,0.0,0.0
FTSE,44,GJR-GARCH,14,0.0,0.0,0.0
FTSE,44,GJR-GARCH,15,0.0,0.0,0.0
FTSE,44,GJR-GARCH,16,0.0,0.0,0.0
FTSE,44,GJR-GARCH,17,0.0,0.0,0.0
FTSE,44,GJR-GARCH,18,0.0,0.0,0.0
FTSE,44,GJR-GARCH,19,0.0,0.0,0.0
FTSE,44,CNN-WGAN-GP,0,7.180383967853032e-06,1.9160080833025006e-07,2.9538341372870036e-07
FTSE,44,CNN-WGAN-GP,1,4.321380841609823e-06,2.3548475658330403e-07,3.79360519886518e-07
FTSE,44,CNN-WGAN-GP,2,1.1626417055321525e-05,1.3869919346376491e-07,6.58167692790812e-07
FTSE,44,CNN-WGAN-GP,3,7.854460277290087e-06,3.7075347614212717e-07,8.510788163107463e-08
FTSE,44,CNN-WGAN-GP,4,9.332007269158282e-06,6.01251789245083e-07,2.380475390140191e-07
FTSE,44,CNN-WGAN-GP,5,2.741889981727752e-05,1.7138475549849375e-06,5.444693584877314e-08
FTSE,44,CNN-WGAN-GP,6,7.583537901201254e-06,4.523929750810396e-07,1.2104951707669898e-07
FTSE,44,CNN-WGAN-GP,7,8.51008016278243e-06,2.0948595214065335e-07,4.2682720824416265e-07
FTSE,44,CNN-WGAN-GP,8,5.238830062204158e-06,2.8526503736969744e-07,1.4889805122209054e-07
FTSE,44,CNN-WGAN-GP,9,8.939553542752776e-06,5.805621920984549e-07,1.4885461752101037e-07
FTSE,44,CNN-WGAN-GP,10,1.5952878501757084e-05,9.183749276608921e-07,3.09777648865861e-07
FTSE,44,CNN-WGAN-GP,11,2.323661626224549e-06,4.634641446177312e-07,4.640956756674086e-07
FTSE,44,CNN-WGAN-GP,12,4.3291796179012465e-06,6.617164252098462e-07,5.040856283500261e-07
FTSE,44,CNN-WGAN-GP,13,5.515427448088417e-08,6.378093517778183e-07,1.2507795457139537e-06
FTSE,44,CNN-WGAN-GP,14,3.144003791089034e-06,3.891642124109751e-07,2.9875423201985996e-07
FTSE,44,CNN-WGAN-GP,15,4.6488035776448555e-07,2.69313227718726e-07,2.9544184698693243e-07
FTSE,44,CNN-WGAN-GP,16,1.3299060226401593e-06,1.9121482308648297e-07,2.3223822864792965e-09
FTSE,44,CNN-WGAN-GP,17,9.571795368756852e-06,5.773542313125546e-07,1.2683705108429422e-07
FTSE,44,CNN-WGAN-GP,18,8.686321485651405e-06,4.5389275427076825e-07,2.2285076894945632e-07
FTSE,44,CNN-WGAN-GP,19,3.6637291009888884e-06,6.780106920345474e-08,3.727360411431846e-07
FTSE,44,CONTROL: shuffled real,0,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,1,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,2,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,3,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,4,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,5,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,6,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,7,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,8,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,9,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,10,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,11,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,12,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,13,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,14,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,15,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,16,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,17,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,18,0.0,0.0,0.0
FTSE,44,CONTROL: shuffled real,19,0.0,0.0,0.0
MOEX,42,TimeGAN,0,5.643260755139323e-06,9.897873409769886e-07,5.760231456264364e-07
MOEX,42,TimeGAN,1,3.184960477575771e-07,5.9290145015822304e-08,1.4802934167335025e-07
MOEX,42,TimeGAN,2,3.4842340927987436e-06,1.3615062632865715e-07,1.206901689698725e-07
MOEX,42,TimeGAN,3,1.2045289706996698e-05,1.1084632174362952e-06,3.0736827660859944e-07
MOEX,42,TimeGAN,4,1.2762733072602117e-05,1.2392766073343608e-06,6.081540604441216e-08
MOEX,42,TimeGAN,5,9.275905390015993e-06,2.531802811844841e-08,7.447051917353065e-07
MOEX,42,TimeGAN,6,4.04645515361679e-06,4.0823107427812033e-07,8.910016546792576e-08
MOEX,42,TimeGAN,7,0.0,4.603883210219095e-07,4.735355325635737e-07
MOEX,42,TimeGAN,8,4.674915702995719e-06,1.789728920620348e-08,4.834035802758763e-07
MOEX,42,TimeGAN,9,1.0773141009057241e-05,7.642019730358385e-07,8.260575157237326e-08
MOEX,42,TimeGAN,10,8.518079520847266e-06,5.442474693140298e-07,9.250900490087588e-09
MOEX,42,TimeGAN,11,1.0546871175520778e-05,1.456835530433409e-06,9.251609771609992e-07
MOEX,42,TimeGAN,12,9.641272516791588e-06,8.035543774820297e-07,2.602661552941754e-07
MOEX,42,TimeGAN,13,4.658457992690046e-06,7.531157741880179e-07,6.189776176057649e-07
MOEX,42,TimeGAN,14,1.3441018406723515e-05,6.825246134933849e-07,3.81145108363512e-07
MOEX,42,TimeGAN,15,7.5656232709775395e-06,9.364633442032755e-07,2.170000001910921e-07
MOEX,42,TimeGAN,16,1.063110443100257e-05,8.078592328431e-07,1.4866519215672724e-07
MOEX,42,TimeGAN,17,2.515434411876072e-06,1.1680927047841294e-07,1.7609300506649106e-07
MOEX,42,TimeGAN,18,1.0556557779928255e-05,1.1169764717600117e-06,3.7793320650791884e-07
MOEX,42,TimeGAN,19,2.400770312327438e-06,2.852664420238682e-07,1.233366440089867e-07
MOEX,42,GARCH,0,0.0,0.0,0.0
MOEX,42,GARCH,1,0.0,0.0,0.0
MOEX,42,GARCH,2,0.0,0.0,0.0
MOEX,42,GARCH,3,0.0,0.0,0.0
MOEX,42,GARCH,4,0.0,0.0,0.0
MOEX,42,GARCH,5,0.0,0.0,0.0
MOEX,42,GARCH,6,0.0,0.0,0.0
MOEX,42,GARCH,7,0.0,0.0,0.0
MOEX,42,GARCH,8,0.0,0.0,0.0
MOEX,42,GARCH,9,0.0,0.0,0.0
MOEX,42,GARCH,10,0.0,0.0,0.0
MOEX,42,GARCH,11,0.0,0.0,0.0
MOEX,42,GARCH,12,0.0,0.0,0.0
MOEX,42,GARCH,13,0.0,0.0,0.0
MOEX,42,GARCH,14,0.0,0.0,0.0
MOEX,42,GARCH,15,0.0,0.0,0.0
MOEX,42,GARCH,16,0.0,2.220446049250313e-16,0.0
MOEX,42,GARCH,17,0.0,0.0,0.0
MOEX,42,GARCH,18,0.0,0.0,0.0
MOEX,42,GARCH,19,0.0,0.0,0.0
MOEX,42,QuantGAN,0,2.362453450466262e-05,2.472272355502625e-06,6.015636380141132e-07
MOEX,42,QuantGAN,1,3.119877325374887e-07,2.0689563484665996e-07,2.586403393678438e-07
MOEX,42,QuantGAN,2,1.1737725406746335e-05,9.609088966744395e-07,1.2211264888151163e-07
MOEX,42,QuantGAN,3,1.3817593363274483e-05,9.433897574240291e-07,4.694582855790941e-08
MOEX,42,QuantGAN,4,5.7421801979984366e-08,3.166830486733829e-08,6.490154902394352e-08
MOEX,42,QuantGAN,5,1.089829236189388e-06,1.1730567117673729e-07,3.8875848140662583e-07
MOEX,42,QuantGAN,6,1.9466780276644613e-06,4.1019493868255097e-07,7.454414507890306e-07
MOEX,42,QuantGAN,7,6.186745259650905e-06,6.473220879321673e-07,4.245788023382602e-07
MOEX,42,QuantGAN,8,6.157134890827365e-07,7.279253155800802e-08,1.5828056731947981e-07
MOEX,42,QuantGAN,9,2.94261280231467e-07,3.0778679604992476e-08,1.8674429114184932e-08
MOEX,42,QuantGAN,10,4.6308946766160375e-07,9.069496198499394e-08,9.602744199810331e-08
MOEX,42,QuantGAN,11,4.503829887259059e-06,6.24479522759458e-07,5.805165059769024e-07
MOEX,42,QuantGAN,12,6.067753259841879e-07,3.1587972681990095e-08,1.3684566546601218e-07
MOEX,42,QuantGAN,13,1.5274732074743724e-06,2.995392964777466e-07,3.7375157724284236e-07
MOEX,42,QuantGAN,14,1.1351057517927643e-05,5.993132619064312e-07,1.635533148913737e-07
MOEX,42,QuantGAN,15,4.368959410250284e-06,1.3670598719706106e-07,6.178624936126198e-07
MOEX,42,QuantGAN,16,9.247960019997947e-06,6.183892879985109e-07,8.008562701888877e-08
MOEX,42,QuantGAN,17,1.2192774347496993e-05,7.234527366062338e-07,1.5041626433287547e-07
MOEX,42,QuantGAN,18,1.8133939578834912e-05,1.5950336016423705e-06,3.720067969226193e-07
MOEX,42,QuantGAN,19,5.563233966832115e-06,5.351583758361755e-07,4.6578126600138603e-07
MOEX,42,GJR-GARCH,0,0.0,0.0,0.0
MOEX,42,GJR-GARCH,1,0.0,0.0,0.0
MOEX,42,GJR-GARCH,2,0.0,0.0,0.0
MOEX,42,GJR-GARCH,3,0.0,0.0,0.0
MOEX,42,GJR-GARCH,4,0.0,0.0,0.0
MOEX,42,GJR-GARCH,5,0.0,0.0,0.0
MOEX,42,GJR-GARCH,6,0.0,0.0,0.0
MOEX,42,GJR-GARCH,7,0.0,0.0,0.0
MOEX,42,GJR-GARCH,8,0.0,0.0,0.0
MOEX,42,GJR-GARCH,9,0.0,0.0,0.0
MOEX,42,GJR-GARCH,10,0.0,2.220446049250313e-16,0.0
MOEX,42,GJR-GARCH,11,0.0,0.0,0.0
MOEX,42,GJR-GARCH,12,0.0,0.0,0.0
MOEX,42,GJR-GARCH,13,0.0,0.0,0.0
MOEX,42,GJR-GARCH,14,0.0,0.0,0.0
MOEX,42,GJR-GARCH,15,0.0,0.0,0.0
MOEX,42,GJR-GARCH,16,0.0,0.0,0.0
MOEX,42,GJR-GARCH,17,0.0,0.0,0.0
MOEX,42,GJR-GARCH,18,0.0,0.0,0.0
MOEX,42,GJR-GARCH,19,0.0,0.0,0.0
MOEX,42,CNN-WGAN-GP,0,5.404493006899713e-06,2.419063740433103e-07,2.0066454631262332e-07
MOEX,42,CNN-WGAN-GP,1,1.2078617617206078e-06,2.3527716819238265e-07,1.8060427819932556e-07
MOEX,42,CNN-WGAN-GP,2,1.228843323541895e-05,7.518451754506827e-07,1.1660451448847198e-07
MOEX,42,CNN-WGAN-GP,3,0.0,2.615378347226027e-07,3.3621805428651896e-07
MOEX,42,CNN-WGAN-GP,4,2.3309843211194448e-06,9.668685940766863e-08,1.6993593021652487e-07
MOEX,42,CNN-WGAN-GP,5,2.8647839327433644e-06,4.128856432306094e-07,3.604047815741751e-07
MOEX,42,CNN-WGAN-GP,6,1.2135463772544597e-05,6.829083409876091e-07,3.1195608052314583e-07
MOEX,42,CNN-WGAN-GP,7,1.5646515474365685e-05,1.4098882739066454e-06,1.4566377615210513e-07
MOEX,42,CNN-WGAN-GP,8,3.5091831813716112e-06,1.2660130921382517e-07,2.6001299602285144e-07
MOEX,42,CNN-WGAN-GP,9,9.69109681081548e-06,7.519128271127329e-07,1.3658008235495345e-07
MOEX,42,CNN-WGAN-GP,10,1.6308851144231085e-05,1.298385023495996e-06,1.684300148241391e-07
MOEX,42,CNN-WGAN-GP,11,5.552408524067687e-06,6.275511412745516e-07,5.815426664668166e-07
MOEX,42,CNN-WGAN-GP,12,6.578103421084336e-06,5.2009264006613876e-08,5.525630637492895e-07
MOEX,42,CNN-WGAN-GP,13,1.1650710110888696e-05,1.8592878257006618e-06,1.316704274501035e-07
MOEX,42,CNN-WGAN-GP,14,1.039183177597991e-05,3.4464094267327994e-07,4.767239900616005e-07
MOEX,42,CNN-WGAN-GP,15,2.9180040606036073e-07,1.9032894860160354e-07,2.4089288253037466e-07
MOEX,42,CNN-WGAN-GP,16,6.461507169763792e-06,4.103154509493834e-07,7.745985897145147e-08
MOEX,42,CNN-WGAN-GP,17,2.7082939513256576e-06,1.0705260744536815e-07,1.0399435268482193e-07
MOEX,42,CNN-WGAN-GP,18,2.4096539386952998e-05,1.125346487995671e-06,4.281323011667837e-07
MOEX,42,CNN-WGAN-GP,19,4.9463109488279144e-06,3.340175296351333e-07,9.833354930322002e-08
MOEX,42,CONTROL: shuffled real,0,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,1,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,2,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,3,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,4,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,5,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,6,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,7,0.0,2.220446049250313e-16,0.0
MOEX,42,CONTROL: shuffled real,8,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,9,0.0,2.220446049250313e-16,0.0
MOEX,42,CONTROL: shuffled real,10,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,11,0.0,2.220446049250313e-16,0.0
MOEX,42,CONTROL: shuffled real,12,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,13,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,14,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,15,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,16,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,17,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,18,0.0,0.0,0.0
MOEX,42,CONTROL: shuffled real,19,0.0,0.0,0.0
MOEX,43,TimeGAN,0,1.6927567390467857e-05,1.1730280291555317e-06,1.937913420846371e-07
MOEX,43,TimeGAN,1,9.54789232521236e-06,8.18646546996149e-07,4.086138432057851e-07
MOEX,43,TimeGAN,2,3.3419166099335484e-05,2.3090582002005533e-06,4.170086267407669e-07
MOEX,43,TimeGAN,3,7.889592539278567e-06,5.543031313948177e-07,5.699546967719016e-08
MOEX,43,TimeGAN,4,4.912594981476559e-06,1.504075239910918e-07,8.66798718135442e-07
MOEX,43,TimeGAN,5,3.2130275966046895e-05,1.7566269210345098e-06,3.8582605554893235e-08
MOEX,43,TimeGAN,6,1.3164169748502985e-05,3.439585865017136e-07,4.215864866097263e-07
MOEX,43,TimeGAN,7,8.116579217620767e-06,1.1469967136079617e-06,8.160748841135046e-07
MOEX,43,TimeGAN,8,2.071798898217736e-06,5.161118228347306e-07,9.710076405156087e-07
MOEX,43,TimeGAN,9,8.411808249952912e-07,8.732969831726223e-07,1.3367500972805146e-06
MOEX,43,TimeGAN,10,1.1344262172308106e-05,6.547295834380407e-07,6.047823664090402e-07
MOEX,43,TimeGAN,11,0.0,6.242976691162028e-08,6.462483881364278e-09
MOEX,43,TimeGAN,12,2.5092846160923443e-06,3.488398747641952e-08,4.348039031043527e-07
MOEX,43,TimeGAN,13,4.176891362561719e-06,9.278085399966329e-07,7.30301442430914e-07
MOEX,43,TimeGAN,14,1.9718220873876646e-06,6.443857705207279e-07,5.787663130973897e-07
MOEX,43,TimeGAN,15,0.0,7.501325978154227e-07,1.2550894723517558e-06
MOEX,43,TimeGAN,16,6.946361068127516e-06,3.857246488880861e-07,1.853164022236342e-08
MOEX,43,TimeGAN,17,3.7543431594677656e-06,4.0359397490696836e-07,8.151502939313104e-08
MOEX,43,TimeGAN,18,2.0404240592242218e-05,1.856058104987568e-06,2.0255585120310116e-07
MOEX,43,TimeGAN,19,8.350387080025001e-06,3.3619190076272787e-07,7.22007822417936e-08
MOEX,43,GARCH,0,0.0,0.0,0.0
MOEX,43,GARCH,1,0.0,0.0,0.0
MOEX,43,GARCH,2,0.0,0.0,0.0
MOEX,43,GARCH,3,0.0,0.0,0.0
MOEX,43,GARCH,4,0.0,0.0,0.0
MOEX,43,GARCH,5,0.0,0.0,0.0
MOEX,43,GARCH,6,0.0,0.0,0.0
MOEX,43,GARCH,7,0.0,0.0,0.0
MOEX,43,GARCH,8,0.0,0.0,0.0
MOEX,43,GARCH,9,0.0,0.0,0.0
MOEX,43,GARCH,10,0.0,0.0,0.0
MOEX,43,GARCH,11,0.0,0.0,0.0
MOEX,43,GARCH,12,0.0,0.0,0.0
MOEX,43,GARCH,13,0.0,0.0,0.0
MOEX,43,GARCH,14,0.0,0.0,0.0
MOEX,43,GARCH,15,0.0,0.0,0.0
MOEX,43,GARCH,16,0.0,0.0,0.0
MOEX,43,GARCH,17,0.0,0.0,0.0
MOEX,43,GARCH,18,0.0,0.0,0.0
MOEX,43,GARCH,19,0.0,0.0,0.0
MOEX,43,QuantGAN,0,6.698484534606308e-06,3.465600841856542e-07,1.6204626263061073e-07
MOEX,43,QuantGAN,1,8.801608925246285e-06,7.364477734306263e-07,1.0436026975924051e-07
MOEX,43,QuantGAN,2,6.717976054115837e-06,2.866980739479885e-07,1.4494310285328993e-07
MOEX,43,QuantGAN,3,1.5242888089517237e-06,1.7458973955442048e-07,4.49441500904868e-07
MOEX,43,QuantGAN,4,2.5381124499901375e-06,2.1626309854028136e-07,5.918747891797693e-07
MOEX,43,QuantGAN,5,2.4580134390106423e-06,2.7964475846076198e-08,1.649513166057659e-07
MOEX,43,QuantGAN,6,2.4216328604609316e-05,1.7660922950746283e-06,3.737033971162873e-08
MOEX,43,QuantGAN,7,3.4492447511524915e-06,5.764719872569657e-07,4.944516671656629e-07
MOEX,43,QuantGAN,8,1.08783036978366e-05,8.443422663262368e-07,3.3974890101262645e-07
MOEX,43,QuantGAN,9,1.0581442231760718e-05,5.324850880228382e-07,3.291945382954964e-08
MOEX,43,QuantGAN,10,2.978379217921656e-06,6.300557371385906e-07,8.18383295353442e-07
MOEX,43,QuantGAN,11,5.9029961363421535e-08,3.671594070997486e-07,9.447851194721579e-07
MOEX,43,QuantGAN,12,4.390688264077625e-06,3.0360006131324724e-07,4.074596660075258e-09
MOEX,43,QuantGAN,13,8.141569834307916e-06,5.099945075137668e-07,4.6769995876161374e-08
MOEX,43,QuantGAN,14,7.129543066586308e-06,4.99867055969716e-07,8.318945887708651e-08
MOEX,43,QuantGAN,15,5.1989788989459385e-06,1.8920458488835834e-07,1.863366190235638e-07
MOEX,43,QuantGAN,16,2.025920093595701e-05,1.098829953694036e-06,1.0396624841035873e-06
MOEX,43,QuantGAN,17,1.6109892913895862e-05,9.266720921718985e-07,6.680117099477911e-07
MOEX,43,QuantGAN,18,7.296497981368333e-06,4.0384420496586415e-07,2.6743745884516557e-07
MOEX,43,QuantGAN,19,1.2132502846817772e-06,5.5823063505044956e-08,1.6235352084947863e-07
MOEX,43,GJR-GARCH,0,0.0,0.0,0.0
MOEX,43,GJR-GARCH,1,0.0,0.0,0.0
MOEX,43,GJR-GARCH,2,0.0,0.0,0.0
MOEX,43,GJR-GARCH,3,0.0,0.0,0.0
MOEX,43,GJR-GARCH,4,0.0,0.0,0.0
MOEX,43,GJR-GARCH,5,0.0,0.0,0.0
MOEX,43,GJR-GARCH,6,0.0,0.0,0.0
MOEX,43,GJR-GARCH,7,0.0,0.0,0.0
MOEX,43,GJR-GARCH,8,0.0,0.0,0.0
MOEX,43,GJR-GARCH,9,0.0,0.0,0.0
MOEX,43,GJR-GARCH,10,0.0,0.0,0.0
MOEX,43,GJR-GARCH,11,0.0,0.0,0.0
MOEX,43,GJR-GARCH,12,0.0,0.0,0.0
MOEX,43,GJR-GARCH,13,0.0,0.0,0.0
MOEX,43,GJR-GARCH,14,0.0,0.0,0.0
MOEX,43,GJR-GARCH,15,0.0,0.0,0.0
MOEX,43,GJR-GARCH,16,0.0,0.0,0.0
MOEX,43,GJR-GARCH,17,0.0,0.0,0.0
MOEX,43,GJR-GARCH,18,0.0,0.0,0.0
MOEX,43,GJR-GARCH,19,0.0,0.0,1.7763568394002505e-15
MOEX,43,CNN-WGAN-GP,0,1.818208391846099e-06,3.699114581312557e-07,6.840492012827326e-07
MOEX,43,CNN-WGAN-GP,1,8.987572549301603e-06,5.405803034097545e-07,1.5831389532650064e-09
MOEX,43,CNN-WGAN-GP,2,5.458827145865541e-07,5.049787143995843e-08,1.0638830794107434e-07
MOEX,43,CNN-WGAN-GP,3,7.064988549743134e-07,1.2627654211172512e-07,1.7859469281233942e-07
MOEX,43,CNN-WGAN-GP,4,2.12852789527318e-06,1.8768902543264687e-07,5.072406086270576e-07
MOEX,43,CNN-WGAN-GP,5,8.72071707247457e-06,3.49662828469377e-07,3.8982828876044096e-07
MOEX,43,CNN-WGAN-GP,6,8.501436789210004e-06,2.489198434041384e-07,3.2376330594274805e-07
MOEX,43,CNN-WGAN-GP,7,1.2492215396342488e-05,8.759148957260265e-07,1.081532090552173e-07
MOEX,43,CNN-WGAN-GP,8,4.111789571048519e-06,3.24420433850392e-07,2.484270922309406e-08
MOEX,43,CNN-WGAN-GP,9,6.714180401434788e-06,8.245271712059576e-07,5.393163284850289e-07
MOEX,43,CNN-WGAN-GP,10,2.041798434770925e-05,1.951552767609499e-06,4.0657605815397346e-07
MOEX,43,CNN-WGAN-GP,11,3.2410319543707544e-06,2.7051538631361893e-07,1.642922029532201e-07
MOEX,43,CNN-WGAN-GP,12,1.0346753382517448e-05,8.216047888698341e-07,4.175857419852491e-07
MOEX,43,CNN-WGAN-GP,13,9.596599271244344e-06,7.584565155926981e-07,1.2051632047871408e-07
MOEX,43,CNN-WGAN-GP,14,8.427870088034695e-06,5.117100838614164e-07,5.768891142565735e-09
MOEX,43,CNN-WGAN-GP,15,7.80485539175757e-06,3.306133435909686e-07,1.6954111714539977e-07
MOEX,43,CNN-WGAN-GP,16,0.0,5.220399668104392e-08,1.1636823415983599e-07
MOEX,43,CNN-WGAN-GP,17,0.0,2.0889900920195714e-08,1.3341004923006494e-07
MOEX,43,CNN-WGAN-GP,18,4.592387331303627e-06,1.5592368618477792e-07,2.008867738823028e-09
MOEX,43,CNN-WGAN-GP,19,2.158471692936814e-06,6.027935557373354e-07,6.051141081542255e-07
MOEX,43,CONTROL: shuffled real,0,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,1,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,2,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,3,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,4,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,5,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,6,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,7,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,8,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,9,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,10,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,11,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,12,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,13,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,14,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,15,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,16,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,17,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,18,0.0,0.0,0.0
MOEX,43,CONTROL: shuffled real,19,0.0,0.0,0.0
MOEX,44,TimeGAN,0,1.0055381471918423e-05,7.802856845096073e-07,2.3739860743887675e-07
MOEX,44,TimeGAN,1,1.5552660844520005e-05,1.3577419721855222e-06,2.104680660863778e-07
MOEX,44,TimeGAN,2,2.0414891812592373e-06,7.297075912404694e-07,7.547511984284938e-07
MOEX,44,TimeGAN,3,2.0053916931495053e-06,6.371067318156065e-08,2.0664896283051348e-07
MOEX,44,TimeGAN,4,1.8389526199591444e-06,4.571852221246786e-07,3.5343281723498876e-07
MOEX,44,TimeGAN,5,1.974024366191429e-06,1.628460319924585e-07,2.8691891529319946e-08
MOEX,44,TimeGAN,6,1.0532814780361832e-05,5.749837048707462e-07,1.6784602330233156e-07
MOEX,44,TimeGAN,7,3.7848446083899034e-06,2.454072092206161e-07,6.568116983629579e-07
MOEX,44,TimeGAN,8,9.701360334624098e-06,6.754117012341965e-07,8.051277866627515e-08
MOEX,44,TimeGAN,9,9.574578099691422e-06,5.276409715815333e-07,4.878900945470832e-07
MOEX,44,TimeGAN,10,1.0211189679143473e-05,1.3445173889792272e-06,6.175857425461118e-07
MOEX,44,TimeGAN,11,4.224460270485508e-06,6.06123969015826e-07,2.8978667998558194e-07
MOEX,44,TimeGAN,12,9.194391336286856e-06,1.250515512696282e-06,1.1804500523737715e-06
MOEX,44,TimeGAN,13,4.725869648058989e-06,6.456975991664393e-07,3.7980775680068746e-07
MOEX,44,TimeGAN,14,8.784471380973713e-06,1.1161917830015966e-06,5.946724570549122e-07
MOEX,44,TimeGAN,15,1.2947607680224849e-05,1.1369050822995774e-06,5.572035295386968e-07
MOEX,44,TimeGAN,16,1.1655904019747254e-06,2.71930135520293e-07,5.786493169068763e-07
MOEX,44,TimeGAN,17,3.5771429511832764e-06,2.8179556355034663e-07,3.15950376972296e-08
MOEX,44,TimeGAN,18,5.188430236557906e-07,2.1720383491796724e-07,3.873962306499834e-07
MOEX,44,TimeGAN,19,2.2072111800497396e-06,1.1648508002615188e-07,1.5371907124972495e-07
MOEX,44,GARCH,0,0.0,0.0,0.0
MOEX,44,GARCH,1,0.0,0.0,0.0
MOEX,44,GARCH,2,0.0,0.0,0.0
MOEX,44,GARCH,3,0.0,0.0,0.0
MOEX,44,GARCH,4,0.0,0.0,0.0
MOEX,44,GARCH,5,0.0,0.0,0.0
MOEX,44,GARCH,6,0.0,0.0,0.0
MOEX,44,GARCH,7,0.0,0.0,0.0
MOEX,44,GARCH,8,0.0,0.0,0.0
MOEX,44,GARCH,9,0.0,0.0,0.0
MOEX,44,GARCH,10,0.0,0.0,0.0
MOEX,44,GARCH,11,0.0,0.0,0.0
MOEX,44,GARCH,12,0.0,0.0,0.0
MOEX,44,GARCH,13,0.0,0.0,0.0
MOEX,44,GARCH,14,0.0,0.0,0.0
MOEX,44,GARCH,15,0.0,0.0,0.0
MOEX,44,GARCH,16,0.0,0.0,0.0
MOEX,44,GARCH,17,0.0,0.0,0.0
MOEX,44,GARCH,18,0.0,0.0,0.0
MOEX,44,GARCH,19,0.0,0.0,0.0
MOEX,44,QuantGAN,0,8.762739432732758e-06,1.019167843452351e-06,3.695374193313228e-07
MOEX,44,QuantGAN,1,1.0186279739698989e-05,1.3554678108818052e-06,5.024091791483443e-07
MOEX,44,QuantGAN,2,3.9745222508713596e-06,1.757513934386168e-08,3.914686743655693e-07
MOEX,44,QuantGAN,3,1.4696955301651826e-05,9.653704988732414e-07,1.2870881604953865e-07
MOEX,44,QuantGAN,4,1.142245942631348e-05,5.490391576934428e-07,8.452351121235324e-07
MOEX,44,QuantGAN,5,0.0,1.5366961769736065e-07,2.1219284107587555e-07
MOEX,44,QuantGAN,6,3.981013289688917e-06,4.5536756387853927e-07,3.578970684259275e-07
