market,seed,model,null,stat,n_draws,positions,share_p_le_05,mean_p,share_above_p97_5,p_floor
MOEX,42,QuantGAN,4L,poly3,20,1001,0.0,0.9973053892215569,0.0,0.000998003992015968
MOEX,42,GJR-GARCH,4L,rbf_x1,20,1001,0.0,0.9033932135728543,0.0,0.000998003992015968
MOEX,42,GJR-GARCH,4L,poly3,20,1001,0.0,0.9973552894211577,0.0,0.000998003992015968
MOEX,42,CNN-WGAN-GP,4L,rbf_x1,20,1001,0.05,0.8010479041916166,0.05,0.000998003992015968
MOEX,42,CNN-WGAN-GP,4L,poly3,20,1001,0.0,0.9890718562874252,0.0,0.000998003992015968
MOEX,42,CONTROL: shuffled real,4L,rbf_x1,20,1001,0.0,0.9557385229540918,0.0,0.000998003992015968
MOEX,42,CONTROL: shuffled real,4L,poly3,20,1001,0.0,1.0,0.0,0.000998003992015968
MOEX,43,TimeGAN,4L,rbf_x1,20,1001,0.05,0.7354790419161678,0.05,0.000998003992015968
MOEX,43,TimeGAN,4L,poly3,20,1001,0.0,0.9884231536926148,0.0,0.000998003992015968
MOEX,43,GARCH,4L,rbf_x1,20,1001,0.05,0.8392714570858283,0.05,0.000998003992015968
MOEX,43,GARCH,4L,poly3,20,1001,0.0,0.9859780439121757,0.0,0.000998003992015968
MOEX,43,QuantGAN,4L,rbf_x1,20,1001,0.0,0.8591317365269461,0.0,0.000998003992015968
MOEX,43,QuantGAN,4L,poly3,20,1001,0.0,0.9978043912175648,0.0,0.000998003992015968
MOEX,43,GJR-GARCH,4L,rbf_x1,20,1001,0.0,0.8314870259481036,0.0,0.000998003992015968
MOEX,43,GJR-GARCH,4L,poly3,20,1001,0.0,0.9957584830339321,0.0,0.000998003992015968
MOEX,43,CNN-WGAN-GP,4L,rbf_x1,20,1001,0.0,0.887874251497006,0.0,0.000998003992015968
MOEX,43,CNN-WGAN-GP,4L,poly3,20,1001,0.0,1.0,0.0,0.000998003992015968
MOEX,43,CONTROL: shuffled real,4L,rbf_x1,20,1001,0.0,0.924750499001996,0.0,0.000998003992015968
MOEX,43,CONTROL: shuffled real,4L,poly3,20,1001,0.0,1.0,0.0,0.000998003992015968
MOEX,44,TimeGAN,4L,rbf_x1,20,1001,0.0,0.7387225548902197,0.0,0.000998003992015968
MOEX,44,TimeGAN,4L,poly3,20,1001,0.0,0.9840818363273452,0.0,0.000998003992015968
MOEX,44,GARCH,4L,rbf_x1,20,1001,0.0,0.8892714570858283,0.0,0.000998003992015968
MOEX,44,GARCH,4L,poly3,20,1001,0.0,1.0,0.0,0.000998003992015968
MOEX,44,QuantGAN,4L,rbf_x1,20,1001,0.0,0.7307385229540919,0.0,0.000998003992015968
MOEX,44,QuantGAN,4L,poly3,20,1001,0.0,0.9948602794411178,0.0,0.000998003992015968
MOEX,44,GJR-GARCH,4L,rbf_x1,20,1001,0.0,0.8708083832335329,0.0,0.000998003992015968
MOEX,44,GJR-GARCH,4L,poly3,20,1001,0.0,0.9996506986027944,0.0,0.000998003992015968
MOEX,44,CNN-WGAN-GP,4L,rbf_x1,20,1001,0.0,0.845808383233533,0.0,0.000998003992015968
MOEX,44,CNN-WGAN-GP,4L,poly3,20,1001,0.0,0.9931636726546905,0.0,0.000998003992015968
MOEX,44,CONTROL: shuffled real,4L,rbf_x1,20,1001,0.0,0.957435129740519,0.0,0.000998003992015968
MOEX,44,CONTROL: shuffled real,4L,poly3,20,1001,0.0,1.0,0.0,0.000998003992015968
MOEX,42,TimeGAN,6L,rbf_x1,20,2001,0.0,0.8636363636363636,0.0,0.0004995004995004995
MOEX,42,TimeGAN,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,42,GARCH,6L,rbf_x1,20,2001,0.0,0.8693806193806193,0.0,0.0004995004995004995
MOEX,42,GARCH,6L,poly3,20,2001,0.0,0.9964285714285716,0.0,0.0004995004995004995
MOEX,42,QuantGAN,6L,rbf_x1,20,2001,0.0,0.764935064935065,0.0,0.0004995004995004995
MOEX,42,QuantGAN,6L,poly3,20,2001,0.0,0.9986513486513487,0.0,0.0004995004995004995
MOEX,42,GJR-GARCH,6L,rbf_x1,20,2001,0.0,0.8597152847152847,0.0,0.0004995004995004995
MOEX,42,GJR-GARCH,6L,poly3,20,2001,0.0,0.9986763236763236,0.0,0.0004995004995004995
MOEX,42,CNN-WGAN-GP,6L,rbf_x1,20,2001,0.05,0.7095404595404595,0.05,0.0004995004995004995
MOEX,42,CNN-WGAN-GP,6L,poly3,20,2001,0.0,0.9945304695304695,0.0,0.0004995004995004995
MOEX,42,CONTROL: shuffled real,6L,rbf_x1,20,2001,0.0,0.9511488511488512,0.0,0.0004995004995004995
MOEX,42,CONTROL: shuffled real,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,43,TimeGAN,6L,rbf_x1,20,2001,0.05,0.6035964035964037,0.05,0.0004995004995004995
MOEX,43,TimeGAN,6L,poly3,20,2001,0.0,0.9942057942057942,0.0,0.0004995004995004995
MOEX,43,GARCH,6L,rbf_x1,20,2001,0.05,0.766008991008991,0.05,0.0004995004995004995
MOEX,43,GARCH,6L,poly3,20,2001,0.0,0.9929820179820179,0.0,0.0004995004995004995
MOEX,43,QuantGAN,6L,rbf_x1,20,2001,0.0,0.7805444555444556,0.0,0.0004995004995004995
MOEX,43,QuantGAN,6L,poly3,20,2001,0.0,0.9989010989010989,0.0,0.0004995004995004995
MOEX,43,GJR-GARCH,6L,rbf_x1,20,2001,0.0,0.7262737262737263,0.0,0.0004995004995004995
MOEX,43,GJR-GARCH,6L,poly3,20,2001,0.0,0.9978771228771229,0.0,0.0004995004995004995
MOEX,43,CNN-WGAN-GP,6L,rbf_x1,20,2001,0.0,0.802972027972028,0.0,0.0004995004995004995
MOEX,43,CNN-WGAN-GP,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,43,CONTROL: shuffled real,6L,rbf_x1,20,2001,0.0,0.888986013986014,0.0,0.0004995004995004995
MOEX,43,CONTROL: shuffled real,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,44,TimeGAN,6L,rbf_x1,20,2001,0.0,0.5919830169830169,0.0,0.0004995004995004995
MOEX,44,TimeGAN,6L,poly3,20,2001,0.0,0.9920329670329672,0.0,0.0004995004995004995
MOEX,44,GARCH,6L,rbf_x1,20,2001,0.0,0.8127872127872129,0.0,0.0004995004995004995
MOEX,44,GARCH,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,44,QuantGAN,6L,rbf_x1,20,2001,0.0,0.5516483516483517,0.0,0.0004995004995004995
MOEX,44,QuantGAN,6L,poly3,20,2001,0.0,0.9974275724275724,0.0,0.0004995004995004995
MOEX,44,GJR-GARCH,6L,rbf_x1,20,2001,0.0,0.7917332667332667,0.0,0.0004995004995004995
MOEX,44,GJR-GARCH,6L,poly3,20,2001,0.0,0.9998251748251749,0.0,0.0004995004995004995
MOEX,44,CNN-WGAN-GP,6L,rbf_x1,20,2001,0.0,0.7776973026973028,0.0,0.0004995004995004995
MOEX,44,CNN-WGAN-GP,6L,poly3,20,2001,0.0,0.9965784215784215,0.0,0.0004995004995004995
MOEX,44,CONTROL: shuffled real,6L,rbf_x1,20,2001,0.0,0.9532467532467532,0.0,0.0004995004995004995
MOEX,44,CONTROL: shuffled real,6L,poly3,20,2001,0.0,1.0,0.0,0.0004995004995004995
MOEX,42,TimeGAN,all (existing null),rbf_x1,20,3995,0.0,0.9122622622622624,0.0,0.00025025025025025025
MOEX,42,TimeGAN,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
MOEX,42,GARCH,all (existing null),rbf_x1,20,3995,0.0,0.8875875875875877,0.0,0.00025025025025025025
MOEX,42,GARCH,all (existing null),poly3,20,3995,0.0,0.9982107107107108,0.0,0.00025025025025025025
MOEX,42,QuantGAN,all (existing null),rbf_x1,20,3995,0.0,0.7784034034034033,0.0,0.00025025025025025025
MOEX,42,QuantGAN,all (existing null),poly3,20,3995,0.0,0.9993243243243242,0.0,0.00025025025025025025
MOEX,42,GJR-GARCH,all (existing null),rbf_x1,20,3995,0.0,0.8750875875875875,0.0,0.00025025025025025025
MOEX,42,GJR-GARCH,all (existing null),poly3,20,3995,0.0,0.9993368368368369,0.0,0.00025025025025025025
MOEX,42,CNN-WGAN-GP,all (existing null),rbf_x1,20,3995,0.05,0.7181306306306305,0.05,0.00025025025025025025
MOEX,42,CNN-WGAN-GP,all (existing null),poly3,20,3995,0.0,0.9972597597597599,0.0,0.00025025025025025025
MOEX,42,CONTROL: shuffled real,all (existing null),rbf_x1,20,3995,0.0,0.972585085085085,0.0,0.00025025025025025025
MOEX,42,CONTROL: shuffled real,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
MOEX,43,TimeGAN,all (existing null),rbf_x1,20,3995,0.05,0.6068318318318318,0.05,0.00025025025025025025
MOEX,43,TimeGAN,all (existing null),poly3,20,3995,0.0,0.997097097097097,0.0,0.00025025025025025025
MOEX,43,GARCH,all (existing null),rbf_x1,20,3995,0.05,0.7796296296296298,0.05,0.00025025025025025025
MOEX,43,GARCH,all (existing null),poly3,20,3995,0.0,0.996483983983984,0.0,0.00025025025025025025
MOEX,43,QuantGAN,all (existing null),rbf_x1,20,3995,0.0,0.8171671671671673,0.0,0.00025025025025025025
MOEX,43,QuantGAN,all (existing null),poly3,20,3995,0.0,0.9994494494494495,0.0,0.00025025025025025025
MOEX,43,GJR-GARCH,all (existing null),rbf_x1,20,3995,0.05,0.7448823823823825,0.0,0.00025025025025025025
MOEX,43,GJR-GARCH,all (existing null),poly3,20,3995,0.0,0.9989364364364365,0.0,0.00025025025025025025
MOEX,43,CNN-WGAN-GP,all (existing null),rbf_x1,20,3995,0.0,0.8314439439439438,0.0,0.00025025025025025025
MOEX,43,CNN-WGAN-GP,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
MOEX,43,CONTROL: shuffled real,all (existing null),rbf_x1,20,3995,0.0,0.9293918918918921,0.0,0.00025025025025025025
MOEX,43,CONTROL: shuffled real,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
MOEX,44,TimeGAN,all (existing null),rbf_x1,20,3995,0.0,0.5978853853853854,0.0,0.00025025025025025025
MOEX,44,TimeGAN,all (existing null),poly3,20,3995,0.0,0.9960085085085085,0.0,0.00025025025025025025
MOEX,44,GARCH,all (existing null),rbf_x1,20,3995,0.0,0.8335710710710711,0.0,0.00025025025025025025
MOEX,44,GARCH,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
MOEX,44,QuantGAN,all (existing null),rbf_x1,20,3995,0.0,0.5415165165165166,0.0,0.00025025025025025025
MOEX,44,QuantGAN,all (existing null),poly3,20,3995,0.0,0.9987112112112111,0.0,0.00025025025025025025
MOEX,44,GJR-GARCH,all (existing null),rbf_x1,20,3995,0.0,0.8111111111111111,0.0,0.00025025025025025025
MOEX,44,GJR-GARCH,all (existing null),poly3,20,3995,0.0,0.9999124124124125,0.0,0.00025025025025025025
MOEX,44,CNN-WGAN-GP,all (existing null),rbf_x1,20,3995,0.0,0.7882507507507508,0.0,0.00025025025025025025
MOEX,44,CNN-WGAN-GP,all (existing null),poly3,20,3995,0.0,0.9982857857857859,0.0,0.00025025025025025025
MOEX,44,CONTROL: shuffled real,all (existing null),rbf_x1,20,3995,0.0,0.9751126126126126,0.0,0.00025025025025025025
MOEX,44,CONTROL: shuffled real,all (existing null),poly3,20,3995,0.0,1.0,0.0,0.00025025025025025025
NIFTY50,42,TimeGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,TimeGAN,L (test block only),poly3,20,0,,,,
NIFTY50,42,GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,42,QuantGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,QuantGAN,L (test block only),poly3,20,0,,,,
NIFTY50,42,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,GJR-GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,42,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
NIFTY50,42,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
NIFTY50,42,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
NIFTY50,43,TimeGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,TimeGAN,L (test block only),poly3,20,0,,,,
NIFTY50,43,GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,43,QuantGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,QuantGAN,L (test block only),poly3,20,0,,,,
NIFTY50,43,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,GJR-GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,43,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
NIFTY50,43,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
NIFTY50,43,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
NIFTY50,44,TimeGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,TimeGAN,L (test block only),poly3,20,0,,,,
NIFTY50,44,GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,44,QuantGAN,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,QuantGAN,L (test block only),poly3,20,0,,,,
NIFTY50,44,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,GJR-GARCH,L (test block only),poly3,20,0,,,,
NIFTY50,44,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
NIFTY50,44,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
NIFTY50,44,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
NIFTY50,42,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
NIFTY50,42,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
NIFTY50,42,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.8,0.4,0.5
NIFTY50,42,GARCH,2L (valid+test),poly3,20,1,0.0,0.775,0.45,0.5
NIFTY50,42,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.75,0.5,0.5
NIFTY50,42,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.675,0.65,0.5
NIFTY50,42,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.85,0.3,0.5
NIFTY50,42,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.75,0.5,0.5
NIFTY50,42,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.7,0.6,0.5
NIFTY50,42,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.7,0.6,0.5
NIFTY50,42,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.925,0.15,0.5
NIFTY50,42,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,0.975,0.05,0.5
NIFTY50,43,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.625,0.75,0.5
NIFTY50,43,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.625,0.75,0.5
NIFTY50,43,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.75,0.5,0.5
NIFTY50,43,GARCH,2L (valid+test),poly3,20,1,0.0,0.725,0.55,0.5
NIFTY50,43,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.75,0.5,0.5
NIFTY50,43,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.675,0.65,0.5
NIFTY50,43,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.8,0.4,0.5
NIFTY50,43,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.825,0.35,0.5
NIFTY50,43,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.85,0.3,0.5
NIFTY50,43,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.775,0.45,0.5
NIFTY50,43,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.95,0.1,0.5
NIFTY50,43,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,0.95,0.1,0.5
NIFTY50,44,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
NIFTY50,44,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
NIFTY50,44,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.675,0.65,0.5
NIFTY50,44,GARCH,2L (valid+test),poly3,20,1,0.0,0.65,0.7,0.5
NIFTY50,44,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.85,0.3,0.5
NIFTY50,44,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.875,0.25,0.5
NIFTY50,44,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.825,0.35,0.5
NIFTY50,44,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.825,0.35,0.5
NIFTY50,44,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.775,0.45,0.5
NIFTY50,44,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.75,0.5,0.5
NIFTY50,44,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.925,0.15,0.5
NIFTY50,44,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,1.0,0.0,0.5
NIFTY50,42,TimeGAN,3L,rbf_x1,20,497,0.8,0.02901606425702812,0.75,0.002008032128514056
NIFTY50,42,TimeGAN,3L,poly3,20,497,0.0,0.5775100401606426,0.0,0.002008032128514056
NIFTY50,42,GARCH,3L,rbf_x1,20,497,0.05,0.6393574297188754,0.05,0.002008032128514056
NIFTY50,42,GARCH,3L,poly3,20,497,0.0,0.7246987951807228,0.0,0.002008032128514056
NIFTY50,42,QuantGAN,3L,rbf_x1,20,497,0.1,0.6015060240963855,0.1,0.002008032128514056
NIFTY50,42,QuantGAN,3L,poly3,20,497,0.0,0.7052208835341365,0.0,0.002008032128514056
NIFTY50,42,GJR-GARCH,3L,rbf_x1,20,497,0.0,0.8011044176706827,0.0,0.002008032128514056
NIFTY50,42,GJR-GARCH,3L,poly3,20,497,0.0,0.8036144578313256,0.0,0.002008032128514056
NIFTY50,42,CNN-WGAN-GP,3L,rbf_x1,20,497,0.0,0.6405622489959838,0.0,0.002008032128514056
NIFTY50,42,CNN-WGAN-GP,3L,poly3,20,497,0.0,0.7164658634538154,0.0,0.002008032128514056
NIFTY50,42,CONTROL: shuffled real,3L,rbf_x1,20,497,0.0,0.7518072289156627,0.0,0.002008032128514056
NIFTY50,42,CONTROL: shuffled real,3L,poly3,20,497,0.0,0.8283132530120481,0.0,0.002008032128514056
NIFTY50,43,TimeGAN,3L,rbf_x1,20,497,0.0,0.5799196787148595,0.0,0.002008032128514056
NIFTY50,43,TimeGAN,3L,poly3,20,497,0.0,0.6865461847389559,0.0,0.002008032128514056
NIFTY50,43,GARCH,3L,rbf_x1,20,497,0.05,0.6670682730923695,0.05,0.002008032128514056
NIFTY50,43,GARCH,3L,poly3,20,497,0.0,0.7465863453815261,0.0,0.002008032128514056
NIFTY50,43,QuantGAN,3L,rbf_x1,20,497,0.05,0.6261044176706826,0.05,0.002008032128514056
NIFTY50,43,QuantGAN,3L,poly3,20,497,0.0,0.7289156626506024,0.0,0.002008032128514056
NIFTY50,43,GJR-GARCH,3L,rbf_x1,20,497,0.05,0.735441767068273,0.05,0.002008032128514056
NIFTY50,43,GJR-GARCH,3L,poly3,20,497,0.0,0.8001004016064256,0.0,0.002008032128514056
NIFTY50,43,CNN-WGAN-GP,3L,rbf_x1,20,497,0.0,0.7356425702811246,0.0,0.002008032128514056
NIFTY50,43,CNN-WGAN-GP,3L,poly3,20,497,0.0,0.7748995983935743,0.0,0.002008032128514056
NIFTY50,43,CONTROL: shuffled real,3L,rbf_x1,20,497,0.0,0.7835341365461846,0.0,0.002008032128514056
NIFTY50,43,CONTROL: shuffled real,3L,poly3,20,497,0.0,0.8404618473895583,0.0,0.002008032128514056
NIFTY50,44,TimeGAN,3L,rbf_x1,20,497,1.0,0.0020080321285140556,1.0,0.002008032128514056
NIFTY50,44,TimeGAN,3L,poly3,20,497,0.0,0.5345381526104417,0.0,0.002008032128514056
NIFTY50,44,GARCH,3L,rbf_x1,20,497,0.1,0.580722891566265,0.1,0.002008032128514056
NIFTY50,44,GARCH,3L,poly3,20,497,0.0,0.7168674698795181,0.0,0.002008032128514056
NIFTY50,44,QuantGAN,3L,rbf_x1,20,497,0.0,0.8123493975903614,0.0,0.002008032128514056
NIFTY50,44,QuantGAN,3L,poly3,20,497,0.0,0.8405622489959839,0.0,0.002008032128514056
NIFTY50,44,GJR-GARCH,3L,rbf_x1,20,497,0.0,0.7181726907630521,0.0,0.002008032128514056
NIFTY50,44,GJR-GARCH,3L,poly3,20,497,0.0,0.7775100401606426,0.0,0.002008032128514056
NIFTY50,44,CNN-WGAN-GP,3L,rbf_x1,20,497,0.05,0.7035140562248996,0.05,0.002008032128514056
NIFTY50,44,CNN-WGAN-GP,3L,poly3,20,497,0.0,0.7611445783132532,0.0,0.002008032128514056
NIFTY50,44,CONTROL: shuffled real,3L,rbf_x1,20,497,0.0,0.7940763052208835,0.0,0.002008032128514056
NIFTY50,44,CONTROL: shuffled real,3L,poly3,20,497,0.0,0.8667670682730924,0.0,0.002008032128514056
NIFTY50,42,TimeGAN,4L,rbf_x1,20,993,0.7,0.051710261569416514,0.65,0.001006036217303823
NIFTY50,42,TimeGAN,4L,poly3,20,993,0.0,0.7883299798792757,0.0,0.001006036217303823
NIFTY50,42,GARCH,4L,rbf_x1,20,993,0.0,0.7317907444668008,0.0,0.001006036217303823
NIFTY50,42,GARCH,4L,poly3,20,993,0.0,0.8620724346076457,0.0,0.001006036217303823
NIFTY50,42,QuantGAN,4L,rbf_x1,20,993,0.1,0.6685613682092557,0.1,0.001006036217303823
NIFTY50,42,QuantGAN,4L,poly3,20,993,0.0,0.8523138832997988,0.0,0.001006036217303823
NIFTY50,42,GJR-GARCH,4L,rbf_x1,20,993,0.0,0.874748490945674,0.0,0.001006036217303823
NIFTY50,42,GJR-GARCH,4L,poly3,20,993,0.0,0.901609657947686,0.0,0.001006036217303823
NIFTY50,42,CNN-WGAN-GP,4L,rbf_x1,20,993,0.0,0.7281690140845071,0.0,0.001006036217303823
NIFTY50,42,CNN-WGAN-GP,4L,poly3,20,993,0.0,0.8579476861167002,0.0,0.001006036217303823
NIFTY50,42,CONTROL: shuffled real,4L,rbf_x1,20,993,0.0,0.8653923541247485,0.0,0.001006036217303823
NIFTY50,42,CONTROL: shuffled real,4L,poly3,20,993,0.0,0.913983903420523,0.0,0.001006036217303823
NIFTY50,43,TimeGAN,4L,rbf_x1,20,993,0.0,0.6408450704225352,0.0,0.001006036217303823
NIFTY50,43,TimeGAN,4L,poly3,20,993,0.0,0.8429577464788732,0.0,0.001006036217303823
NIFTY50,43,GARCH,4L,rbf_x1,20,993,0.05,0.7181589537223341,0.05,0.001006036217303823
NIFTY50,43,GARCH,4L,poly3,20,993,0.0,0.8730382293762574,0.0,0.001006036217303823
NIFTY50,43,QuantGAN,4L,rbf_x1,20,993,0.05,0.6983903420523139,0.05,0.001006036217303823
NIFTY50,43,QuantGAN,4L,poly3,20,993,0.0,0.8641851106639837,0.0,0.001006036217303823
NIFTY50,43,GJR-GARCH,4L,rbf_x1,20,993,0.05,0.8169517102615694,0.05,0.001006036217303823
NIFTY50,43,GJR-GARCH,4L,poly3,20,993,0.0,0.8998490945674045,0.0,0.001006036217303823
NIFTY50,43,CNN-WGAN-GP,4L,rbf_x1,20,993,0.0,0.8039235412474849,0.0,0.001006036217303823
NIFTY50,43,CNN-WGAN-GP,4L,poly3,20,993,0.0,0.8872233400402415,0.0,0.001006036217303823
NIFTY50,43,CONTROL: shuffled real,4L,rbf_x1,20,993,0.0,0.8906438631790744,0.0,0.001006036217303823
NIFTY50,43,CONTROL: shuffled real,4L,poly3,20,993,0.0,0.9200704225352112,0.0,0.001006036217303823
NIFTY50,44,TimeGAN,4L,rbf_x1,20,993,1.0,0.001006036217303823,1.0,0.001006036217303823
NIFTY50,44,TimeGAN,4L,poly3,20,993,0.0,0.7668008048289738,0.0,0.001006036217303823
NIFTY50,44,GARCH,4L,rbf_x1,20,993,0.05,0.6437625754527163,0.05,0.001006036217303823
NIFTY50,44,GARCH,4L,poly3,20,993,0.0,0.8581488933601611,0.0,0.001006036217303823
NIFTY50,44,QuantGAN,4L,rbf_x1,20,993,0.0,0.8572434607645876,0.0,0.001006036217303823
NIFTY50,44,QuantGAN,4L,poly3,20,993,0.0,0.9201207243460765,0.0,0.001006036217303823
NIFTY50,44,GJR-GARCH,4L,rbf_x1,20,993,0.0,0.8022635814889336,0.0,0.001006036217303823
NIFTY50,44,GJR-GARCH,4L,poly3,20,993,0.0,0.8885311871227364,0.0,0.001006036217303823
NIFTY50,44,CNN-WGAN-GP,4L,rbf_x1,20,993,0.05,0.779476861167002,0.05,0.001006036217303823
NIFTY50,44,CNN-WGAN-GP,4L,poly3,20,993,0.0,0.8803319919517103,0.0,0.001006036217303823
NIFTY50,44,CONTROL: shuffled real,4L,rbf_x1,20,993,0.0,0.896830985915493,0.0,0.001006036217303823
NIFTY50,44,CONTROL: shuffled real,4L,poly3,20,993,0.0,0.9332494969818914,0.0,0.001006036217303823
NIFTY50,42,TimeGAN,6L,rbf_x1,20,1985,0.75,0.025881168177240687,0.7,0.0005035246727089627
NIFTY50,42,TimeGAN,6L,poly3,20,1985,0.0,0.8940584088620342,0.0,0.0005035246727089627
NIFTY50,42,GARCH,6L,rbf_x1,20,1985,0.05,0.6823514602215508,0.0,0.0005035246727089627
NIFTY50,42,GARCH,6L,poly3,20,1985,0.0,0.9309667673716012,0.0,0.0005035246727089627
NIFTY50,42,QuantGAN,6L,rbf_x1,20,1985,0.1,0.5774420946626384,0.1,0.0005035246727089627
NIFTY50,42,QuantGAN,6L,poly3,20,1985,0.0,0.9260825780463244,0.0,0.0005035246727089627
NIFTY50,42,GJR-GARCH,6L,rbf_x1,20,1985,0.0,0.8268126888217522,0.0,0.0005035246727089627
NIFTY50,42,GJR-GARCH,6L,poly3,20,1985,0.0,0.9507552870090636,0.0,0.0005035246727089627
NIFTY50,42,CNN-WGAN-GP,6L,rbf_x1,20,1985,0.0,0.6210976837865056,0.0,0.0005035246727089627
NIFTY50,42,CNN-WGAN-GP,6L,poly3,20,1985,0.0,0.9289023162134946,0.0,0.0005035246727089627
NIFTY50,42,CONTROL: shuffled real,6L,rbf_x1,20,1985,0.0,0.843932527693857,0.0,0.0005035246727089627
NIFTY50,42,CONTROL: shuffled real,6L,poly3,20,1985,0.0,0.9569486404833836,0.0,0.0005035246727089627
NIFTY50,43,TimeGAN,6L,rbf_x1,20,1985,0.0,0.47205438066465255,0.0,0.0005035246727089627
NIFTY50,43,TimeGAN,6L,poly3,20,1985,0.0,0.921399798590131,0.0,0.0005035246727089627
NIFTY50,43,GARCH,6L,rbf_x1,20,1985,0.05,0.6227089627391742,0.05,0.0005035246727089627
NIFTY50,43,GARCH,6L,poly3,20,1985,0.0,0.9364551863041288,0.0,0.0005035246727089627
