Date,Price,Open,High,Low,Vol.,Change %,LogReturn
07/11/2024,493.65,488.98,497.72,487.64,707.91K,0.95%,0.014281585184956107
07/11/2025,565.56,576.56,578.79,563.31,635.35K,-2.60%,0.1359896266661812
07/12/2021,559.95,561.0,563.46,556.52,221.35K,-0.05%,-0.009968896694937049
07/12/2022,420.32,431.52,438.16,418.24,326.21K,-2.67%,-0.28683116809147297
07/12/2023,497.75,494.75,499.34,493.24,501.72K,2.28%,0.16908161700707589
07/12/2024,502.0,495.85,505.4,494.0,664.40K,1.69%,0.008502176747423573
07/13/2021,557.57,559.64,567.01,554.98,233.77K,-0.43%,0.10498793629859669
07/13/2022,413.72,412.12,420.32,408.65,491.41K,-1.57%,-0.2983986394807229
07/13/2023,497.78,499.9,503.89,497.41,463.39K,0.01%,0.1849687958389578
07/14/2021,555.19,558.09,559.79,551.9,194.15K,-0.43%,0.10915218515444704
07/14/2022,410.11,407.5,412.74,403.8,644.60K,-0.87%,-0.30288498110577333
07/14/2023,497.18,499.5,500.93,495.21,437.80K,-0.12%,0.19252671716879985
07/14/2025,570.66,565.61,576.55,562.93,519.96K,0.90%,0.13784145215631474
07/15/2021,559.85,554.12,563.89,554.07,239.58K,0.84%,-0.019124695016143084
07/15/2022,418.87,417.03,422.56,415.18,584.89K,2.14%,-0.29010828145527784
07/15/2024,501.5,500.36,503.36,498.76,524.42K,-0.10%,0.18004299815106195
07/15/2025,563.13,571.51,576.06,563.11,403.32K,-1.32%,0.11590689994450128
07/16/2021,564.83,560.4,571.95,559.53,298.67K,0.89%,0.003014293569237067
07/16/2024,508.0,504.16,510.33,503.42,544.18K,1.30%,-0.1060433533372467
07/16/2025,572.13,564.8,573.39,558.64,841.26K,1.60%,0.11888479070605484
07/17/2023,499.25,492.71,499.44,490.71,532.40K,0.42%,-0.13625926598861213
07/17/2024,504.0,506.74,510.07,503.46,403.18K,-0.79%,0.00946929577544394
07/17/2025,580.18,575.0,581.82,569.41,647.02K,1.41%,0.1407621321496878
07/18/2022,412.01,424.23,427.92,409.7,359.68K,-1.64%,-0.34229077932142626
07/18/2023,502.83,500.0,503.24,493.76,443.08K,0.72%,0.1992045199076466
07/18/2024,498.55,500.92,504.49,496.42,410.75K,-1.08%,-0.008548255532474801
07/18/2025,577.94,580.63,584.56,576.77,584.88K,-0.39%,0.1477661717809625
07/19/2021,556.84,560.2,564.7,551.24,322.00K,-1.41%,-0.037192111535397906
07/19/2022,426.1,418.45,427.66,418.08,982.71K,3.42%,-0.2676038850145001
07/19/2023,507.94,501.29,510.42,501.29,636.90K,1.02%,0.17568926986083175
07/19/2024,495.89,499.0,499.82,493.58,612.27K,-0.53%,-0.024009202430852153
07/20/2021,563.57,559.61,567.25,556.81,232.80K,1.21%,0.12793742143135667
07/20/2022,434.32,428.56,436.01,425.66,710.08K,1.93%,-0.2605099597700071
07/20/2023,509.66,504.89,512.43,504.03,490.49K,0.34%,0.15996224713347218
07/21/2021,564.86,564.05,570.18,562.4,207.08K,0.23%,0.1028340761007316
07/21/2022,447.47,435.2,448.65,433.71,438.64K,3.03%,-0.23296841646985575
07/21/2023,511.42,511.49,514.67,505.02,550.52K,0.35%,0.1335816740609062
07/21/2025,577.97,582.58,582.95,574.57,1.07M,0.01%,0.12233079378872758
07/22/2021,572.15,566.96,573.87,565.71,173.85K,1.29%,-0.01012076944745367
07/22/2022,439.9,450.0,451.07,436.84,399.59K,-1.69%,-0.2628537664090496
07/22/2024,506.02,499.94,506.84,495.78,1.17M,2.04%,0.14002876584337148
07/22/2025,526.48,565.01,571.53,525.34,2.46M,-8.91%,0.039637149949818186
07/23/2021,578.95,573.43,580.09,572.17,165.15K,1.19%,0.09500277391041842
07/23/2024,546.01,549.99,571.02,537.59,1.36M,7.90%,-0.058578827462780016
07/23/2025,530.86,534.77,538.99,525.0,1.93M,0.83%,-0.028138957600245918
07/24/2023,502.75,511.22,513.99,500.73,709.13K,-1.70%,-0.05440530434249483
07/24/2024,534.2,544.87,544.87,532.46,692.55K,-2.16%,0.060677272023099214
07/24/2025,543.31,532.31,547.87,531.79,1.25M,2.35%,0.01690975874940789
07/25/2022,438.47,440.84,440.84,432.55,430.70K,-0.33%,-0.21438866500475828
07/25/2023,548.2,508.67,548.91,507.56,1.14M,9.04%,0.2233487894481753
07/25/2024,538.21,535.29,545.54,529.61,586.39K,0.75%,-0.018391365295131443
07/25/2025,546.29,546.49,551.42,544.5,998.98K,0.55%,0.014901151699935682
07/26/2021,575.9,572.5,580.38,567.07,323.20K,-0.53%,0.052784064239136966
07/26/2022,442.89,434.33,445.97,432.31,657.37K,1.01%,-0.2626126022985204
07/26/2023,557.25,550.0,564.35,547.19,776.07K,1.65%,0.22969254005187198
07/26/2024,540.55,539.0,545.37,532.24,439.62K,0.43%,-0.030426832527197956
07/27/2021,584.21,584.57,596.06,579.47,327.06K,1.44%,0.07767336749389801
07/27/2022,452.97,448.65,456.55,447.32,505.72K,2.28%,-0.2544346091081903
07/27/2023,553.6,555.22,561.44,551.92,687.76K,-0.66%,0.20061650617897178
07/28/2021,591.84,591.41,593.57,586.35,261.03K,1.31%,0.0667939237806841
07/28/2022,474.29,456.11,477.37,453.2,499.74K,4.71%,-0.22141737912517032
07/28/2023,550.28,560.47,563.5,549.58,411.41K,-0.60%,0.14860829063382114
07/28/2025,552.79,542.46,556.91,541.12,1.67M,1.19%,0.0045509429720079694
07/29/2021,594.76,592.0,597.53,589.26,244.28K,0.49%,0.07317978026421973
07/29/2022,481.34,475.04,483.29,474.03,657.16K,1.49%,-0.21158408172476434
07/29/2024,542.63,540.58,542.77,536.17,351.97K,0.38%,0.11985380693975933
07/29/2025,557.21,557.61,561.0,552.88,1.16M,0.80%,0.026514500577833375
07/30/2021,595.96,592.37,601.69,591.84,279.06K,0.20%,0.06723136209728775
07/30/2024,546.26,545.2,547.67,540.0,383.85K,0.67%,-0.08707849784074748
07/30/2025,559.15,555.07,563.78,554.63,994.53K,0.35%,0.023322720595806173
07/31/2023,548.08,548.9,552.45,543.37,404.91K,-0.40%,-0.019996511779553566
07/31/2024,540.76,548.43,549.72,538.55,407.94K,-1.01%,-0.013445704198439152
07/31/2025,561.36,556.48,569.99,556.48,1.10M,0.40%,0.037386853447828675
08/01/2022,476.86,476.97,484.26,474.78,515.97K,-0.93%,-0.16313946418377223
08/01/2023,545.94,546.32,549.01,542.14,450.89K,-0.39%,0.13528613283639346
08/01/2024,547.9,542.12,555.33,542.12,599.45K,1.32%,0.003583708947715412
08/01/2025,557.4,559.14,563.61,552.39,1.05M,-0.71%,0.017190326503477744
08/02/2021,610.92,600.12,614.68,600.12,311.28K,2.51%,0.09168290265439703
08/02/2022,477.69,472.51,485.19,471.86,307.12K,0.17%,-0.24600403116580044
08/02/2023,545.25,540.62,545.51,532.84,613.61K,-0.13%,0.1322824185452941
08/02/2024,539.85,543.2,545.84,530.42,635.05K,-1.47%,-0.009953081888588995
08/03/2021,619.07,610.1,620.89,602.22,321.49K,1.33%,0.13692702871972076
08/03/2022,496.33,481.76,497.12,478.08,545.46K,3.90%,-0.22097732383624544
08/03/2023,543.78,542.68,548.11,539.52,441.14K,-0.27%,0.09130372521812052
08/04/2021,624.22,622.1,627.37,622.1,300.90K,0.83%,0.13795811704112762
08/04/2022,496.76,495.67,497.91,488.51,446.35K,0.09%,-0.22839585825604103
08/04/2023,542.26,545.38,551.62,541.35,385.59K,-0.28%,0.08763857913529893
08/04/2025,572.04,560.51,573.29,560.51,863.39K,2.63%,0.053463327789603776
08/05/2021,627.38,632.71,635.38,619.41,271.20K,0.51%,0.0923434986536879
08/05/2022,496.18,489.61,496.59,488.2,262.26K,-0.12%,-0.2346136535411371
08/05/2024,517.43,530.0,531.47,517.28,581.93K,-4.15%,0.04193548617252577
08/05/2025,557.73,572.15,575.96,557.62,1.09M,-2.50%,0.07500072402042444
08/06/2021,628.9,629.06,633.43,615.95,248.92K,0.24%,0.12009728723922211
08/06/2024,526.11,520.2,532.21,520.2,465.55K,1.68%,-0.1784619452001466
08/06/2025,548.3,559.23,562.66,542.26,1.06M,-1.69%,0.04131226606069163
08/07/2023,551.5,545.65,552.66,544.22,344.54K,1.70%,0.005819256283554545
08/07/2024,524.39,530.57,537.98,523.57,336.48K,-0.33%,-0.050406156398498006
08/07/2025,545.49,553.09,555.0,541.5,499.70K,-0.51%,0.039448791004353896
08/08/2022,500.82,503.86,506.43,497.69,293.43K,0.94%,-0.08543771820871282
08/08/2023,548.07,547.75,549.05,537.28,369.43K,-0.62%,0.09015626092588792
08/08/2024,530.74,527.2,534.43,524.41,288.10K,1.21%,-0.03213075687308614
08/08/2025,546.68,546.81,550.0,545.0,608.73K,0.22%,0.029591362953097434
08/09/2021,627.68,629.19,633.34,622.41,324.83K,-0.19%,0.13816686036464274
08/09/2022,494.93,498.46,500.12,492.51,228.80K,-1.18%,-0.2376141440338886
08/09/2023,546.2,547.5,553.48,545.96,276.85K,-0.34%,0.098568870612251
08/09/2024,533.83,531.42,537.18,530.88,250.10K,0.58%,-0.022907772824109322
08/10/2021,625.08,629.0,634.76,624.53,329.78K,-0.41%,0.15780220532960515
08/10/2022,512.12,510.5,513.98,503.89,277.22K,3.47%,-0.19932066896712228
08/10/2023,546.86,548.59,553.28,542.82,294.58K,0.12%,0.06563385558630183
08/11/2021,624.94,628.2,631.86,621.62,260.16K,-0.02%,0.13346281696382636
08/11/2022,501.12,516.93,516.93,500.38,235.68K,-2.15%,-0.22081005176572313
08/11/2023,548.99,543.84,549.48,541.43,242.56K,0.39%,0.0912346330450053
08/11/2025,549.39,547.16,555.71,547.16,588.01K,0.50%,0.0007283454135779936
08/12/2021,625.16,621.3,626.41,618.25,241.29K,0.04%,0.12919904515302583
08/12/2022,506.71,505.45,507.29,499.1,330.95K,1.12%,-0.21006876914315772
08/12/2024,532.41,532.69,535.84,529.97,536.26K,-0.27%,0.049475021383748236
08/12/2025,550.16,550.01,554.08,547.52,589.47K,0.14%,0.032795275796997474
08/13/2021,630.02,625.17,630.98,619.81,257.81K,0.78%,0.13554241990184915
08/13/2024,546.45,534.76,548.38,534.66,384.96K,2.64%,-0.14230875279074715
08/13/2025,567.43,554.0,567.89,552.49,542.96K,3.14%,0.03767458160726159
08/14/2023,547.28,550.12,550.9,546.16,217.84K,-0.31%,-0.03615683927720163
08/14/2024,554.33,546.29,558.86,545.38,867.83K,1.44%,0.012799622824891894
08/14/2025,565.72,564.21,566.6,560.3,362.93K,-0.30%,0.02033907887466467
08/15/2022,508.63,505.0,510.26,502.44,369.05K,0.38%,-0.10637841945359748
08/15/2023,533.82,542.85,542.85,533.01,294.62K,-2.46%,0.04833786678602954
08/15/2024,563.14,555.35,566.29,553.78,841.25K,1.59%,0.05346956159303318
08/15/2025,557.02,564.26,566.85,555.96,372.33K,-1.54%,-0.010927119152379339
08/16/2021,630.21,628.29,631.96,620.26,386.41K,0.03%,0.12345195125031405
08/16/2022,503.62,502.09,506.21,495.87,229.94K,-0.99%,-0.22423108173531217
08/16/2023,529.63,532.79,534.64,529.6,201.28K,-0.78%,0.050356634103737745
08/16/2024,561.66,560.85,565.02,556.54,365.23K,-0.26%,0.05871803506758392
08/17/2021,629.48,626.99,629.81,620.45,224.81K,-0.12%,0.11399739712095538
08/17/2022,502.49,497.8,504.9,493.36,295.29K,-0.22%,-0.22531834249496277
08/17/2023,520.75,529.74,529.74,520.6,435.54K,-1.68%,0.03569434090338051
08/18/2021,610.21,629.5,630.38,609.39,307.46K,-3.06%,0.1585330800766905
08/18/2022,499.98,501.99,502.47,498.57,160.97K,-0.50%,-0.1992350625956014
08/18/2023,520.17,515.48,524.24,512.22,297.31K,-0.11%,0.03958758360252057
08/18/2025,555.67,556.02,561.73,555.02,709.96K,-0.24%,0.0660189116402403
08/19/2021,610.0,602.65,613.91,594.28,472.52K,-0.03%,0.09328436430242548
08/19/2022,478.49,495.0,495.49,477.79,338.79K,-4.30%,-0.2428236451343159
08/19/2024,560.53,562.4,565.06,557.86,390.42K,-0.20%,0.15824745268644222
08/19/2025,568.16,556.0,570.01,555.33,685.21K,2.25%,0.013520304475294459
08/20/2021,618.86,612.29,619.07,608.0,243.39K,1.45%,0.08547600666530356
08/20/2024,563.0,561.96,571.6,557.7,359.12K,0.44%,-0.09459944772039099
08/20/2025,574.25,567.63,574.41,562.6,577.29K,1.07%,0.019785213429517185
08/21/2023,524.74,518.45,526.74,516.48,353.93K,0.88%,-0.09016193974370994
08/21/2024,561.64,561.89,563.54,556.6,477.12K,-0.24%,0.06795817342094378
08/21/2025,567.27,570.61,572.12,565.98,535.64K,-1.22%,0.009974305614796695
08/22/2022,472.88,470.34,475.0,466.82,363.51K,-1.17%,-0.18199372434512404
08/22/2023,527.91,527.41,531.84,524.74,275.79K,0.60%,0.11008415811566583
08/22/2024,564.73,562.39,566.77,562.39,373.05K,0.55%,0.06742192618929028
08/22/2025,574.83,571.12,580.23,566.69,380.11K,1.33%,0.017726604088647208
08/23/2021,621.19,618.91,627.38,618.91,162.03K,0.38%,0.07756264836016222
08/23/2022,467.5,471.17,474.71,465.29,196.92K,-1.14%,-0.2842376445411378
08/23/2023,535.85,530.49,536.02,527.85,264.73K,1.50%,0.1364549224302644
08/23/2024,571.19,567.22,573.29,566.09,380.66K,1.14%,0.06386763271031824
08/24/2021,618.37,623.11,625.49,618.18,236.98K,-0.45%,0.07936507993734868
08/24/2022,467.89,468.87,472.56,466.64,215.37K,0.08%,-0.2788537582509417
08/24/2023,532.46,536.58,538.56,530.66,243.51K,-0.63%,0.1292745518355059
08/25/2021,627.91,620.12,630.16,619.65,215.88K,1.54%,0.16488906670489006
08/25/2022,475.78,470.0,476.1,463.88,174.45K,1.69%,-0.277441281579007
08/25/2023,531.15,535.17,537.69,528.15,189.01K,-0.25%,0.11008890470890216
08/25/2025,573.72,573.46,577.45,569.93,532.53K,-0.19%,0.07709700519998995
08/26/2021,623.91,630.05,630.05,622.27,153.37K,-0.64%,0.08386465477192688
08/26/2022,456.42,477.14,477.14,455.2,347.12K,-4.07%,-0.3125926889606743
08/26/2024,575.63,574.29,579.29,572.24,382.54K,0.78%,0.23205165494522215
08/26/2025,571.43,572.88,572.91,562.93,425.11K,-0.40%,-0.007323102138897693
08/27/2021,629.59,625.95,632.54,624.78,163.54K,0.91%,0.09692682283308518
08/27/2024,584.91,575.43,585.75,572.43,477.48K,1.61%,-0.0736108246341977
08/27/2025,570.15,571.49,575.27,569.71,333.06K,-0.22%,-0.025558505139109462
08/28/2023,532.15,532.75,534.72,529.39,190.66K,0.19%,-0.06897407961631415
08/28/2024,580.15,583.24,585.93,573.96,510.93K,-0.81%,0.0863612863065012
08/28/2025,568.55,571.05,572.13,568.39,521.74K,-0.28%,-0.020197430722822648
08/29/2022,456.0,451.77,457.9,451.77,309.88K,-0.09%,-0.22059645055634566
08/29/2023,538.61,531.92,538.79,529.47,264.75K,1.21%,0.16649893734504312
08/29/2024,582.09,581.09,588.67,578.12,391.41K,0.33%,0.07763332809186149
08/29/2025,567.72,568.8,571.64,565.53,499.01K,-0.15%,-0.024996735520233727
08/30/2021,638.43,631.0,643.52,631.0,284.77K,1.40%,0.11738369808163283
08/30/2022,453.04,458.12,459.93,449.13,241.95K,-0.65%,-0.3430316157071403
08/30/2023,544.13,537.81,547.13,537.81,224.95K,1.02%,0.18320776708970538
08/30/2024,580.59,582.72,585.16,573.22,325.42K,-0.26%,0.06485663898511476
08/31/2021,634.58,638.52,641.21,633.28,261.90K,-0.60%,0.08891853485655128
08/31/2022,449.24,457.55,459.18,449.05,338.65K,-0.84%,-0.3454060966420857
08/31/2023,543.62,545.18,545.6,540.9,350.15K,-0.09%,0.19069320726399916
09/01/2021,649.21,637.21,651.34,633.46,231.13K,2.31%,0.17750576573659693
09/01/2022,456.91,445.99,457.64,440.7,516.69K,1.71%,-0.35126980413844355
09/01/2023,541.39,547.88,547.88,538.69,214.02K,-0.41%,0.16965347142093315
09/02/2021,649.42,651.2,659.09,645.69,304.37K,0.03%,0.1819397504759642
09/02/2022,451.95,462.22,463.99,450.35,501.91K,-1.09%,-0.3625081026094653
09/02/2025,553.91,560.66,565.79,548.0,845.44K,-2.43%,0.2034306644319953
09/03/2021,650.75,646.39,654.23,646.39,238.56K,0.20%,0.16112332519825953
09/03/2024,573.47,581.53,583.4,570.26,343.45K,-1.23%,-0.12641991904837568
09/03/2025,551.61,552.6,558.44,549.09,898.66K,-0.42%,-0.0388643499924392
09/04/2024,572.94,573.5,578.13,568.39,304.39K,-0.09%,0.03793972435630639
09/04/2025,557.19,554.1,557.59,551.0,590.63K,1.01%,-0.027874704322805994
09/05/2023,541.16,538.19,543.19,532.32,443.67K,-0.04%,-0.02919131113220076
09/05/2024,570.66,574.44,574.44,561.88,362.37K,-0.40%,0.0530786019871897
09/05/2025,555.15,558.36,561.59,554.0,626.84K,-0.37%,-0.02755523822207449
09/06/2022,457.68,452.68,460.32,450.29,399.29K,1.27%,-0.1930680975400013
09/06/2023,541.84,541.66,548.5,540.43,396.36K,0.13%,0.16880050494637497
09/06/2024,559.85,567.22,572.41,557.8,429.72K,-1.89%,0.03269813579955785
09/07/2021,655.82,650.54,659.06,642.04,283.10K,0.78%,0.15821747034209008
09/07/2022,474.3,457.93,474.59,456.88,341.88K,3.63%,-0.3240463281647599
09/07/2023,546.49,538.19,547.41,529.04,318.17K,0.86%,0.1416759763039769
09/08/2021,659.18,655.0,667.07,651.07,234.19K,0.51%,0.18748062914166258
09/08/2022,482.9,471.82,484.04,470.33,331.19K,1.81%,-0.31118704544967923
09/08/2023,533.79,548.46,548.56,531.86,263.90K,-2.32%,0.10019291030735844
09/08/2025,574.58,557.73,576.16,554.91,922.81K,3.50%,0.07363683593042608
09/09/2021,652.86,661.06,663.55,651.91,206.00K,-0.96%,0.12772337207369516
09/09/2022,491.26,486.0,494.29,484.84,428.83K,1.73%,-0.2843891919805934
09/09/2024,558.34,565.29,567.54,557.13,524.65K,-0.27%,0.12799457660789743
09/09/2025,569.16,571.99,574.5,567.9,671.18K,-0.94%,0.019193493859210733
09/10/2021,650.87,655.78,658.62,650.56,212.17K,-0.30%,0.13414833980948274
09/10/2024,562.35,560.15,565.27,555.28,405.00K,0.72%,-0.14618549763694247
09/10/2025,563.18,571.77,571.77,558.98,648.75K,-1.05%,0.0014748609996220745
09/11/2023,536.16,536.02,538.09,531.5,208.85K,0.44%,-0.049166668860652574
09/11/2024,562.0,560.83,563.87,549.04,423.20K,-0.06%,0.047069225904690884
09/11/2025,585.48,565.71,585.84,564.8,477.04K,3.96%,0.04093017372205514
09/12/2022,496.57,491.84,498.87,491.84,415.27K,1.08%,-0.1647075631598805
09/12/2023,525.97,529.17,532.61,522.45,409.42K,-1.90%,0.057519716434799
09/12/2024,559.75,560.02,562.08,554.95,386.35K,-0.40%,0.062246078588199624
09/12/2025,583.25,584.07,585.45,576.34,722.14K,-0.38%,0.041125655422675225
09/13/2021,643.25,656.18,656.26,635.26,320.75K,-1.17%,0.09791754026031425
09/13/2022,471.77,479.94,482.88,470.68,432.47K,-4.99%,-0.31004187247533793
09/13/2023,535.25,527.23,536.75,523.68,339.19K,1.76%,0.12624234878327656
09/13/2024,561.93,562.29,565.84,560.0,390.53K,0.39%,0.04864335950611837
09/14/2021,653.27,647.18,656.34,643.6,273.66K,1.56%,0.15061323310616562
09/14/2022,469.11,475.12,475.93,461.74,331.61K,-0.56%,-0.33115323755854764
09/14/2023,538.69,535.89,539.35,528.18,376.02K,0.64%,0.13830298378293882
09/15/2021,647.36,653.05,656.22,646.74,304.56K,-0.90%,0.18376228767291322
09/15/2022,456.19,464.35,468.15,453.43,339.69K,-2.75%,-0.34999316457977836
09/15/2023,530.08,530.54,540.14,529.35,810.85K,-1.60%,0.1501185491519835
09/15/2025,576.61,584.15,584.34,574.95,1.26M,-1.14%,0.08413818954776585
09/16/2021,652.15,649.33,653.15,644.43,492.06K,0.74%,0.12310846871694041
09/16/2022,456.68,452.08,457.12,446.33,641.78K,0.11%,-0.35629167000816564
09/16/2024,566.66,565.84,570.7,564.79,407.94K,0.84%,0.21577654979298425
09/16/2025,567.02,576.15,580.04,562.9,566.60K,-1.66%,0.0006350998731574814
09/17/2021,641.66,645.4,651.4,638.59,562.32K,-1.61%,0.12366399191514468
09/17/2024,556.38,567.59,569.34,555.75,494.96K,-1.81%,-0.14260705434922324
09/17/2025,578.64,568.81,585.4,568.81,875.45K,2.05%,0.03922900850083567
09/18/2023,533.09,528.25,537.22,525.26,284.89K,0.57%,-0.08199025709496273
09/18/2024,551.57,553.95,558.97,550.97,466.87K,-0.86%,0.03407849175691655
09/18/2025,555.98,579.31,579.99,548.09,1.60M,-3.92%,0.007963565177601781
09/19/2022,451.38,451.82,452.06,442.44,422.07K,-1.16%,-0.2084227655803957
09/19/2023,538.05,533.24,538.63,529.65,254.71K,0.93%,0.17564193584621599
09/19/2024,555.31,559.79,560.67,551.75,449.52K,0.68%,0.03157502372282352
09/19/2025,559.75,557.96,562.79,555.0,1.24M,0.68%,0.007963739109639415
09/20/2021,634.59,631.05,638.16,624.93,399.46K,-1.10%,0.1254888655883045
09/20/2022,447.77,447.27,453.49,443.2,321.52K,-0.80%,-0.3486994133405619
09/20/2023,535.04,540.55,543.8,534.02,299.82K,-0.56%,0.17806180272967542
09/20/2024,551.41,550.72,551.53,546.65,811.57K,-0.70%,0.03013712362366248
09/21/2021,640.7,640.6,645.51,637.05,246.25K,0.96%,0.15008269456503143
09/21/2022,439.57,450.02,454.17,439.57,297.32K,-1.83%,-0.37676435230228045
09/21/2023,515.42,527.34,530.55,514.28,481.30K,-3.67%,0.15918512593447853
09/22/2021,645.15,646.53,647.96,636.92,219.51K,0.69%,0.22450074562068092
09/22/2022,427.09,437.15,437.41,421.43,557.47K,-2.84%,-0.41248808404497983
09/22/2023,513.16,515.56,517.99,510.72,290.58K,-0.44%,0.1835929235282642
09/22/2025,568.06,559.0,571.73,557.0,838.72K,1.48%,0.10163935956397141
09/23/2021,653.58,650.39,654.54,647.68,265.99K,1.31%,0.14023789637729822
09/23/2022,422.33,422.45,425.92,415.11,505.11K,-1.11%,-0.43667794436035345
09/23/2024,560.16,552.46,560.96,551.49,295.64K,1.59%,0.2824354582442997
09/23/2025,568.94,566.0,570.97,565.62,650.82K,0.15%,0.015552523205270726
09/24/2021,661.37,650.75,661.74,646.8,214.96K,1.19%,0.15053846077653268
09/24/2024,560.75,561.45,561.91,553.49,423.78K,0.11%,-0.16503826778784106
09/24/2025,566.42,566.0,567.93,558.32,710.88K,-0.44%,0.010060679090246152
09/25/2023,516.9,509.87,517.36,507.05,299.11K,0.73%,-0.09148642028857028
09/25/2024,562.37,562.65,563.86,559.65,383.25K,0.29%,0.08431056405518224
09/25/2025,564.66,564.0,566.64,559.05,484.85K,-0.31%,0.004063783841575543
09/26/2022,420.76,423.29,430.08,418.09,540.58K,-0.37%,-0.29416118022767807
09/26/2023,516.26,511.6,526.06,511.6,530.65K,-0.12%,0.20454791467661265
09/26/2024,567.27,565.98,570.64,565.5,404.26K,0.87%,0.09422486631355204
09/26/2025,565.42,565.82,572.79,564.13,579.93K,0.13%,-0.0032665630402404417
09/27/2021,638.68,655.84,656.57,629.42,284.53K,-3.43%,0.1218347286505029
09/27/2022,416.9,428.86,433.79,413.34,446.54K,-0.92%,-0.4265571615847494
09/27/2023,511.94,519.46,522.23,503.3,339.52K,-0.84%,0.20536104578576506
09/27/2024,576.15,569.63,577.89,569.63,560.54K,1.57%,0.11816061278750722
09/28/2021,597.8,627.12,629.18,596.41,709.42K,-6.40%,0.03688820638981387
09/28/2022,429.14,421.5,432.72,417.61,467.79K,2.94%,-0.3314730438329024
09/28/2023,521.5,513.99,523.04,513.01,340.11K,1.87%,0.19492606842389218
09/29/2021,610.7,604.71,613.47,600.19,357.17K,2.16%,0.157896565788262
09/29/2022,423.22,423.13,425.9,420.31,377.56K,-1.38%,-0.3667137018224637
09/29/2023,513.08,526.86,529.69,512.27,287.76K,-1.61%,0.1925396400250247
09/29/2025,568.9,566.85,571.37,563.84,507.81K,0.62%,0.10327289332495157
09/30/2021,608.34,615.6,623.07,605.04,316.43K,-0.39%,0.0670292644359419
09/30/2022,421.79,422.12,431.13,421.09,501.89K,-0.34%,-0.3662263763473511
09/30/2024,582.93,576.06,583.95,573.21,339.57K,1.18%,0.3235595506858525
09/30/2025,567.41,566.64,571.87,562.86,460.72K,-0.26%,-0.026984964060629987
10/01/2020,359.54,361.24,369.0,357.71,323.27K,0.77%,-0.456256709852145
10/01/2021,610.7,611.35,614.87,595.0,298.60K,0.39%,0.529780403610819
10/01/2024,575.75,583.5,583.5,568.98,365.75K,-1.23%,-0.05893230152829454
10/01/2025,552.4,567.22,568.34,550.2,292.84K,-2.65%,-0.04140111716565758
10/02/2020,348.16,355.68,358.62,347.41,277.65K,-3.17%,-0.4616102773076137
10/02/2023,506.99,511.51,513.61,499.67,306.35K,-1.19%,0.37582913530326423
10/02/2024,590.37,579.73,590.77,579.35,401.52K,2.54%,0.15225817945632053
10/03/2022,431.58,424.87,432.98,420.78,307.01K,2.32%,-0.31329656587978816
10/03/2023,495.46,504.55,509.57,491.68,341.55K,-2.27%,0.1380337308653107
10/03/2024,588.31,586.95,590.4,583.58,542.60K,-0.35%,0.17176739588351864
10/04/2021,587.3,607.62,609.76,580.19,470.18K,-3.83%,-0.0017182573276755726
10/04/2022,450.86,440.6,451.01,438.94,375.43K,4.47%,-0.264378892502487
10/04/2023,501.59,497.57,502.5,495.54,352.98K,1.24%,0.10662618288984863
10/04/2024,589.72,592.0,596.72,583.84,436.07K,0.24%,0.16186479506578372
10/05/2020,351.31,350.86,353.1,348.02,375.28K,0.90%,-0.517978823416145
10/05/2021,602.12,591.44,604.82,591.19,301.49K,2.52%,0.5387877364268292
10/05/2022,447.48,444.13,451.34,441.34,319.86K,-0.75%,-0.2968249170135734
10/05/2023,498.13,501.05,502.9,495.28,367.41K,-0.69%,0.10722924315652715
10/06/2020,347.92,355.49,355.49,345.23,416.05K,-0.96%,-0.35888851884587397
10/06/2021,599.94,596.05,601.9,588.03,247.91K,-0.36%,0.5448570819264301
10/06/2022,436.65,444.04,447.99,436.6,341.54K,-2.42%,-0.31769769135607123
10/06/2023,513.34,493.38,515.83,490.47,416.63K,3.05%,0.16180643480847987
10/07/2020,342.81,348.16,351.51,342.51,642.42K,-1.47%,-0.40376203584148956
10/07/2021,608.5,605.28,614.26,604.12,271.21K,1.43%,0.5738205546008498
10/07/2022,419.84,431.15,433.89,416.17,398.30K,-3.85%,-0.37112322611191234
10/07/2024,584.49,586.7,588.49,582.86,355.42K,-0.89%,0.3308659858102361
10/08/2020,346.4,343.97,349.06,342.61,475.58K,1.05%,-0.5231454954376255
10/08/2021,600.12,609.41,610.99,598.27,184.39K,-1.38%,0.5495354585305325
10/08/2024,596.83,590.43,599.25,585.21,411.46K,2.11%,-0.005497319496145138
10/09/2020,352.33,349.27,354.9,347.23,298.37K,1.71%,-0.5270640793032302
10/09/2023,515.37,511.8,518.29,509.27,243.02K,0.40%,0.3803168528870266
10/09/2024,604.43,601.58,611.19,597.56,404.72K,1.27%,0.1594007758629422
10/10/2022,406.92,417.32,419.2,403.35,470.39K,-3.08%,-0.39566925924385854
10/10/2023,520.78,515.03,523.78,510.81,244.32K,1.05%,0.2467110817736613
10/10/2024,599.43,604.76,606.25,598.59,246.32K,-0.83%,0.14065151598094192
10/11/2021,597.21,596.07,612.91,593.72,218.77K,-0.48%,-0.0037103933461989755
10/11/2022,399.35,404.67,409.37,393.78,501.94K,-1.86%,-0.40243058497055373
10/11/2023,523.17,525.58,527.65,518.78,253.80K,0.46%,0.27006823368608057
