Date,Price,Open,High,Low,Vol.,Change %,LogReturn
2015-01-26,50337.98,"49,694.02","50,366.30","49,649.76",170.28M,1.05%,0.010412202154932144
2015-01-27,50711.09,"50,509.29","50,979.73","50,451.83",218.96M,0.74%,0.00738476258354843
2015-01-28,51200.57,"50,958.42","51,339.86","50,904.17",182.55M,0.97%,0.009606040445868175
2015-01-29,50945.56,"50,954.95","51,287.64","50,900.43",193.09M,-0.50%,-0.004993053183618053
2015-01-30,51266.81,"51,022.68","51,353.37","50,970.88",243.47M,0.63%,0.00628595262590248
2015-02-02,51394.55,"51,324.01","51,497.77","51,086.23",156.63M,0.25%,0.0024885714727401484
2015-02-03,51949.33,"51,720.16","52,139.10","51,493.76",203.96M,1.08%,0.010736684734690015
2015-02-04,51630.82,"52,064.03","52,154.75","51,565.41",251.38M,-0.61%,-0.006150039441262647
2015-02-05,51688.7,"51,606.91","51,702.14","51,323.92",190.19M,0.11%,0.0011204079549498116
2015-02-06,51998.32,"51,852.44","52,035.84","51,621.31",174.86M,0.60%,0.005972221407820477
2015-02-09,52105.38,"51,817.86","52,105.38","51,707.04",161.26M,0.21%,0.0020567960167083435
2015-02-10,52109.54,"52,209.01","52,342.30","51,928.18",218.53M,0.01%,7.983501790743068e-05
2015-02-11,52069.3,"52,139.80","52,274.26","52,027.60",179.66M,-0.08%,-0.0007725177589079198
2015-02-12,52507.93,"52,010.03","52,507.93","51,990.67",206.12M,0.84%,0.008388682167159775
2015-02-13,52967.63,"52,761.90","52,984.63","52,699.09",191.49M,0.88%,0.008716766438419427
2015-02-16,52995.89,"52,964.94","53,097.23","52,803.90",134.05M,0.05%,0.0005333911268710145
2015-02-17,52833.48,"52,945.00","53,156.17","52,686.25",229.00M,-0.31%,-0.003069282704764157
2015-02-18,52536.24,"53,130.12","53,188.44","52,430.30",221.57M,-0.56%,-0.0056418634963466725
2015-02-19,52835.55,"52,571.04","52,870.76","52,315.77",177.96M,0.57%,0.005681042430804012
2015-02-20,53035.26,"52,825.04","53,077.73","52,734.31",153.41M,0.38%,0.0037727157632786537
2015-02-23,53336.46,"53,249.72","53,385.70","53,075.94",165.57M,0.57%,0.005663174478994037
2015-02-24,53374.88,"53,450.86","53,536.45","53,314.21",177.33M,0.07%,0.0007200734553624126
2015-02-25,53217.75,"53,539.22","53,615.42","53,145.40",201.59M,-0.29%,-0.0029482359862164536
2015-02-26,53331.16,"53,330.51","53,373.11","53,002.66",169.17M,0.21%,0.002128788418928467
2015-02-27,53344.2,"53,337.63","53,381.21","53,092.30",226.92M,0.02%,0.00024448007609149085
2015-03-02,52952.91,"53,531.95","53,575.23","52,834.82",206.37M,-0.73%,-0.007362227767115768
2015-03-03,53130.34,"53,055.69","53,198.77","52,871.30",231.51M,0.34%,0.0033451117956901652
2015-03-04,52891.3,"53,032.36","53,218.78","52,833.50",215.29M,-0.45%,-0.004509275748696669
2015-03-05,53285.6,"52,818.11","53,374.08","52,818.11",306.67M,0.75%,0.007427261722701333
2015-03-06,53346.99,"53,246.14","53,432.76","53,042.35",253.89M,0.12%,0.0011514304732263678
2015-03-09,52614.08,"52,887.39","53,027.63","52,610.90",201.54M,-1.37%,-0.013833791755343414
2015-03-10,52088.54,"52,605.99","52,626.61","51,919.42",,-1.00%,-0.010038801580033596
2015-03-11,51753.07,"52,043.99","52,214.86","51,649.27",318.86M,-0.64%,-0.0064612088945370325
2015-03-12,52240.06,"51,967.49","52,356.04","51,967.49",244.36M,0.94%,0.009365879455295382
2015-03-13,51798.74,"52,194.06","52,404.12","51,706.73",288.59M,-0.84%,-0.008483808867420329
2015-03-16,52139.15,"51,855.68","52,156.41","51,721.58",180.34M,0.66%,0.006550281464062884
2015-03-17,52300.24,"52,306.07","52,561.52","52,101.79",214.41M,0.31%,0.0030848538611472666
2015-03-18,52187.48,"52,334.69","52,482.87","52,087.85",191.17M,-0.22%,-0.0021583405930141234
2015-03-19,52741.02,"52,862.38","53,301.90","52,741.02",355.18M,1.06%,0.010550901519926001
2015-03-20,52631.78,"52,803.17","52,803.17","52,465.81",471.29M,-0.21%,-0.002073401088993629
2015-03-23,52559.35,"52,870.88","52,886.96","52,481.36",186.67M,-0.14%,-0.0013771125273887499
2015-03-24,52858.12,"52,492.81","53,005.78","52,398.70",193.13M,0.57%,0.00566833561755869
2015-03-25,52313.02,"52,663.86","52,727.44","52,145.08",229.90M,-1.03%,-0.010366054435436907
2015-03-26,51603.93,"51,996.32","52,195.29","51,422.20",201.44M,-1.36%,-0.013647456085156759
2015-03-27,51810.16,"51,700.15","51,821.12","51,456.24",186.67M,0.40%,0.0039884366508616
2015-03-30,52455.36,"52,095.94","52,534.09","52,095.94",241.62M,1.25%,0.012376253156510532
2015-03-31,52181.95,"52,519.84","52,619.16","52,103.02",246.41M,-0.52%,-0.005225872534939512
2015-04-01,52281.14,"52,023.78","52,281.14","51,921.30",218.61M,0.19%,0.0018990445296927824
2015-04-02,52229.32,"52,299.54","52,446.12","52,148.89",200.10M,-0.10%,-0.0009916711541926413
2015-04-07,52595.69,"52,667.65","52,727.11","52,571.34",173.16M,0.70%,0.006990154197059926
2015-04-08,52806.0,"52,729.81","52,953.80","52,595.30",181.16M,0.40%,0.003990643396760267
2015-04-09,52984.55,"52,943.03","53,078.68","52,765.66",175.15M,0.34%,0.0033755410012958446
2015-04-10,53420.78,"53,133.54","53,420.78","53,087.40",156.36M,0.82%,0.008199447227123244
2015-04-13,53589.31,"53,563.12","53,750.37","53,528.26",181.62M,0.32%,0.0031497990392390786
2015-04-14,53311.46,"53,403.98","53,656.23","53,168.98",183.87M,-0.52%,-0.005198290445930076
2015-04-15,53720.57,"53,367.13","53,720.57","53,343.60",191.23M,0.77%,0.00764466473063077
2015-04-16,54262.27,"53,904.53","54,262.27","53,903.40",192.83M,1.01%,0.010033159789952445
2015-04-17,53734.04,"54,147.98","54,195.40","53,510.41",268.11M,-0.97%,-0.009782449279336788
2015-04-20,53839.71,"53,691.57","53,980.02","53,611.32",142.37M,0.20%,0.0019646063093956066
2015-04-21,54140.93,"54,096.82","54,243.19","53,902.43",172.75M,0.56%,0.0055791627339975575
2015-04-22,54281.56,"54,143.85","54,362.44","53,914.95",170.13M,0.26%,0.0025941126949433685
2015-04-23,54686.54,"54,467.94","54,686.54","54,327.05",174.73M,0.75%,0.007433035256999826
2015-04-24,55188.34,"54,962.46","55,355.12","54,928.03",207.54M,0.92%,0.009134089408354433
2015-04-28,55039.29,"55,252.01","55,252.01","54,855.35",965.48M,-0.27%,-0.0027044052538110867
2015-04-29,54541.74,"55,071.90","55,156.46","54,425.92",247.39M,-0.90%,-0.009081013733718404
2015-04-30,54440.43,"54,500.26","54,816.67","54,314.52",211.48M,-0.19%,-0.0018592037428263547
2015-05-04,54639.86,"54,899.70","55,113.76","54,455.32",169.37M,0.37%,0.00365657667773719
2015-05-05,54574.99,"54,528.34","54,789.53","54,499.79",183.85M,-0.12%,-0.001187933831867057
2015-05-06,53848.74,"54,224.45","54,380.82","53,740.60",241.98M,-1.33%,-0.013396714201947709
2015-05-07,53238.17,"53,651.44","53,651.44","53,001.44",248.96M,-1.13%,-0.01140338471594509
2015-05-08,53790.57,"53,907.52","53,935.77","53,657.11",174.39M,1.04%,0.010322552710187498
2015-05-11,54161.05,"54,151.32","54,235.23","53,977.66",161.51M,0.69%,0.00686384242336744
2015-05-12,53934.41,"54,164.52","54,231.43","53,795.65",186.59M,-0.42%,-0.0041933367433642215
2015-05-13,54053.92,"54,136.05","54,271.08","54,053.92",249.09M,0.22%,0.0022133882205756326
2015-05-14,53874.59,"54,109.31","54,109.31","53,874.59",198.45M,-0.33%,-0.003323128708645411
2015-05-15,54028.17,"54,238.30","54,383.21","54,028.17",188.81M,0.29%,0.002846639024051162
2015-05-18,54409.43,"54,256.09","54,409.43","54,059.43",217.60M,0.71%,0.007031907217333474
2015-05-19,54327.13,"54,549.87","54,549.87","54,169.14",223.56M,-0.15%,-0.0015137505861039784
2015-05-20,54192.07,"54,199.40","54,334.38","53,970.06",188.83M,-0.25%,-0.0024891460632637066
2015-05-21,54123.89,"54,106.73","54,260.98","53,918.66",188.13M,-0.13%,-0.0012589097489346637
2015-05-22,54055.38,"54,136.12","54,294.48","54,031.54",172.10M,-0.13%,-0.0012666014322171035
2015-05-25,53985.66,"54,148.62","54,216.68","53,896.32",88.26M,-0.13%,-0.0012906208544035634
2015-05-26,52963.39,"54,100.20","54,172.79","52,963.39",211.81M,-1.89%,-0.019117535588417237
2015-05-27,52933.34,"52,861.51","52,933.34","52,413.65",252.83M,-0.06%,-0.0005675340646794739
2015-05-28,52810.36,"52,638.10","53,127.38","52,484.59",263.29M,-0.23%,-0.002326002503154776
2015-05-29,52270.86,"52,829.60","52,836.84","52,270.86",405.96M,-1.02%,-0.01026833796453431
2015-06-01,52073.88,"52,335.25","52,547.30","51,990.18",198.95M,-0.38%,-0.0037755661472562542
2015-06-02,52185.61,"51,935.03","52,185.61","51,334.39",233.37M,0.21%,0.0021433069118558
2015-06-03,51850.67,"52,042.21","52,069.75","51,558.51",224.56M,-0.64%,-0.006438929904295526
2015-06-04,51323.68,"51,518.24","51,609.63","51,323.68",202.80M,-1.02%,-0.01021561236863404
2015-06-05,51694.25,"51,148.44","51,756.56","51,126.28",177.84M,0.72%,0.0071943126469916205
2015-06-08,51623.3,"51,543.94","51,747.38","51,365.17",170.63M,-0.14%,-0.0013734358035570585
2015-06-09,51080.26,"51,484.78","51,546.70","51,018.56",196.46M,-1.05%,-0.01057499975071716
2015-06-10,51958.27,"51,182.44","51,958.27","51,141.12",193.94M,1.72%,0.017042775199726624
2015-06-11,51881.45,"51,938.43","52,281.71","51,881.45",230.68M,-0.15%,-0.001479588234914484
2015-06-12,51828.76,"51,865.84","52,238.70","51,828.76",169.97M,-0.10%,-0.0010161006237159789
2015-06-15,51297.88,"51,620.35","51,892.18","51,270.93",149.07M,-1.02%,-0.01029578176055843
2015-06-17,51595.66,"51,604.06","51,845.33","51,465.77",264.38M,0.58%,0.0057881346363269515
2015-06-18,51900.53,"51,597.76","51,906.96","51,292.47",509.79M,0.59%,0.005891441642686567
2015-06-19,51806.71,"51,990.40","52,170.60","51,737.42",322.62M,-0.18%,-0.0018093245099286073
2015-06-22,52189.32,"51,996.10","52,281.16","51,938.59",191.39M,0.74%,0.007358198698655868
2015-06-23,52592.0,"52,346.82","52,638.09","52,311.02",227.47M,0.77%,0.007686140667384874
2015-06-24,52783.85,"52,697.03","52,966.77","52,623.58",200.39M,0.36%,0.0036412557900908204
2015-06-25,52856.39,"52,526.62","53,083.66","52,476.77",262.73M,0.14%,0.0013733405263232257
2015-06-26,52669.75,"52,679.34","52,790.65","52,418.58",151.90M,-0.35%,-0.003537326289273901
2015-06-29,51999.92,"51,663.71","52,113.68","51,543.10",154.72M,-1.27%,-0.012799106830298302
2015-06-30,51806.95,"51,891.99","52,043.23","51,566.03",216.34M,-0.37%,-0.003717869969072155
2015-07-01,51888.04,"51,877.16","52,142.10","51,703.02",177.89M,0.16%,0.0015640103061818193
2015-07-02,52215.47,"51,965.51","52,343.79","51,844.52",188.74M,0.63%,0.006290490680038682
2015-07-03,51967.08,"52,145.35","52,222.98","51,854.67",100.41M,-0.48%,-0.004768369955315197
2015-07-06,51381.22,"51,031.00","51,544.26","51,031.00",139.76M,-1.13%,-0.011337705132978115
2015-07-07,49997.79,"51,269.04","51,297.96","49,978.11",232.37M,-2.69%,-0.02729393159626347
2015-07-08,50235.76,"49,594.00","50,235.76","49,592.40",226.73M,0.48%,0.004748319242737146
2015-07-09,51452.36,"50,662.62","51,452.36","50,662.62",228.20M,2.42%,0.023929207310520294
2015-07-10,51800.7,"51,972.84","52,002.33","51,649.85",264.79M,0.68%,0.006747331683089537
2015-07-13,52474.82,"52,187.69","52,484.04","52,004.36",210.22M,1.30%,0.012929772808309935
2015-07-14,52109.52,"52,579.90","52,579.90","52,041.03",161.29M,-0.70%,-0.006985777901077657
2015-07-15,52531.13,"52,268.22","52,595.78","52,268.22",253.19M,0.81%,0.008058288656852586
2015-07-16,52849.12,"52,665.06","52,859.81","52,476.90",241.53M,0.61%,0.006035115027119726
2015-07-17,52723.72,"53,068.53","53,068.53","52,723.72",173.09M,-0.24%,-0.002375612117186912
2015-07-20,52988.32,"52,799.58","53,060.86","52,708.48",171.72M,0.50%,0.00500606274531111
2015-07-21,52901.42,"53,031.70","53,231.02","52,802.75",186.84M,-0.16%,-0.001641330302799793
2015-07-22,51977.56,"52,563.99","52,563.99","51,770.42",239.27M,-1.75%,-0.017618094623802705
2015-07-23,52237.02,"52,153.04","52,485.96","51,991.91",192.31M,0.50%,0.004979351950297424
2015-07-24,51356.08,"52,041.07","52,064.36","51,356.08",275.24M,-1.69%,-0.017008106449324736
2015-07-27,51301.55,"51,339.29","51,595.93","51,046.25",195.45M,-0.11%,-0.0010623663361144352
2015-07-28,50758.42,"51,366.74","51,491.85","50,657.38",226.02M,-1.06%,-0.010643450655045225
2015-07-29,51598.54,"51,179.00","51,624.73","50,934.15",231.42M,1.66%,0.01641586202339131
2015-07-30,51774.41,"51,658.96","51,987.68","51,599.48",279.30M,0.34%,0.0034026342420147263
2015-07-31,52053.27,"51,979.23","52,110.70","51,644.97",307.16M,0.54%,0.005371605539523407
2015-08-03,51629.67,"51,836.17","51,949.63","51,506.02",175.38M,-0.81%,-0.008171110056753219
2015-08-04,52437.84,"51,604.58","52,470.54","51,516.61",203.46M,1.57%,0.015531960877460962
2015-08-05,52774.21,"52,539.17","52,930.56","52,539.17",194.69M,0.64%,0.006394156297618456
2015-08-06,52464.59,"52,639.10","52,691.67","52,243.25",213.19M,-0.59%,-0.005884158567731663
2015-08-07,52014.96,"52,404.94","52,603.01","52,014.96",163.15M,-0.86%,-0.00860709633208407
2015-08-11,52221.17,"52,496.84","52,785.38","52,197.77",208.10M,0.40%,0.0039565987150989275
2015-08-12,50570.6,"51,695.84","51,695.84","50,570.60",223.51M,-3.16%,-0.032117588465274086
2015-08-13,51375.44,"51,295.02","51,557.93","51,119.39",172.85M,1.59%,0.01578985749316149
2015-08-14,50821.18,"51,375.37","51,531.15","50,746.30",148.22M,-1.08%,-0.010847040429115613
2015-08-17,50751.1,"51,016.38","51,159.91","50,569.68",179.98M,-0.14%,-0.0013799042636466518
2015-08-18,50977.03,"50,795.20","50,977.03","50,405.22",222.87M,0.45%,0.004441846546603561
2015-08-19,50140.9,"50,806.65","50,858.65","50,056.25",227.62M,-1.64%,-0.016538096800672097
2015-08-20,49761.67,"49,808.91","49,901.53","49,376.70",279.72M,-0.76%,-0.007592033348768006
2015-08-21,49028.36,"49,074.67","49,419.04","49,000.14",265.56M,-1.47%,-0.014846102766127281
2015-08-24,47631.19,"47,801.49","48,013.48","46,530.87",342.96M,-2.85%,-0.028911107440593817
2015-08-25,48980.84,"48,150.35","49,233.12","47,837.58",290.35M,2.83%,0.027941402479759594
2015-08-26,48359.24,"48,522.20","48,828.59","48,240.76",248.59M,-1.27%,-0.012771891078274722
2015-08-27,49125.08,"48,982.87","49,125.08","48,734.40",249.08M,1.58%,0.015712388531052918
2015-08-28,49966.8,"49,518.79","49,966.80","49,370.81",205.01M,1.71%,0.016989086195685475
2015-08-31,49972.33,"49,797.42","50,018.84","49,559.05",194.15M,0.01%,0.00011066736333684507
2015-09-01,48515.13,"49,637.00","49,765.93","48,493.04",212.63M,-2.92%,-0.02959374418854285
2015-09-02,49228.77,"48,839.53","49,577.83","48,839.53",221.13M,1.47%,0.014602500635291144
2015-09-03,50411.09,"49,485.82","50,411.09","49,473.95",203.79M,2.40%,0.023732981862084574
2015-09-04,49102.5,"50,030.31","50,050.03","49,090.02",202.90M,-2.60%,-0.02630124055346314
2015-09-07,48847.05,"49,326.05","49,668.05","48,743.90",206.41M,-0.52%,-0.00521596228166533
2015-09-08,49573.49,"49,266.94","49,685.98","49,266.94",221.27M,1.49%,0.014762227321768705
2015-09-09,49723.55,"50,348.38","50,348.38","49,723.55",285.06M,0.30%,0.0030224488914398105
2015-09-10,49528.13,"49,449.55","49,647.62","49,112.02",240.04M,-0.39%,-0.003937872941372557
2015-09-11,48930.64,"49,507.51","49,507.51","48,864.41",248.69M,-1.21%,-0.012137005865823088
2015-09-14,49366.6,"49,187.79","49,513.36","48,982.55",222.83M,0.89%,0.008870297040272309
2015-09-15,49491.68,"49,236.24","49,491.68","48,849.55",217.50M,0.25%,0.0025304924735629138
2015-09-16,51029.24,"49,946.72","51,145.24","49,934.52",258.25M,3.11%,0.030594227125495015
2015-09-17,51573.57,"51,301.70","52,019.11","51,292.98",378.30M,1.07%,0.010610530196298592
2015-09-18,51044.58,"51,325.50","51,331.84","50,582.10",417.22M,-1.03%,-0.010309963408154618
2015-09-21,50737.14,"50,849.70","50,928.66","50,584.41",181.76M,-0.60%,-0.006041181756877408
2015-09-22,49853.09,"50,584.88","50,584.88","49,758.54",220.63M,-1.74%,-0.017577706351492528
2015-09-23,50381.63,"49,714.09","50,458.77","49,714.09",204.26M,1.06%,0.01054614406518366
2015-09-25,50331.12,"50,470.01","50,638.23","50,263.47",182.55M,-0.10%,-0.0010030508398367291
2015-09-28,49490.81,"50,419.98","50,536.24","49,402.79",171.49M,-1.67%,-0.01683657789734334
2015-09-29,49383.93,"49,227.41","49,682.73","49,066.78",209.89M,-0.22%,-0.002161928145230215
2015-09-30,50088.86,"49,933.38","50,155.09","49,669.36",307.44M,1.43%,0.01417356044935127
2015-10-01,50516.58,"50,522.40","50,841.70","50,418.03",250.86M,0.85%,0.008502971152024714
2015-10-02,50955.89,"50,933.87","51,217.03","50,698.00",183.88M,0.87%,0.008658757291215562
2015-10-05,52071.31,"51,596.90","52,071.31","51,388.38",195.90M,2.19%,0.021653768778864387
2015-10-06,52070.15,"52,013.95","52,324.80","51,814.24",266.83M,0.00%,-2.2277390772924812e-05
2015-10-07,52565.42,"52,591.07","52,733.43","52,325.69",280.34M,0.95%,0.009466641195232163
2015-10-08,52726.6,"52,467.80","52,726.60","52,416.03",199.20M,0.31%,0.0030615829366535422
2015-10-09,53295.64,"53,124.62","53,626.62","52,945.53",242.49M,1.08%,0.010734454660187846
2015-10-12,52757.6,"53,459.79","53,561.54","52,667.80",231.71M,-1.01%,-0.010146688892566456
2015-10-13,53063.06,"52,736.25","53,293.37","52,662.97",205.19M,0.58%,0.005773179800704714
2015-10-14,53059.06,"52,970.01","53,356.06","52,731.69",175.33M,-0.01%,-7.538484911337677e-05
2015-10-15,52966.42,"53,211.59","53,312.28","52,901.27",191.53M,-0.17%,-0.0017475049125007859
2015-10-16,52945.11,"53,184.20","53,247.49","52,945.11",258.25M,-0.04%,-0.00040241133873843984
2015-10-19,53184.07,"52,881.20","53,184.07","52,700.96",211.23M,0.45%,0.004503198909449296
2015-10-20,52880.16,"52,921.00","52,921.00","52,525.93",219.91M,-0.57%,-0.005730694159974076
2015-10-21,52997.97,"53,011.13","53,413.53","52,735.00",206.79M,0.22%,0.0022253896743318915
2015-10-22,53293.97,"52,907.22","53,534.49","52,907.22",226.96M,0.56%,0.005569580631706204
2015-10-23,54298.41,"53,516.03","54,315.85","53,477.75",202.82M,1.88%,0.01867175317971508
2015-10-26,54150.7,"54,072.58","54,635.56","54,010.44",194.15M,-0.27%,-0.0027240443252904223
2015-10-27,53770.29,"54,034.56","54,060.05","53,624.77",199.82M,-0.70%,-0.00704981626886924
2015-10-28,53755.73,"53,627.27","53,775.08","53,463.86",186.60M,-0.03%,-0.0002708181719919647
2015-10-29,53406.32,"53,616.69","53,616.69","53,137.62",198.01M,-0.65%,-0.006521174954041261
2015-10-30,53793.74,"53,627.09","53,863.28","53,396.23",194.65M,0.73%,0.007228012497406819
2015-11-02,53860.26,"53,599.63","53,860.26","53,451.11",183.49M,0.12%,0.0012358111814878205
2015-11-03,54076.07,"54,045.86","54,095.43","53,724.19",197.06M,0.40%,0.003998844273848076
2015-11-04,54609.01,"54,246.73","54,760.91","54,246.73",322.34M,0.99%,0.009807128476088878
2015-11-05,54073.01,"54,402.74","54,590.77","53,872.43",271.82M,-0.98%,-0.009863717029607956
2015-11-06,52964.07,"53,898.81","53,898.81","52,755.53",204.92M,-2.05%,-0.020721411293165105
2015-11-09,53371.23,"53,095.13","53,371.23","53,021.60",191.01M,0.77%,0.007658077606627588
2015-11-10,52565.5,"53,289.60","53,289.60","52,392.82",249.41M,-1.51%,-0.015211825720431267
2015-11-11,52594.1,"52,658.72","52,810.48","52,382.20",239.06M,0.05%,0.0005439351367853778
2015-11-12,52056.67,"52,772.98","52,772.98","51,967.70",240.60M,-1.02%,-0.010271013287634391
2015-11-13,51199.34,"51,728.91","51,836.91","51,185.60",298.38M,-1.65%,-0.01660629152705026
2015-11-16,51547.38,"51,054.24","51,723.50","50,989.15",,0.68%,0.006774743391696854
2015-11-17,51981.65,"51,863.49","52,259.83","51,719.95",292.11M,0.84%,0.008389386958540919
2015-11-18,51654.54,"51,901.37","51,979.15","51,415.94",270.27M,-0.63%,-0.0063126806625244565
2015-11-19,52116.26,"51,861.22","52,335.81","51,861.22",240.17M,0.89%,0.00889890117413029
2015-11-20,52240.58,"52,075.18","52,515.24","51,989.28",346.77M,0.24%,0.0023825953106903497
2015-11-23,52195.98,"52,043.38","52,232.70","51,635.54",225.90M,-0.09%,-0.0008541070811084503
2015-11-24,51817.84,"52,091.86","52,193.64","51,594.88",265.60M,-0.72%,-0.007270988911562627
2015-11-25,51914.55,"51,895.53","52,060.57","51,629.53",235.10M,0.19%,0.0018646061855851087
2015-11-26,52229.92,"51,932.15","52,386.11","51,867.89",214.47M,0.61%,0.006056413057438869
2015-11-27,51637.28,"52,159.64","52,159.64","51,628.45",308.97M,-1.13%,-0.011411618516077141
2015-11-30,51607.83,"51,620.97","51,878.19","51,523.11",,-0.06%,-0.0005704870826079499
2015-12-01,51535.82,"51,948.16","51,973.74","51,487.77",,-0.14%,-0.001396305282964823
2015-12-02,51159.11,"51,689.53","51,712.78","51,070.89",,-0.73%,-0.007336519722731784
2015-12-03,50424.89,"51,041.37","51,041.37","50,424.89",,-1.44%,-0.014455677775596839
2015-12-04,49284.49,"49,982.25","50,014.62","49,112.53",414.90M,-2.26%,-0.022875475292481774
2015-12-07,49860.74,"49,505.51","50,239.83","49,505.51",255.82M,1.17%,0.011624492453830787
2015-12-08,49083.8,"49,344.74","49,474.28","49,010.47",291.04M,-1.56%,-0.015704878083177772
2015-12-09,49523.56,"49,133.61","49,545.73","49,018.64",319.32M,0.90%,0.008919474479306773
2015-12-10,48984.53,"49,804.03","49,804.03","48,959.98",661.74M,-1.09%,-0.010943981961098704
2015-12-11,48067.53,"49,081.74","49,196.27","47,802.55",654.77M,-1.87%,-0.01889763679017737
2015-12-14,48081.71,"47,518.39","49,099.07","47,493.13",407.64M,0.03%,0.00029495813181276026
2015-12-15,48428.77,"48,177.80","48,559.68","47,912.57",327.83M,0.72%,0.0071922032934155335
2015-12-17,49706.29,"48,965.48","49,807.77","48,965.48",661.82M,2.64%,0.026037425839044333
2015-12-18,48717.28,"49,453.22","49,453.22","48,703.72",375.34M,-1.99%,-0.020097691835871075
2015-12-21,49189.99,"48,742.78","49,311.06","48,646.81",161.16M,0.97%,0.009656354898986261
2015-12-22,49780.33,"49,146.22","49,804.48","49,140.77",153.82M,1.20%,0.011929778571938441
2015-12-23,50839.81,"49,989.22","51,004.45","49,952.57",148.38M,2.13%,0.021059783013664405
2015-12-24,51324.01,"50,589.75","51,407.42","50,589.75",54.48M,0.95%,0.00947896477389488
2015-12-28,51188.72,"51,221.20","51,618.61","50,655.41",72.15M,-0.26%,-0.002639478600275088
2015-12-29,50964.44,"51,249.63","51,312.73","50,789.47",102.62M,-0.44%,-0.004391060645984945
2015-12-30,50805.13,"51,018.85","51,149.82","50,777.29",89.15M,-0.31%,-0.0031308008892748755
2015-12-31,50693.76,"50,887.39","51,006.38","50,603.23",54.36M,-0.22%,-0.0021945076383637716
2016-01-04,49316.61,"50,275.72","50,275.72","49,265.41",149.20M,-2.72%,-0.027541884958862527
2016-01-05,49599.72,"49,560.43","49,793.19","49,027.60",144.35M,0.57%,0.0057242474130453965
2016-01-06,49082.29,"49,314.06","49,330.14","48,909.23",191.34M,-1.04%,-0.0104869112827141
2016-01-07,48052.78,"48,491.33","48,491.33","47,637.50",321.50M,-2.10%,-0.021198287128675056
2016-01-08,48104.68,"48,410.85","48,509.68","47,923.76",205.34M,0.11%,0.0010794795336694489
2016-01-11,48322.68,"47,815.05","48,596.30","47,499.57",273.82M,0.45%,0.004521545988733354
2016-01-12,48396.18,"47,998.10","48,764.57","47,883.86",306.36M,0.15%,0.0015198693232894025
2016-01-13,48412.8,"48,632.65","48,787.87","48,215.39",263.43M,0.03%,0.00034335658041821513
2016-01-14,47697.53,"47,952.05","48,142.40","47,697.53",264.54M,-1.48%,-0.014884626985465738
2016-01-15,46960.37,"47,813.12","47,872.83","46,901.92",305.11M,-1.55%,-0.015575560048114914
2016-01-18,46876.62,"47,201.47","47,567.86","46,855.35",225.84M,-0.18%,-0.0017850108414061818
2016-01-19,47627.76,"47,377.05","47,959.55","47,377.05",248.79M,1.60%,0.01589674083018268
2016-01-20,46329.78,"46,741.53","46,841.75","46,093.27",285.03M,-2.73%,-0.027630833649352544
2016-01-21,46282.02,"46,377.39","46,430.88","45,975.78",280.98M,-0.10%,-0.0010314021373926277
2016-01-22,47661.87,"46,858.65","47,674.08","46,858.65",293.30M,2.98%,0.029378158420864088
2016-01-25,47210.42,"47,794.33","47,960.90","47,156.67",251.25M,-0.95%,-0.009517076218821042
2016-01-26,47532.4,"46,806.77","47,654.36","46,582.05",292.63M,0.68%,0.006796952836819183
2016-01-27,47923.92,"47,609.87","48,029.82","47,593.56",269.18M,0.82%,0.00820316969082731
2016-01-28,48702.61,"47,894.47","49,028.78","47,894.47",303.23M,1.62%,0.01611786861510685
2016-01-29,49141.94,"48,866.22","49,320.31","48,645.63",408.49M,0.90%,0.008980223271609647
2016-02-01,49055.54,"49,339.28","49,508.16","48,643.61",290.23M,-0.18%,-0.001759719746283043
2016-02-02,48029.24,"48,788.94","48,953.65","47,998.97",256.45M,-2.09%,-0.021143133499092342
2016-02-03,48535.48,"47,753.66","48,789.46","47,725.76",254.24M,1.05%,0.010485084777695247
2016-02-04,49627.53,"49,160.69","49,744.81","49,106.02",339.33M,2.25%,0.02225064319000082
2016-02-05,49753.29,"49,631.92","49,880.14","49,231.25",237.37M,0.25%,0.0025308719957768686
2016-02-08,49429.59,"49,626.18","49,882.27","49,170.12",227.73M,-0.65%,-0.00652735934482584
2016-02-09,48344.75,"49,116.75","49,171.95","48,231.82",283.46M,-2.19%,-0.0221915999699475
2016-02-10,48273.24,"48,324.33","48,796.71","48,063.35",257.21M,-0.15%,-0.0014802629004722373
2016-02-11,47411.57,"48,071.45","48,108.68","47,275.30",289.82M,-1.78%,-0.01801107811385952
2016-02-12,48589.69,"47,856.85","48,838.02","47,708.80",244.47M,2.48%,0.024545076741669652
2016-02-15,49851.95,"49,074.31","49,851.95","49,074.31",250.06M,2.60%,0.025646244510942308
2016-02-16,49387.1,"49,844.08","50,226.37","49,377.24",216.31M,-0.93%,-0.009368356505518071
2016-02-17,50039.31,"49,420.91","50,166.13","49,306.65",287.34M,1.32%,0.013119640045495016
2016-02-18,49857.7,"50,199.23","50,434.36","49,786.83",337.93M,-0.36%,-0.0036359486650401115
2016-02-19,48940.43,"49,898.46","49,898.46","48,659.80",278.17M,-1.84%,-0.01856910362494932
2016-02-22,49112.8,"49,149.66","49,371.65","48,940.76",218.67M,0.35%,0.0035158490456301795
2016-02-23,48421.99,"49,113.13","49,168.58","48,298.79",276.77M,-1.41%,-0.01416564390553678
