"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2022","506.71","505.45","507.29","499.10","330.95K","1.12%"
"08/11/2022","501.12","516.93","516.93","500.38","235.68K","-2.15%"
"08/10/2022","512.12","510.50","513.98","503.89","277.22K","3.47%"
"08/09/2022","494.93","498.46","500.12","492.51","228.80K","-1.18%"
"08/08/2022","500.82","503.86","506.43","497.69","293.43K","0.94%"
"08/05/2022","496.18","489.61","496.59","488.20","262.26K","-0.12%"
"08/04/2022","496.76","495.67","497.91","488.51","446.35K","0.09%"
"08/03/2022","496.33","481.76","497.12","478.08","545.46K","3.90%"
"08/02/2022","477.69","472.51","485.19","471.86","307.12K","0.17%"
"08/01/2022","476.86","476.97","484.26","474.78","515.97K","-0.93%"
"07/29/2022","481.34","475.04","483.29","474.03","657.16K","1.49%"
"07/28/2022","474.29","456.11","477.37","453.20","499.74K","4.71%"
"07/27/2022","452.97","448.65","456.55","447.32","505.72K","2.28%"
"07/26/2022","442.89","434.33","445.97","432.31","657.37K","1.01%"
"07/25/2022","438.47","440.84","440.84","432.55","430.70K","-0.33%"
"07/22/2022","439.90","450.00","451.07","436.84","399.59K","-1.69%"
"07/21/2022","447.47","435.20","448.65","433.71","438.64K","3.03%"
"07/20/2022","434.32","428.56","436.01","425.66","710.08K","1.93%"
"07/19/2022","426.10","418.45","427.66","418.08","982.71K","3.42%"
"07/18/2022","412.01","424.23","427.92","409.70","359.68K","-1.64%"
"07/15/2022","418.87","417.03","422.56","415.18","584.89K","2.14%"
"07/14/2022","410.11","407.50","412.74","403.80","644.60K","-0.87%"
"07/13/2022","413.72","412.12","420.32","408.65","491.41K","-1.57%"
"07/12/2022","420.32","431.52","438.16","418.24","326.21K","-2.67%"
"07/11/2022","431.85","430.08","434.99","426.03","277.45K","-0.48%"
"07/08/2022","433.95","432.76","439.70","429.54","310.36K","-0.35%"
"07/07/2022","435.49","425.04","435.78","425.04","402.36K","2.17%"
"07/06/2022","426.24","424.97","429.93","421.30","418.27K","1.00%"
"07/05/2022","422.01","413.06","422.86","407.02","349.67K","1.03%"
"07/01/2022","417.72","411.00","417.74","407.71","348.46K","1.35%"
"06/30/2022","412.15","410.50","417.63","399.41","427.92K","-0.75%"
"06/29/2022","415.26","413.26","417.17","404.43","373.43K","0.52%"
"06/28/2022","413.12","429.03","436.81","412.44","321.61K","-3.88%"
"06/27/2022","429.78","435.49","436.76","428.66","371.44K","-0.53%"
"06/24/2022","432.06","420.33","432.92","417.83","630.82K","3.68%"
"06/23/2022","416.71","405.75","417.62","404.13","341.72K","3.95%"
"06/22/2022","400.87","395.33","407.62","395.33","564.86K","0.15%"
"06/21/2022","400.25","394.84","402.13","393.96","590.14K","3.50%"
"06/17/2022","386.71","384.24","396.32","383.39","742.59K","0.25%"
"06/16/2022","385.76","384.96","388.09","379.63","679.44K","-2.93%"
"06/15/2022","397.39","397.01","404.46","387.85","436.31K","1.63%"
"06/14/2022","391.00","393.06","397.95","389.12","525.10K","-0.51%"
"06/13/2022","393.00","396.74","398.35","388.63","955.78K","-4.16%"
"06/10/2022","410.05","418.83","418.83","407.82","477.93K","-3.99%"
"06/09/2022","427.08","433.65","437.18","426.64","239.53K","-1.94%"
"06/08/2022","435.53","441.74","447.50","434.84","273.18K","-2.41%"
"06/07/2022","446.29","433.66","446.80","433.66","233.89K","1.74%"
"06/06/2022","438.66","443.28","446.16","435.61","355.37K","0.05%"
"06/03/2022","438.45","443.87","444.75","435.68","298.44K","-2.92%"
"06/02/2022","451.62","433.90","451.92","431.01","417.30K","4.67%"
"06/01/2022","431.45","425.10","449.78","425.10","571.16K","-2.46%"
"05/31/2022","442.35","442.93","448.72","438.52","828.81K","-1.30%"
"05/27/2022","448.17","438.90","448.34","438.90","540.48K","3.56%"
"05/26/2022","432.78","420.22","434.57","419.26","411.12K","3.83%"
"05/25/2022","416.80","412.56","419.55","410.02","472.32K","0.53%"
"05/24/2022","414.61","412.61","416.69","403.12","393.86K","-0.74%"
"05/23/2022","417.68","419.65","420.16","410.71","382.89K","0.15%"
"05/20/2022","417.04","414.68","417.61","407.48","670.36K","1.71%"
"05/19/2022","410.02","395.59","413.42","395.00","823.46K","2.63%"
"05/18/2022","399.50","400.27","405.85","398.16","894.74K","-2.02%"
"05/17/2022","407.75","413.95","413.95","397.41","670.30K","1.94%"
"05/16/2022","400.00","401.91","403.77","395.95","696.59K","-1.99%"
"05/13/2022","408.14","395.62","410.89","394.70","675.77K","5.20%"
"05/12/2022","387.98","379.83","394.32","379.53","651.41K","0.15%"
"05/11/2022","387.40","387.09","400.59","384.72","779.79K","-0.38%"
"05/10/2022","388.89","388.98","395.33","380.34","824.36K","2.59%"
"05/09/2022","379.08","395.49","400.14","376.41","1.28M","-6.54%"
"05/06/2022","405.61","410.66","412.45","395.01","855.89K","-2.51%"
"05/05/2022","416.05","427.93","428.54","405.23","774.43K","-3.86%"
"05/04/2022","432.74","431.85","434.37","413.03","622.86K","0.19%"
"05/03/2022","431.91","425.00","433.98","424.06","674.46K","1.93%"
"05/02/2022","423.75","418.84","426.16","410.92","744.84K","0.59%"
"04/29/2022","421.25","428.76","432.49","420.55","631.95K","-2.80%"
"04/28/2022","433.38","426.56","438.88","422.49","610.49K","3.73%"
"04/27/2022","417.78","429.61","435.62","415.33","783.46K","-2.80%"
"04/26/2022","429.81","450.74","462.00","429.39","737.23K","-7.03%"
"04/25/2022","462.30","451.84","463.93","450.40","724.80K","1.37%"
"04/22/2022","456.04","466.27","472.40","455.67","482.03K","-3.95%"
"04/21/2022","474.78","499.40","499.99","473.54","415.38K","-3.80%"
"04/20/2022","493.54","495.05","498.39","487.31","383.61K","0.62%"
"04/19/2022","490.52","478.19","491.70","475.06","440.77K","2.62%"
"04/18/2022","478.01","481.41","484.21","475.00","299.33K","-0.97%"
"04/14/2022","482.70","494.47","496.66","482.31","440.04K","-2.14%"
"04/13/2022","493.27","477.00","494.67","477.00","476.79K","2.70%"
"04/12/2022","480.31","488.67","496.93","478.47","508.31K","-1.19%"
"04/11/2022","486.09","502.00","502.00","485.87","579.23K","-4.03%"
"04/08/2022","506.49","510.85","511.86","505.31","588.14K","-0.69%"
"04/07/2022","510.00","504.37","512.91","503.33","772.45K","0.66%"
"04/06/2022","506.65","506.99","509.69","500.54","617.63K","-1.28%"
"04/05/2022","513.23","516.78","517.21","510.50","549.71K","-1.21%"
"04/04/2022","519.51","518.20","527.74","515.69","609.45K","0.68%"
"04/01/2022","516.00","505.00","516.27","500.67","726.00K","2.61%"
"03/31/2022","502.88","513.35","517.70","502.88","914.57K","-1.45%"
"03/30/2022","510.28","510.94","514.06","506.33","556.95K","-1.26%"
"03/29/2022","516.77","517.27","526.29","510.80","719.16K","1.76%"
"03/28/2022","507.81","493.40","507.82","492.23","951.90K","3.57%"
"03/25/2022","490.31","498.77","498.98","486.56","360.34K","-1.09%"
"03/24/2022","495.73","493.70","499.00","490.70","477.22K","0.91%"
"03/23/2022","491.25","504.00","505.38","490.76","573.79K","-3.63%"
"03/22/2022","509.76","512.29","514.92","503.82","480.36K","0.54%"
"03/21/2022","507.00","513.89","519.99","502.03","414.59K","-2.56%"
"03/18/2022","520.34","500.48","522.74","498.82","858.12K","4.39%"
"03/17/2022","498.44","487.01","498.45","485.81","412.86K","1.11%"
"03/16/2022","492.96","479.68","493.60","476.63","548.17K","4.68%"
"03/15/2022","470.94","464.81","474.28","460.00","471.91K","2.98%"
"03/14/2022","457.33","460.00","461.92","452.56","566.88K","0.15%"
"03/11/2022","456.63","469.12","473.35","454.48","662.60K","-1.85%"
"03/10/2022","465.26","477.19","481.16","458.45","769.45K","-4.69%"
"03/09/2022","488.13","479.81","495.25","475.15","595.47K","4.75%"
"03/08/2022","466.00","468.01","473.64","450.85","796.35K","-0.30%"
"03/07/2022","467.40","497.20","497.56","466.91","713.29K","-6.10%"
"03/04/2022","497.78","505.20","505.20","491.19","582.71K","-1.84%"
"03/03/2022","507.11","516.25","519.02","504.99","357.46K","-0.78%"
"03/02/2022","511.09","506.62","514.79","503.98","654.71K","2.14%"
"03/01/2022","500.38","502.27","514.00","497.18","831.37K","-0.26%"
"02/28/2022","501.69","504.87","509.20","496.64","871.02K","-2.24%"
"02/25/2022","513.21","510.96","517.46","500.83","911.61K","0.93%"
"02/24/2022","508.47","491.95","509.98","490.19","1.49M","-0.18%"
"02/23/2022","509.40","526.09","530.88","507.72","670.73K","-2.28%"
"02/22/2022","521.31","521.47","533.13","516.00","595.71K","-1.08%"
"02/18/2022","527.00","533.27","538.39","523.54","312.87K","-0.84%"
"02/17/2022","531.48","536.18","538.84","528.43","435.35K","-2.23%"
"02/16/2022","543.60","543.50","547.14","534.33","264.60K","-0.51%"
"02/15/2022","546.38","545.14","550.94","539.26","382.01K","2.52%"
"02/14/2022","532.97","533.11","536.41","521.92","466.30K","-0.24%"
"02/11/2022","534.26","545.96","550.23","530.00","470.68K","-1.99%"
"02/10/2022","545.11","549.58","558.50","540.88","550.09K","-2.91%"
"02/09/2022","561.47","537.95","564.27","536.00","490.67K","2.81%"
"02/08/2022","546.14","528.94","547.01","524.95","669.93K","-0.78%"
"02/07/2022","550.45","551.75","561.00","545.73","614.37K","-0.77%"
"02/04/2022","554.71","537.47","563.23","532.54","680.94K","2.67%"
"02/03/2022","540.31","540.00","546.20","534.16","660.46K","-1.73%"
"02/02/2022","549.83","561.23","561.23","539.42","627.98K","0.81%"
"02/01/2022","545.40","538.50","546.23","527.10","887.82K","1.73%"
"01/31/2022","536.12","511.11","537.20","511.09","813.98K","5.51%"
"01/28/2022","508.13","483.49","509.54","477.45","550.75K","3.32%"
"01/27/2022","491.79","491.28","516.90","488.67","1.08M","-0.07%"
"01/26/2022","492.13","503.50","512.38","485.63","854.00K","-0.16%"
"01/25/2022","492.92","495.27","503.17","489.64","703.50K","-2.79%"
"01/24/2022","507.07","490.20","508.34","475.00","910.54K","1.25%"
"01/21/2022","500.82","513.73","515.97","499.58","648.26K","-2.91%"
"01/20/2022","515.85","520.03","532.69","514.75","572.97K","0.48%"
"01/19/2022","513.40","522.42","532.05","512.83","519.41K","-0.64%"
"01/18/2022","516.69","513.68","522.88","508.52","648.70K","-1.91%"
"01/14/2022","526.74","530.25","530.28","517.29","564.28K","-1.25%"
"01/13/2022","533.41","559.04","564.04","530.56","567.82K","-4.59%"
"01/12/2022","559.08","560.68","568.00","555.00","532.72K","1.04%"
"01/11/2022","553.32","544.25","555.47","539.34","675.65K","2.11%"
"01/10/2022","541.86","542.48","545.08","528.37","1.08M","-1.84%"
"01/07/2022","552.00","562.98","566.16","551.68","551.65K","-1.95%"
"01/06/2022","562.98","562.60","566.00","550.22","680.77K","-0.55%"
"01/05/2022","566.12","590.18","591.83","565.21","516.41K","-4.23%"
"01/04/2022","591.13","605.17","606.32","584.03","381.71K","-0.75%"
"01/03/2022","595.58","614.33","617.13","589.00","297.40K","-2.79%"
"12/31/2021","612.69","611.43","616.27","610.51","149.88K","0.02%"
"12/30/2021","612.54","616.75","618.58","612.25","166.66K","-0.37%"
"12/29/2021","614.79","616.22","619.06","611.08","155.88K","-0.03%"
"12/28/2021","614.98","620.60","623.16","614.64","129.97K","-0.61%"
"12/27/2021","618.77","615.24","619.96","610.95","168.03K","1.23%"
"12/23/2021","611.27","609.19","616.60","607.94","183.74K","1.17%"
"12/22/2021","604.18","595.36","605.47","591.82","265.20K","1.60%"
"12/21/2021","594.66","585.66","595.66","578.78","269.75K","2.65%"
"12/20/2021","579.30","579.59","582.30","573.18","452.80K","-1.85%"
"12/17/2021","590.22","592.48","596.84","581.45","585.82K","-0.82%"
"12/16/2021","595.12","607.80","614.97","592.01","405.72K","-1.21%"
"12/15/2021","602.42","594.08","602.89","589.23","442.59K","1.92%"
"12/14/2021","591.07","613.56","615.85","586.75","520.12K","-4.94%"
"12/13/2021","621.76","626.72","634.00","619.82","490.50K","-1.02%"
"12/10/2021","628.14","626.47","630.35","620.54","192.61K","1.32%"
"12/09/2021","619.94","643.83","643.83","619.26","306.10K","-4.05%"
"12/08/2021","646.09","635.88","646.99","631.83","256.97K","1.42%"
"12/07/2021","637.07","622.17","637.25","620.76","301.91K","4.76%"
"12/06/2021","608.15","605.09","611.90","593.01","373.12K","0.78%"
"12/03/2021","603.45","632.64","633.51","592.63","423.01K","-4.15%"
"12/02/2021","629.58","616.55","636.96","616.55","446.54K","2.15%"
"12/01/2021","616.35","638.64","642.20","615.77","316.91K","-2.08%"
"11/30/2021","629.45","639.16","649.89","628.31","526.43K","-2.48%"
"11/29/2021","645.49","634.97","649.45","631.23","376.64K","3.94%"
"11/26/2021","621.04","631.34","639.99","618.91","228.25K","-3.36%"
"11/24/2021","642.64","627.83","647.50","625.26","412.60K","1.63%"
"11/23/2021","632.34","635.65","638.93","622.04","343.18K","-0.72%"
"11/22/2021","636.90","657.00","657.96","636.80","378.01K","-3.04%"
"11/19/2021","656.88","665.00","667.76","655.16","277.00K","-1.28%"
"11/18/2021","665.43","669.10","670.21","661.47","170.72K","-0.15%"
"11/17/2021","666.42","675.66","677.99","662.14","251.74K","-1.29%"
"11/16/2021","675.15","660.43","679.85","660.43","280.42K","2.15%"
"11/15/2021","660.95","654.45","664.67","650.76","160.62K","1.28%"
"11/12/2021","652.57","644.00","652.75","635.50","321.32K","1.76%"
"11/11/2021","641.29","646.69","647.76","639.22","141.25K","-0.11%"
"11/10/2021","642.00","648.80","651.58","635.99","266.74K","-1.66%"
"11/09/2021","652.82","654.00","660.00","648.88","278.71K","-0.15%"
"11/08/2021","653.81","655.43","655.70","645.28","245.42K","0.07%"
"11/05/2021","653.34","665.74","666.00","652.94","271.20K","-1.26%"
"11/04/2021","661.67","646.50","667.24","645.95","216.84K","2.48%"
"11/03/2021","645.66","654.00","658.07","638.78","265.34K","-1.33%"
"11/02/2021","654.33","657.00","661.72","653.09","340.70K","-0.42%"
"11/01/2021","657.11","668.94","669.72","643.00","229.06K","-1.17%"
"10/29/2021","664.88","649.93","666.15","649.83","253.61K","1.46%"
"10/28/2021","655.33","637.19","656.01","637.19","291.55K","2.88%"
"10/27/2021","637.00","646.51","659.21","636.47","357.67K","-0.95%"
"10/26/2021","643.12","652.17","660.22","641.87","308.05K","-1.37%"
"10/25/2021","652.03","649.62","662.67","640.77","383.19K","0.45%"
"10/22/2021","649.09","638.74","649.19","638.74","269.99K","1.99%"
"10/21/2021","636.43","623.32","637.44","621.70","255.38K","2.10%"
"10/20/2021","623.36","633.28","636.49","618.83","288.79K","-1.20%"
"10/19/2021","630.96","624.50","634.61","622.34","236.43K","1.80%"
"10/18/2021","619.82","616.12","621.30","613.00","180.96K","0.61%"
"10/15/2021","616.08","620.17","620.17","614.05","215.22K","0.56%"
"10/14/2021","612.65","606.49","614.01","605.25","214.83K","2.40%"
"10/13/2021","598.30","601.39","603.46","593.32","218.81K","0.51%"
"10/12/2021","595.25","602.62","602.62","592.24","164.50K","-0.33%"
"10/11/2021","597.21","596.07","612.91","593.72","218.77K","-0.48%"
"10/08/2021","600.12","609.41","610.99","598.27","184.39K","-1.38%"
"10/07/2021","608.50","605.28","614.26","604.12","271.21K","1.43%"
"10/06/2021","599.94","596.05","601.90","588.03","247.91K","-0.36%"
"10/05/2021","602.12","591.44","604.82","591.19","301.49K","2.52%"
"10/04/2021","587.30","607.62","609.76","580.19","470.18K","-3.83%"
"10/01/2021","610.70","611.35","614.87","595.00","298.60K","0.39%"
"09/30/2021","608.34","615.60","623.07","605.04","316.43K","-0.39%"
"09/29/2021","610.70","604.71","613.47","600.19","357.17K","2.16%"
"09/28/2021","597.80","627.12","629.18","596.41","709.42K","-6.40%"
"09/27/2021","638.68","655.84","656.57","629.42","284.53K","-3.43%"
"09/24/2021","661.37","650.75","661.74","646.80","214.96K","1.19%"
"09/23/2021","653.58","650.39","654.54","647.68","265.99K","1.31%"
"09/22/2021","645.15","646.53","647.96","636.92","219.51K","0.69%"
"09/21/2021","640.70","640.60","645.51","637.05","246.25K","0.96%"
"09/20/2021","634.59","631.05","638.16","624.93","399.46K","-1.10%"
"09/17/2021","641.66","645.40","651.40","638.59","562.32K","-1.61%"
"09/16/2021","652.15","649.33","653.15","644.43","492.06K","0.74%"
"09/15/2021","647.36","653.05","656.22","646.74","304.56K","-0.90%"
"09/14/2021","653.27","647.18","656.34","643.60","273.66K","1.56%"
"09/13/2021","643.25","656.18","656.26","635.26","320.75K","-1.17%"
"09/10/2021","650.87","655.78","658.62","650.56","212.17K","-0.30%"
"09/09/2021","652.86","661.06","663.55","651.91","206.00K","-0.96%"
"09/08/2021","659.18","655.00","667.07","651.07","234.19K","0.51%"
"09/07/2021","655.82","650.54","659.06","642.04","283.10K","0.78%"
"09/03/2021","650.75","646.39","654.23","646.39","238.56K","0.20%"
"09/02/2021","649.42","651.20","659.09","645.69","304.37K","0.03%"
"09/01/2021","649.21","637.21","651.34","633.46","231.13K","2.31%"
"08/31/2021","634.58","638.52","641.21","633.28","261.90K","-0.60%"
"08/30/2021","638.43","631.00","643.52","631.00","284.77K","1.40%"
"08/27/2021","629.59","625.95","632.54","624.78","163.54K","0.91%"
"08/26/2021","623.91","630.05","630.05","622.27","153.37K","-0.64%"
"08/25/2021","627.91","620.12","630.16","619.65","215.88K","1.54%"
"08/24/2021","618.37","623.11","625.49","618.18","236.98K","-0.45%"
"08/23/2021","621.19","618.91","627.38","618.91","162.03K","0.38%"
"08/20/2021","618.86","612.29","619.07","608.00","243.39K","1.45%"
"08/19/2021","610.00","602.65","613.91","594.28","472.52K","-0.03%"
"08/18/2021","610.21","629.50","630.38","609.39","307.46K","-3.06%"
"08/17/2021","629.48","626.99","629.81","620.45","224.81K","-0.12%"
"08/16/2021","630.21","628.29","631.96","620.26","386.41K","0.03%"
"08/13/2021","630.02","625.17","630.98","619.81","257.81K","0.78%"
"08/12/2021","625.16","621.30","626.41","618.25","241.29K","0.04%"
"08/11/2021","624.94","628.20","631.86","621.62","260.16K","-0.02%"
"08/10/2021","625.08","629.00","634.76","624.53","329.78K","-0.41%"
"08/09/2021","627.68","629.19","633.34","622.41","324.83K","-0.19%"
"08/06/2021","628.90","629.06","633.43","615.95","248.92K","0.24%"
"08/05/2021","627.38","632.71","635.38","619.41","271.20K","0.51%"
"08/04/2021","624.22","622.10","627.37","622.10","300.90K","0.83%"
"08/03/2021","619.07","610.10","620.89","602.22","321.49K","1.33%"
"08/02/2021","610.92","600.12","614.68","600.12","311.28K","2.51%"
"07/30/2021","595.96","592.37","601.69","591.84","279.06K","0.20%"
"07/29/2021","594.76","592.00","597.53","589.26","244.28K","0.49%"
"07/28/2021","591.84","591.41","593.57","586.35","261.03K","1.31%"
"07/27/2021","584.21","584.57","596.06","579.47","327.06K","1.44%"
"07/26/2021","575.90","572.50","580.38","567.07","323.20K","-0.53%"
"07/23/2021","578.95","573.43","580.09","572.17","165.15K","1.19%"
"07/22/2021","572.15","566.96","573.87","565.71","173.85K","1.29%"
"07/21/2021","564.86","564.05","570.18","562.40","207.08K","0.23%"
"07/20/2021","563.57","559.61","567.25","556.81","232.80K","1.21%"
"07/19/2021","556.84","560.20","564.70","551.24","322.00K","-1.41%"
"07/16/2021","564.83","560.40","571.95","559.53","298.67K","0.89%"
"07/15/2021","559.85","554.12","563.89","554.07","239.58K","0.84%"
"07/14/2021","555.19","558.09","559.79","551.90","194.15K","-0.43%"
"07/13/2021","557.57","559.64","567.01","554.98","233.77K","-0.43%"
"07/12/2021","559.95","561.00","563.46","556.52","221.35K","-0.05%"
"07/09/2021","560.23","555.98","560.39","552.85","308.64K","1.21%"
"07/08/2021","553.54","548.54","554.27","546.45","324.08K","-0.40%"
"07/07/2021","555.77","552.68","557.16","550.02","243.70K","1.05%"
"07/06/2021","550.02","542.71","551.45","542.01","351.51K","1.50%"
"07/02/2021","541.91","536.73","542.09","534.68","254.61K","1.48%"
"07/01/2021","534.03","534.03","534.59","531.88","329.70K","0.18%"
"06/30/2021","533.08","540.14","541.83","533.08","426.71K","-1.68%"
"06/29/2021","542.17","533.52","543.29","531.94","339.79K","1.44%"
"06/28/2021","534.47","535.82","535.82","527.99","383.06K","0.51%"
"06/25/2021","531.75","532.38","535.32","521.80","1.03M","-0.25%"
"06/24/2021","533.08","527.81","533.35","524.54","595.85K","1.76%"
"06/23/2021","523.86","522.15","525.51","521.25","380.32K","0.32%"
"06/22/2021","522.19","514.54","524.13","513.31","533.83K","1.28%"
"06/21/2021","515.59","505.00","516.71","496.74","366.73K","2.52%"
"06/18/2021","502.90","503.64","506.40","498.04","628.84K","-0.52%"
"06/17/2021","505.54","494.84","506.27","494.84","375.84K","1.94%"
"06/16/2021","495.90","499.03","505.12","494.49","534.48K","0.18%"
"06/15/2021","495.00","491.98","500.54","488.69","442.85K","0.86%"
"06/14/2021","490.76","480.33","490.95","478.73","291.68K","2.35%"
"06/11/2021","479.51","477.90","482.94","476.61","237.71K","0.64%"
"06/10/2021","476.46","466.65","479.35","464.88","413.26K","2.28%"
"06/09/2021","465.83","465.09","468.20","460.74","253.65K","0.53%"
"06/08/2021","463.37","464.61","466.60","460.86","248.69K","-0.22%"
"06/07/2021","464.37","467.11","468.41","463.25","349.63K","-0.43%"
"06/04/2021","466.36","465.07","467.23","460.04","213.13K","0.95%"
"06/03/2021","461.98","467.00","467.03","458.49","318.10K","-1.47%"
"06/02/2021","468.87","462.01","471.45","462.01","303.28K","1.49%"
"06/01/2021","461.97","471.13","472.63","461.13","319.99K","-1.32%"
"05/28/2021","468.13","467.86","472.62","463.47","223.30K","0.81%"
"05/27/2021","464.37","463.70","468.19","461.03","504.47K","-0.16%"
"05/26/2021","465.10","470.54","471.27","464.12","290.10K","0.11%"
"05/25/2021","464.61","464.73","470.22","463.29","288.66K","0.38%"
"05/24/2021","462.85","459.72","468.17","459.38","233.77K","1.31%"
"05/21/2021","456.88","457.83","461.19","456.15","227.80K","-0.08%"
"05/20/2021","457.23","450.17","460.92","448.76","347.28K","2.15%"
"05/19/2021","447.59","446.72","448.89","443.00","382.09K","-1.43%"
"05/18/2021","454.09","455.27","457.79","450.57","319.93K","-0.37%"
"05/17/2021","455.78","463.46","463.46","454.66","422.88K","-1.66%"
"05/14/2021","463.46","464.79","466.58","460.54","353.53K","0.51%"
"05/13/2021","461.09","461.57","468.41","460.65","296.67K","0.20%"
"05/12/2021","460.18","466.40","470.63","459.02","420.20K","-2.64%"
"05/11/2021","472.67","471.23","475.18","462.58","346.37K","-0.88%"
"05/10/2021","476.89","482.11","486.14","476.53","244.76K","-1.12%"
"05/07/2021","482.31","478.00","484.35","475.00","204.81K","1.34%"
"05/06/2021","475.91","479.14","479.14","469.50","253.90K","-0.47%"
"05/05/2021","478.18","485.63","485.63","472.09","270.09K","-0.90%"
"05/04/2021","482.50","482.29","487.03","475.65","338.22K","-0.76%"
"05/03/2021","486.20","486.98","489.64","481.32","235.84K","0.09%"
"04/30/2021","485.77","488.07","493.73","482.24","379.44K","-1.83%"
"04/29/2021","494.83","487.12","495.16","483.62","287.32K","2.23%"
"04/28/2021","484.03","489.00","489.00","479.81","288.44K","-0.73%"
"04/27/2021","487.61","487.45","489.97","476.96","409.58K","0.13%"
"04/26/2021","487.00","485.79","490.19","483.43","474.82K","0.10%"
"04/23/2021","486.50","472.67","488.36","472.05","434.95K","3.13%"
"04/22/2021","471.75","469.22","474.70","466.31","324.99K","0.24%"
"04/21/2021","470.62","471.21","475.11","467.83","233.78K","0.55%"
"04/20/2021","468.03","466.40","470.84","462.81","222.23K","-0.05%"
"04/19/2021","468.27","469.31","473.82","464.58","266.01K","-1.11%"
"04/16/2021","473.52","472.94","474.46","465.67","312.85K","0.82%"
"04/15/2021","469.65","460.00","470.67","460.00","328.31K","2.68%"
"04/14/2021","457.41","461.05","467.68","457.07","407.28K","-0.56%"
"04/13/2021","460.00","453.17","461.99","450.72","319.44K","1.51%"
"04/12/2021","453.14","445.80","454.80","442.48","317.85K","1.03%"
"04/09/2021","448.50","444.39","448.59","440.34","234.78K","0.72%"
"04/08/2021","445.29","442.84","450.99","439.99","308.58K","1.79%"
"04/07/2021","437.45","437.50","441.31","433.25","190.06K","-0.60%"
"04/06/2021","440.10","441.07","442.49","435.37","232.36K","-0.12%"
"04/05/2021","440.61","431.39","443.10","428.97","516.44K","2.81%"
"04/01/2021","428.55","423.62","439.46","421.74","410.93K","2.21%"
"03/31/2021","419.28","418.87","425.35","416.64","395.33K","0.42%"
"03/30/2021","417.51","422.21","423.24","414.23","293.56K","-2.08%"
"03/29/2021","426.37","423.35","428.58","418.29","320.03K","0.35%"
"03/26/2021","424.87","412.50","425.36","411.93","404.69K","3.11%"
"03/25/2021","412.05","422.98","423.89","408.59","387.30K","-2.83%"
"03/24/2021","424.03","420.96","425.72","417.59","383.58K","0.78%"
"03/23/2021","420.76","417.37","424.14","413.54","363.95K","0.33%"
"03/22/2021","419.36","409.30","419.71","409.30","476.03K","2.19%"
"03/19/2021","410.36","406.84","415.15","406.73","713.07K","1.17%"
"03/18/2021","405.62","409.54","411.05","403.60","366.09K","-1.83%"
"03/17/2021","413.17","414.88","416.41","407.17","351.38K","-0.82%"
"03/16/2021","416.58","421.04","426.60","413.05","382.99K","-0.71%"
"03/15/2021","419.55","414.37","420.23","408.81","325.85K","0.73%"
"03/12/2021","416.53","409.54","416.62","404.00","565.21K","1.58%"
"03/11/2021","410.06","411.34","413.68","404.00","472.21K","0.06%"
"03/10/2021","409.82","418.73","421.61","409.51","300.74K","-1.13%"
"03/09/2021","414.52","407.01","416.80","405.06","507.52K","2.95%"
"03/08/2021","402.63","413.99","414.30","402.20","614.05K","-2.92%"
"03/05/2021","414.72","411.86","416.54","400.01","633.85K","1.40%"
"03/04/2021","409.00","407.40","414.87","402.15","790.08K","-0.18%"
"03/03/2021","409.72","416.41","422.59","409.43","811.23K","-2.17%"
"03/02/2021","418.81","420.00","429.56","410.38","726.25K","-0.29%"
"03/01/2021","420.03","418.09","422.38","413.02","342.90K","1.33%"
"02/26/2021","414.52","410.83","420.58","409.44","662.18K","2.02%"
"02/25/2021","406.30","417.80","420.49","400.50","906.38K","-2.62%"
"02/24/2021","417.23","411.87","417.55","405.45","480.65K","0.50%"
"02/23/2021","415.15","411.87","416.52","404.67","366.12K","0.37%"
"02/22/2021","413.60","427.60","429.73","412.10","466.39K","-4.47%"
"02/19/2021","432.97","439.43","442.86","431.98","516.00K","-1.05%"
"02/18/2021","437.55","436.47","444.41","436.39","392.25K","-0.40%"
"02/17/2021","439.32","436.48","442.71","435.09","397.84K","-0.36%"
"02/16/2021","440.92","439.19","445.60","436.46","607.15K","1.41%"
"02/12/2021","434.77","424.04","435.20","424.04","296.76K","1.85%"
"02/11/2021","426.86","422.02","427.72","416.55","421.75K","1.72%"
"02/10/2021","419.66","422.10","422.10","409.84","473.00K","0.40%"
"02/09/2021","417.97","423.35","429.26","414.58","416.50K","-1.13%"
"02/08/2021","422.73","431.49","434.74","419.95","336.24K","-1.65%"
"02/05/2021","429.81","430.15","433.32","427.74","440.12K","-0.09%"
"02/04/2021","430.19","418.12","432.80","418.12","457.27K","3.20%"
"02/03/2021","416.87","423.38","426.76","415.57","624.12K","-1.94%"
"02/02/2021","425.13","420.03","432.31","418.50","745.20K","2.13%"
"02/01/2021","416.25","405.68","417.93","400.41","716.18K","5.30%"
"01/29/2021","395.30","392.78","397.90","380.24","901.33K","0.02%"
"01/28/2021","395.23","383.53","400.87","380.00","1.14M","0.48%"
"01/27/2021","393.34","400.16","403.67","390.70","690.65K","-2.79%"
"01/26/2021","404.61","406.40","407.76","398.01","985.11K","0.28%"
"01/25/2021","403.49","411.90","414.98","400.16","670.99K","-2.04%"
"01/22/2021","411.88","414.49","416.58","409.83","406.50K","-0.60%"
