market,seed,model,draw,auc_contiguous,auc_purged,auc_shuffled
MOEX,42,TimeGAN,5,0.6402994791666666,0.6154730902777777,0.8115234375
MOEX,42,QuantGAN,5,0.6692274305555557,0.5975260416666667,0.7882378472222222
MOEX,42,CNN-WGAN-GP,5,0.46258680555555554,0.48298611111111117,0.6350477430555556
MOEX,42,GARCH,5,0.6239583333333333,0.6109809027777777,0.7416449652777778
MOEX,42,GJR-GARCH,5,0.7084418402777777,0.6749565972222222,0.7896484375
MOEX,42,TimeGAN,6,0.6712456597222223,0.6573350694444444,0.7906032986111111
MOEX,42,QuantGAN,6,0.5195095486111111,0.48181423611111107,0.6206380208333333
MOEX,42,CNN-WGAN-GP,6,0.6281901041666667,0.5517361111111111,0.7124348958333333
MOEX,42,GARCH,6,0.26970486111111114,0.23046874999999994,0.5668402777777778
MOEX,42,GJR-GARCH,6,0.24548611111111113,0.23122829861111108,0.5663194444444445
MOEX,42,TimeGAN,7,0.6246310763888888,0.6216145833333334,0.7760416666666667
MOEX,42,QuantGAN,7,0.49474826388888893,0.4492404513888889,0.6913845486111111
MOEX,42,CNN-WGAN-GP,7,0.7445746527777778,0.7336371527777776,0.8002821180555557
MOEX,42,GARCH,7,0.3014973958333334,0.32252604166666665,0.6452256944444444
MOEX,42,GJR-GARCH,7,0.36987847222222225,0.41330295138888895,0.6130425347222223
MOEX,42,TimeGAN,8,0.5744140625,0.5436631944444443,0.7475477430555555
MOEX,42,QuantGAN,8,0.4751302083333334,0.40212673611111105,0.6459635416666666
MOEX,42,CNN-WGAN-GP,8,0.3241319444444445,0.3299696180555555,0.5815538194444445
MOEX,42,GARCH,8,0.42415364583333337,0.32113715277777777,0.6273871527777778
MOEX,42,GJR-GARCH,8,0.33055555555555555,0.2955512152777778,0.6004774305555556
MOEX,42,TimeGAN,9,0.6740668402777776,0.622265625,0.7857421875
MOEX,42,QuantGAN,9,0.6710503472222222,0.6614800347222222,0.7034939236111111
MOEX,42,CNN-WGAN-GP,9,0.6551649305555556,0.6177734375,0.7622395833333333
MOEX,42,GARCH,9,0.5465711805555555,0.49552951388888894,0.6817925347222222
MOEX,42,GJR-GARCH,9,0.5557508680555555,0.5120225694444444,0.675954861111111
MOEX,42,TimeGAN,10,0.5663194444444445,0.4937065972222222,0.7140842013888891
MOEX,42,QuantGAN,10,0.7955512152777777,0.7858289930555558,0.7904079861111111
MOEX,42,CNN-WGAN-GP,10,0.6637369791666667,0.6243923611111111,0.7425130208333333
MOEX,42,GARCH,10,0.27899305555555554,0.21371527777777777,0.6704644097222222
MOEX,42,GJR-GARCH,10,0.16588541666666665,0.20060763888888888,0.560329861111111
MOEX,42,TimeGAN,11,0.7086154513888889,0.675998263888889,0.8102430555555555
MOEX,42,QuantGAN,11,0.5462890625,0.4434895833333334,0.6625
MOEX,42,CNN-WGAN-GP,11,0.6644314236111112,0.6272135416666668,0.740407986111111
MOEX,42,GARCH,11,0.542795138888889,0.5750651041666667,0.6510416666666667
MOEX,42,GJR-GARCH,11,0.5615017361111112,0.5692491319444445,0.642404513888889
MOEX,42,TimeGAN,12,0.4989149305555555,0.5016927083333333,0.7030815972222223
MOEX,42,QuantGAN,12,0.24871961805555562,0.21970486111111112,0.5755859375
MOEX,42,CNN-WGAN-GP,12,0.631032986111111,0.6123914930555555,0.7157552083333332
MOEX,42,GARCH,12,0.479296875,0.4942057291666667,0.6547526041666666
MOEX,42,GJR-GARCH,12,0.5269748263888889,0.5012586805555556,0.6475260416666667
MOEX,42,TimeGAN,13,0.6024305555555556,0.6142578125,0.7290147569444445
MOEX,42,QuantGAN,13,0.709765625,0.7172309027777779,0.6921875
MOEX,42,CNN-WGAN-GP,13,0.8683376736111112,0.8540798611111111,0.8834418402777777
MOEX,42,GARCH,13,0.5486762152777778,0.5114366319444443,0.6589409722222223
MOEX,42,GJR-GARCH,13,0.5254991319444444,0.5000217013888889,0.642751736111111
MOEX,42,TimeGAN,14,0.5588324652777777,0.5304904513888888,0.7248914930555556
MOEX,42,QuantGAN,14,0.4776475694444445,0.3974392361111111,0.6673177083333333
MOEX,42,CNN-WGAN-GP,14,0.4014756944444445,0.40876736111111117,0.6617404513888889
MOEX,42,GARCH,14,0.44750434027777775,0.3995225694444445,0.6350043402777776
MOEX,42,GJR-GARCH,14,0.4320746527777778,0.38164062500000007,0.615625
MOEX,42,TimeGAN,15,0.6131727430555556,0.5731987847222222,0.7935546875000001
MOEX,42,QuantGAN,15,0.6069444444444444,0.5773871527777777,0.6844184027777779
MOEX,42,CNN-WGAN-GP,15,0.6187065972222221,0.6082465277777778,0.7303385416666667
MOEX,42,GARCH,15,0.676953125,0.6682074652777777,0.7840494791666667
MOEX,42,GJR-GARCH,15,0.6650607638888889,0.6548177083333334,0.7619140625
MOEX,42,TimeGAN,16,0.6374131944444444,0.5961588541666666,0.7953776041666667
MOEX,42,QuantGAN,16,0.3909505208333333,0.31909722222222225,0.6093967013888889
MOEX,42,CNN-WGAN-GP,16,0.6182074652777777,0.593381076388889,0.7618923611111111
MOEX,42,GARCH,16,0.5545138888888889,0.5442274305555557,0.6415364583333334
MOEX,42,GJR-GARCH,16,0.40857204861111107,0.4026041666666667,0.6275607638888889
MOEX,42,TimeGAN,17,0.534765625,0.48192274305555555,0.7319227430555555
MOEX,42,QuantGAN,17,0.3087239583333334,0.29537760416666664,0.5870008680555556
MOEX,42,CNN-WGAN-GP,17,0.44813368055555564,0.4138020833333333,0.6552517361111111
MOEX,42,GARCH,17,0.6719184027777778,0.6637152777777777,0.7567274305555556
MOEX,42,GJR-GARCH,17,0.6764973958333333,0.6680121527777778,0.7600911458333333
MOEX,42,TimeGAN,18,0.22510850694444445,0.201953125,0.5809461805555556
MOEX,42,QuantGAN,18,0.7767144097222223,0.7533420138888888,0.8052300347222223
MOEX,42,CNN-WGAN-GP,18,0.3814887152777778,0.36625434027777776,0.6302517361111112
MOEX,42,GARCH,18,0.4885416666666666,0.39752604166666666,0.6576171874999999
MOEX,42,GJR-GARCH,18,0.569509548611111,0.5450737847222221,0.6851236979166668
MOEX,42,TimeGAN,19,0.6870876736111111,0.6405598958333334,0.7930989583333334
MOEX,42,QuantGAN,19,0.41356336805555555,0.3848741319444444,0.5881944444444445
MOEX,42,CNN-WGAN-GP,19,0.3836805555555555,0.3939670138888889,0.6010416666666667
MOEX,42,GARCH,19,0.5668836805555555,0.5280381944444444,0.6818576388888888
MOEX,42,GJR-GARCH,19,0.5263888888888889,0.5259114583333334,0.660546875
MOEX,43,TimeGAN,0,0.6626302083333334,0.6712456597222223,0.8277126736111111
MOEX,43,QuantGAN,0,0.6904730902777778,0.6648220486111112,0.7970269097222222
MOEX,43,CNN-WGAN-GP,0,0.5137586805555555,0.49865451388888893,0.6458550347222223
MOEX,43,GARCH,0,0.6887586805555556,0.6450737847222221,0.7411458333333333
MOEX,43,GJR-GARCH,0,0.6859809027777779,0.6477213541666667,0.7378689236111111
MOEX,43,TimeGAN,1,0.678884548611111,0.6594835069444445,0.7138454861111112
MOEX,43,QuantGAN,1,0.5720703125,0.5823567708333333,0.7214409722222223
MOEX,43,CNN-WGAN-GP,1,0.6872395833333333,0.6917751736111111,0.713671875
MOEX,43,GARCH,1,0.40889756944444444,0.38441840277777783,0.6305338541666666
MOEX,43,GJR-GARCH,1,0.4586371527777778,0.43098958333333337,0.6802517361111112
MOEX,43,TimeGAN,2,0.5681640625000001,0.5529079861111111,0.6963975694444444
MOEX,43,QuantGAN,2,0.613064236111111,0.5050998263888888,0.7187282986111112
MOEX,43,CNN-WGAN-GP,2,0.29314236111111114,0.3488932291666667,0.5616319444444444
MOEX,43,GARCH,2,0.37191840277777777,0.43923611111111105,0.6851128472222222
MOEX,43,GJR-GARCH,2,0.5398220486111112,0.5690972222222223,0.6922743055555556
MOEX,43,TimeGAN,3,0.43940972222222224,0.39188368055555556,0.7373046875
MOEX,43,QuantGAN,3,0.6950737847222224,0.6459635416666667,0.7782552083333333
MOEX,43,CNN-WGAN-GP,3,0.5168402777777777,0.5126953125,0.704318576388889
MOEX,43,GARCH,3,0.3944010416666667,0.3314236111111111,0.6679904513888889
MOEX,43,GJR-GARCH,3,0.4141493055555555,0.3645833333333333,0.6482421875
MOEX,43,TimeGAN,4,0.7424262152777779,0.7207682291666667,0.8317057291666667
MOEX,43,QuantGAN,4,0.6823350694444443,0.6739583333333332,0.7195963541666667
MOEX,43,CNN-WGAN-GP,4,0.6318359375,0.599826388888889,0.6915364583333334
MOEX,43,GARCH,4,0.4827690972222222,0.5362413194444444,0.622829861111111
MOEX,43,GJR-GARCH,4,0.5293402777777778,0.5500217013888888,0.6182291666666666
MOEX,43,TimeGAN,5,0.7794704861111111,0.7547526041666667,0.7990234375
MOEX,43,QuantGAN,5,0.33832465277777773,0.3927083333333333,0.6342881944444445
MOEX,43,CNN-WGAN-GP,5,0.5915581597222224,0.5903862847222221,0.7498480902777778
MOEX,43,GARCH,5,0.5979817708333333,0.615625,0.7141276041666667
MOEX,43,GJR-GARCH,5,0.6274522569444444,0.6520616319444444,0.7235026041666667
MOEX,43,TimeGAN,6,0.3976779513888889,0.3999348958333333,0.7071831597222222
MOEX,43,QuantGAN,6,0.7162109375,0.6140625,0.7011284722222222
MOEX,43,CNN-WGAN-GP,6,0.5767144097222221,0.564279513888889,0.6535590277777776
MOEX,43,GARCH,6,0.563671875,0.5540798611111111,0.6897786458333333
MOEX,43,GJR-GARCH,6,0.6727430555555556,0.6327473958333333,0.7381727430555556
MOEX,43,TimeGAN,7,0.8442925347222223,0.8266493055555555,0.8610026041666667
MOEX,43,QuantGAN,7,0.4024088541666666,0.366015625,0.6071180555555555
MOEX,43,CNN-WGAN-GP,7,0.47404513888888883,0.443359375,0.6453342013888888
MOEX,43,GARCH,7,0.8353298611111111,0.8508897569444445,0.8828342013888889
MOEX,43,GJR-GARCH,7,0.7604817708333333,0.709201388888889,0.8122178819444443
MOEX,43,TimeGAN,8,0.6999348958333332,0.6787543402777777,0.7818793402777777
MOEX,43,QuantGAN,8,0.891427951388889,0.8731770833333332,0.8846137152777777
MOEX,43,CNN-WGAN-GP,8,0.7468098958333332,0.7268880208333333,0.755078125
MOEX,43,GARCH,8,0.5250651041666666,0.4903645833333333,0.6910373263888889
MOEX,43,GJR-GARCH,8,0.5385633680555556,0.4930772569444445,0.6987847222222222
MOEX,43,TimeGAN,9,0.9253038194444443,0.8920138888888889,0.935329861111111
MOEX,43,QuantGAN,9,0.3394748263888888,0.3243272569444445,0.6112196180555556
MOEX,43,CNN-WGAN-GP,9,0.5389756944444445,0.49455295138888883,0.6998046875
MOEX,43,GARCH,9,0.639474826388889,0.6103949652777777,0.7189453125
MOEX,43,GJR-GARCH,9,0.6243489583333334,0.5962239583333334,0.7183810763888889
MOEX,43,TimeGAN,10,0.8126302083333334,0.7924696180555556,0.8572265625
MOEX,43,QuantGAN,10,0.6566623263888889,0.6283637152777778,0.7416449652777777
MOEX,43,CNN-WGAN-GP,10,0.6909071180555556,0.6967447916666667,0.7770399305555556
MOEX,43,GARCH,10,0.6548177083333334,0.6426215277777778,0.6920572916666666
MOEX,43,GJR-GARCH,10,0.6722873263888889,0.6497829861111112,0.7284722222222222
MOEX,43,TimeGAN,11,0.6445529513888889,0.6301649305555556,0.7097222222222223
MOEX,43,QuantGAN,11,0.6183159722222222,0.6095920138888888,0.7801432291666666
MOEX,43,CNN-WGAN-GP,11,0.7708333333333334,0.7572699652777779,0.8208767361111111
MOEX,43,GARCH,11,0.6978081597222222,0.6363932291666666,0.7411675347222222
MOEX,43,GJR-GARCH,11,0.6854166666666666,0.6145616319444445,0.7135416666666667
MOEX,43,TimeGAN,12,0.686697048611111,0.69453125,0.7873480902777776
MOEX,43,QuantGAN,12,0.5716796875,0.5351128472222222,0.6938151041666667
MOEX,43,CNN-WGAN-GP,12,0.5497612847222222,0.5398871527777778,0.6577690972222222
MOEX,43,GARCH,12,0.6085069444444444,0.5326605902777777,0.6623697916666667
MOEX,43,GJR-GARCH,12,0.5996744791666667,0.5735894097222223,0.6573784722222222
MOEX,43,TimeGAN,13,0.6996961805555555,0.6855685763888889,0.8007595486111111
MOEX,43,QuantGAN,13,0.6062065972222221,0.5873914930555555,0.6713541666666667
MOEX,43,CNN-WGAN-GP,13,0.46825086805555555,0.4658203125,0.6611979166666666
MOEX,43,GARCH,13,0.6949869791666666,0.657009548611111,0.7694444444444445
MOEX,43,GJR-GARCH,13,0.6827256944444444,0.6361328125,0.7334852430555555
MOEX,43,TimeGAN,14,0.38817274305555555,0.31766493055555556,0.6570746527777779
MOEX,43,QuantGAN,14,0.6004774305555555,0.5560546875,0.6748914930555555
MOEX,43,CNN-WGAN-GP,14,0.6066623263888888,0.5813585069444445,0.6968532986111111
MOEX,43,GARCH,14,0.4710937499999999,0.4460286458333334,0.6366753472222222
MOEX,43,GJR-GARCH,14,0.4615234375,0.44140625,0.6162109375
MOEX,43,TimeGAN,15,0.7614800347222221,0.707790798611111,0.815625
MOEX,43,QuantGAN,15,0.7230685763888889,0.7070746527777778,0.7602864583333333
MOEX,43,CNN-WGAN-GP,15,0.5998046875,0.5836805555555555,0.7281901041666666
MOEX,43,GARCH,15,0.7245876736111112,0.7180121527777776,0.751779513888889
MOEX,43,GJR-GARCH,15,0.7892144097222222,0.7837456597222223,0.778125
MOEX,43,TimeGAN,16,0.6461154513888889,0.5875651041666666,0.6952039930555556
MOEX,43,QuantGAN,16,0.5924262152777778,0.5360894097222222,0.7350694444444444
MOEX,43,CNN-WGAN-GP,16,0.7769748263888888,0.7570746527777779,0.8167751736111111
MOEX,43,GARCH,16,0.6748480902777778,0.6610894097222223,0.7684461805555556
MOEX,43,GJR-GARCH,16,0.7093967013888889,0.688671875,0.7926432291666667
MOEX,43,TimeGAN,17,0.6761067708333333,0.6495225694444444,0.7797092013888889
MOEX,43,QuantGAN,17,0.42771267361111115,0.3857638888888889,0.671701388888889
MOEX,43,CNN-WGAN-GP,17,0.685546875,0.6555989583333334,0.7027994791666667
MOEX,43,GARCH,17,0.7583767361111112,0.7529513888888889,0.7493272569444445
MOEX,43,GJR-GARCH,17,0.7333984375,0.7287109375,0.7354817708333333
MOEX,43,TimeGAN,18,0.589040798611111,0.5015842013888889,0.8102864583333333
MOEX,43,QuantGAN,18,0.621875,0.6034071180555555,0.6915581597222221
MOEX,43,CNN-WGAN-GP,18,0.2287109375,0.3387803819444445,0.5829210069444445
MOEX,43,GARCH,18,0.660959201388889,0.6333116319444445,0.7423394097222221
MOEX,43,GJR-GARCH,18,0.7034505208333333,0.6980902777777779,0.7364366319444444
MOEX,43,TimeGAN,19,0.6475260416666666,0.6105034722222222,0.7771050347222223
MOEX,43,QuantGAN,19,0.7240668402777778,0.7209418402777779,0.7453342013888888
MOEX,43,CNN-WGAN-GP,19,0.5827039930555555,0.5355251736111111,0.6877821180555556
MOEX,43,GARCH,19,0.4731770833333333,0.4441623263888889,0.6192708333333333
MOEX,43,GJR-GARCH,19,0.46547309027777783,0.3723958333333333,0.6553602430555556
MOEX,44,TimeGAN,0,0.6855034722222222,0.6816189236111112,0.7796657986111112
MOEX,44,QuantGAN,0,0.7070529513888888,0.6852430555555555,0.7721354166666667
MOEX,44,CNN-WGAN-GP,0,0.7411241319444445,0.6843098958333333,0.7642795138888889
MOEX,44,GARCH,0,0.7307291666666667,0.7409722222222223,0.7458984375
MOEX,44,GJR-GARCH,0,0.5332682291666666,0.4985894097222222,0.648220486111111
MOEX,44,TimeGAN,1,0.7132595486111112,0.6591579861111111,0.7953776041666667
MOEX,44,QuantGAN,1,0.7072265625,0.6864800347222223,0.8167317708333334
MOEX,44,CNN-WGAN-GP,1,0.2414713541666667,0.24904513888888893,0.5744791666666667
MOEX,44,GARCH,1,0.7020399305555556,0.6970269097222223,0.7540581597222223
MOEX,44,GJR-GARCH,1,0.7094835069444445,0.7001302083333334,0.7605251736111112
MOEX,44,TimeGAN,2,0.7439453125,0.6969184027777778,0.8310112847222222
MOEX,44,QuantGAN,2,0.7048828125,0.6771484375000001,0.8033203125
MOEX,44,CNN-WGAN-GP,2,0.40173611111111107,0.3780164930555555,0.6838541666666667
MOEX,44,GARCH,2,0.5550347222222223,0.5113064236111111,0.697482638888889
MOEX,44,GJR-GARCH,2,0.5805555555555556,0.5471354166666667,0.6779079861111111
MOEX,44,TimeGAN,3,0.7004123263888888,0.6828342013888888,0.8001085069444445
MOEX,44,QuantGAN,3,0.6550564236111113,0.5763888888888888,0.742578125
MOEX,44,CNN-WGAN-GP,3,0.4973307291666667,0.46356336805555554,0.6978298611111111
MOEX,44,GARCH,3,0.7814453125,0.7506944444444444,0.8174045138888888
MOEX,44,GJR-GARCH,3,0.808420138888889,0.7665581597222223,0.8500434027777777
MOEX,44,TimeGAN,4,0.6422526041666667,0.5936848958333334,0.7760199652777778
MOEX,44,QuantGAN,4,0.7896050347222223,0.7552734374999999,0.7937282986111112
MOEX,44,CNN-WGAN-GP,4,0.6549696180555555,0.6367621527777778,0.8137369791666667
MOEX,44,GARCH,4,0.541818576388889,0.51640625,0.6053385416666666
MOEX,44,GJR-GARCH,4,0.5638671875,0.5318142361111111,0.6476128472222223
MOEX,44,TimeGAN,5,0.6669704861111112,0.6481553819444444,0.8224175347222223
MOEX,44,QuantGAN,5,0.6783203125,0.6836371527777778,0.7388454861111111
MOEX,44,CNN-WGAN-GP,5,0.5666015625,0.5347005208333333,0.7022352430555555
MOEX,44,GARCH,5,0.40726996527777776,0.38784722222222223,0.6359809027777779
MOEX,44,GJR-GARCH,5,0.4149739583333333,0.40158420138888895,0.6457682291666667
MOEX,44,TimeGAN,6,0.49053819444444446,0.4469184027777778,0.7560112847222221
MOEX,44,QuantGAN,6,0.5580295138888889,0.5343315972222222,0.71953125
MOEX,44,CNN-WGAN-GP,6,0.5746744791666668,0.5116753472222222,0.7015625
MOEX,44,GARCH,6,0.6342664930555555,0.6106553819444445,0.7175998263888889
MOEX,44,GJR-GARCH,6,0.6545789930555556,0.6344401041666666,0.7235460069444444
MOEX,44,TimeGAN,7,0.48506944444444444,0.4428385416666667,0.7242621527777777
MOEX,44,QuantGAN,7,0.5904730902777777,0.5282986111111111,0.7442057291666667
MOEX,44,CNN-WGAN-GP,7,0.6412109375000001,0.5665364583333332,0.7242404513888888
MOEX,44,GARCH,7,0.7689453125,0.7599175347222222,0.7765407986111111
MOEX,44,GJR-GARCH,7,0.7970269097222221,0.7895833333333334,0.7608289930555555
MOEX,44,TimeGAN,8,0.5406467013888888,0.5158637152777779,0.7457465277777778
MOEX,44,QuantGAN,8,0.6792751736111111,0.6701171874999999,0.7311631944444444
MOEX,44,CNN-WGAN-GP,8,0.5352647569444444,0.5254123263888889,0.7076171875
MOEX,44,GARCH,8,0.5771267361111112,0.5762369791666667,0.7196614583333332
MOEX,44,GJR-GARCH,8,0.7033854166666667,0.6861545138888887,0.78984375
MOEX,44,TimeGAN,9,0.7032552083333333,0.6902126736111112,0.7925998263888889
MOEX,44,QuantGAN,9,0.5965711805555556,0.5537109375,0.695703125
MOEX,44,CNN-WGAN-GP,9,0.40397135416666663,0.40271267361111107,0.6498914930555555
MOEX,44,GARCH,9,0.5455295138888888,0.47126736111111106,0.6668619791666666
MOEX,44,GJR-GARCH,9,0.43478732638888895,0.4663628472222222,0.6109809027777778
MOEX,44,TimeGAN,10,0.689626736111111,0.6327690972222222,0.7152560763888889
MOEX,44,QuantGAN,10,0.808810763888889,0.8099392361111111,0.8719401041666668
MOEX,44,CNN-WGAN-GP,10,0.5835937499999999,0.5472439236111112,0.7059678819444445
MOEX,44,GARCH,10,0.4473524305555556,0.4321614583333334,0.6875868055555555
MOEX,44,GJR-GARCH,10,0.4398003472222222,0.41729600694444446,0.6774522569444444
MOEX,44,TimeGAN,11,0.5508029513888888,0.47137586805555565,0.7085503472222222
MOEX,44,QuantGAN,11,0.5663845486111111,0.5032552083333334,0.7426215277777778
MOEX,44,CNN-WGAN-GP,11,0.7407986111111111,0.7374348958333334,0.7811848958333333
MOEX,44,GARCH,11,0.3289930555555555,0.3150607638888889,0.6067925347222223
MOEX,44,GJR-GARCH,11,0.43194444444444435,0.42406684027777775,0.6303819444444445
MOEX,44,TimeGAN,12,0.6211805555555555,0.5676649305555556,0.7610243055555557
MOEX,44,QuantGAN,12,0.6347873263888889,0.5831163194444444,0.7018446180555556
MOEX,44,CNN-WGAN-GP,12,0.8571180555555555,0.8446831597222223,0.8778862847222222
MOEX,44,GARCH,12,0.6955512152777777,0.6657552083333333,0.7192708333333334
MOEX,44,GJR-GARCH,12,0.6453993055555556,0.6203559027777779,0.7335286458333334
MOEX,44,TimeGAN,13,0.7784288194444444,0.7544053819444445,0.9083550347222221
MOEX,44,QuantGAN,13,0.405859375,0.4073567708333334,0.6361762152777777
MOEX,44,CNN-WGAN-GP,13,0.5702039930555556,0.5610460069444445,0.680490451388889
MOEX,44,GARCH,13,0.7132378472222223,0.7079427083333333,0.7602430555555556
MOEX,44,GJR-GARCH,13,0.6381510416666667,0.6320746527777777,0.7370876736111112
MOEX,44,TimeGAN,14,0.5687065972222223,0.5276041666666667,0.7331597222222223
MOEX,44,QuantGAN,14,0.7285590277777778,0.7106987847222221,0.7778862847222222
MOEX,44,CNN-WGAN-GP,14,0.5761501736111112,0.4764973958333333,0.7335286458333334
MOEX,44,GARCH,14,0.5621093750000001,0.579904513888889,0.6784505208333333
MOEX,44,GJR-GARCH,14,0.59609375,0.6034505208333333,0.6816840277777778
MOEX,44,TimeGAN,15,0.5373914930555556,0.5429470486111111,0.7135199652777777
MOEX,44,QuantGAN,15,0.7384114583333332,0.7393446180555555,0.7766059027777777
MOEX,44,CNN-WGAN-GP,15,0.6394965277777779,0.6133897569444444,0.6963541666666667
MOEX,44,GARCH,15,0.8169921875,0.8173394097222222,0.796072048611111
MOEX,44,GJR-GARCH,15,0.842578125,0.8379774305555555,0.8090494791666668
MOEX,44,TimeGAN,16,0.5220052083333332,0.48387586805555555,0.7131944444444445
MOEX,44,QuantGAN,16,0.7331163194444444,0.7473524305555557,0.8264322916666667
MOEX,44,CNN-WGAN-GP,16,0.6858072916666667,0.6539496527777777,0.7572699652777779
MOEX,44,GARCH,16,0.575998263888889,0.5185763888888889,0.6507378472222223
MOEX,44,GJR-GARCH,16,0.5764322916666667,0.5327256944444445,0.65390625
MOEX,44,TimeGAN,17,0.6133897569444444,0.5926432291666666,0.7373046875000001
MOEX,44,QuantGAN,17,0.570138888888889,0.5573133680555555,0.7182291666666668
MOEX,44,CNN-WGAN-GP,17,0.6336371527777779,0.6294270833333333,0.7140190972222222
MOEX,44,GARCH,17,0.2748480902777778,0.29574652777777777,0.5636067708333333
MOEX,44,GJR-GARCH,17,0.23639322916666666,0.24251302083333331,0.6274956597222222
MOEX,44,TimeGAN,18,0.5069227430555555,0.4427734375,0.7191840277777777
MOEX,44,QuantGAN,18,0.5409722222222222,0.5421223958333333,0.6646050347222222
MOEX,44,CNN-WGAN-GP,18,0.3322482638888889,0.34904513888888894,0.5640625
MOEX,44,GARCH,18,0.7585503472222221,0.7375434027777779,0.7893663194444445
MOEX,44,GJR-GARCH,18,0.7096788194444444,0.6864149305555556,0.7641276041666668
MOEX,44,TimeGAN,19,0.704296875,0.6904513888888889,0.7571614583333334
MOEX,44,QuantGAN,19,0.6731770833333333,0.6500651041666666,0.7072048611111111
MOEX,44,CNN-WGAN-GP,19,0.5516276041666666,0.5263454861111111,0.6614366319444445
MOEX,44,GARCH,19,0.7126953125,0.7103081597222222,0.7694227430555556
MOEX,44,GJR-GARCH,19,0.780447048611111,0.7716145833333332,0.8130859375
NIFTY50,42,TimeGAN,0,0.8826888273314866,0.8820274699907664,0.9104753000923361
NIFTY50,42,QuantGAN,0,0.907354570637119,0.913404432132964,0.9461668975069252
NIFTY50,42,CNN-WGAN-GP,0,0.7941793628808864,0.7817682363804247,0.834387349953832
NIFTY50,42,GARCH,0,0.5917075253924284,0.5755048476454293,0.7110115420129269
NIFTY50,42,GJR-GARCH,0,0.36427608494921515,0.3635424746075716,0.5962663896583564
NIFTY50,42,TimeGAN,1,0.8630994921514311,0.8678423361034164,0.9042412280701754
NIFTY50,42,QuantGAN,1,0.5946283471837488,0.6258243305632502,0.7595953370267775
NIFTY50,42,CNN-WGAN-GP,1,0.6669469067405356,0.645996537396122,0.7598723453370269
NIFTY50,42,GARCH,1,0.45330355493998153,0.4168504155124654,0.6510547091412742
NIFTY50,42,GJR-GARCH,1,0.40040258541089563,0.36703855032317634,0.5863054016620498
NIFTY50,42,TimeGAN,2,0.8843067867036011,0.8897915512465374,0.90904432132964
NIFTY50,42,QuantGAN,2,0.5799224376731302,0.5658451061865188,0.7025475530932594
NIFTY50,42,CNN-WGAN-GP,2,0.7121862880886427,0.7188965835641736,0.7653723453370267
NIFTY50,42,GARCH,2,0.6670588642659279,0.650997460757156,0.8228271006463528
NIFTY50,42,GJR-GARCH,2,0.747235918744229,0.7305554016620498,0.8220858725761773
NIFTY50,42,TimeGAN,3,0.8630016158818098,0.8635946445060018,0.8909824561403509
NIFTY50,42,QuantGAN,3,0.7797880886426592,0.7675173130193905,0.7858176361957525
NIFTY50,42,CNN-WGAN-GP,3,0.6778815789473684,0.6645353185595567,0.7652749307479224
NIFTY50,42,GARCH,3,0.6341276546629732,0.6195500923361034,0.7127439981532779
NIFTY50,42,GJR-GARCH,3,0.7670814866112651,0.7429669898430286,0.7772781625115419
NIFTY50,42,TimeGAN,4,0.8742179132040627,0.8755129270544784,0.9178444136657433
NIFTY50,42,QuantGAN,4,0.8064450600184673,0.7955027700831024,0.8266204986149583
NIFTY50,42,CNN-WGAN-GP,4,0.6103361034164358,0.5591479686057249,0.763648891966759
NIFTY50,42,GARCH,4,0.8454065096952907,0.8412001385041552,0.8846708217913204
NIFTY50,42,GJR-GARCH,4,0.7117823176361957,0.6734132040627886,0.8137774699907665
NIFTY50,42,TimeGAN,5,0.8796285780240074,0.8822913204062788,0.9235461680517082
NIFTY50,42,QuantGAN,5,0.6175660203139427,0.5052465373961219,0.7344413665743306
NIFTY50,42,CNN-WGAN-GP,5,0.5037827793167129,0.3819672206832872,0.6979506001846721
NIFTY50,42,GARCH,5,0.7293462603878116,0.7061516620498616,0.7805138504155125
NIFTY50,42,GJR-GARCH,5,0.682802862419206,0.6551867497691598,0.7449355955678671
NIFTY50,42,TimeGAN,6,0.9017592336103416,0.9045272391505079,0.9277513850415511
NIFTY50,42,QuantGAN,6,0.6947760849492152,0.7074704524469068,0.7226244228993537
NIFTY50,42,CNN-WGAN-GP,6,0.5437343028624192,0.5007945521698984,0.6867520775623268
NIFTY50,42,GARCH,6,0.4689374422899354,0.4355318559556786,0.7059337488457988
NIFTY50,42,GJR-GARCH,6,0.5705641735918745,0.5777700831024931,0.6894298245614034
NIFTY50,42,TimeGAN,7,0.877921975992613,0.879306325023084,0.9304531394275163
NIFTY50,42,QuantGAN,7,0.7196752077562327,0.6688167128347183,0.8557848568790396
NIFTY50,42,CNN-WGAN-GP,7,0.437472299168975,0.43028693444136656,0.6471740535549401
NIFTY50,42,GARCH,7,0.7588709602954755,0.7819556786703601,0.8369385964912281
NIFTY50,42,GJR-GARCH,7,0.5198891966759003,0.5205078485687904,0.6995653277931672
NIFTY50,42,TimeGAN,8,0.8865904893813482,0.8931170360110803,0.9141470452446907
NIFTY50,42,QuantGAN,8,0.9031491228070176,0.9089792243767313,0.9124018928901199
NIFTY50,42,CNN-WGAN-GP,8,0.8455660203139427,0.8430634810710987,0.8015133887349954
NIFTY50,42,GARCH,8,0.6036412742382271,0.5381361957525392,0.699452677746999
NIFTY50,42,GJR-GARCH,8,0.593306786703601,0.5115888734995383,0.7210692520775623
NIFTY50,42,TimeGAN,9,0.8478568790397045,0.862491920590951,0.9010498614958451
