frame,scenario,market,seed,model,fidelity,temporal,composite,composite_6pool,fidelity_6pool,temporal_6pool
F,S2,NIFTY50,44,GARCH,3.1714285714285717,2.4428571428571426,2.8071428571428574,3.4196428571428568,4.167857142857143,2.6714285714285717
F,S2,NIFTY50,44,GJR-GARCH,2.525,2.2285714285714286,2.376785714285714,2.9696428571428575,3.525,2.414285714285714
F,S2,NIFTY50,44,QuantGAN,2.5714285714285716,2.9,2.7357142857142858,3.3714285714285714,3.5642857142857145,3.1785714285714284
F,S2,NIFTY50,44,TimeGAN,4.0357142857142865,4.821428571428571,4.428571428571429,5.364285714285715,5.035714285714286,5.692857142857143
F,S2,SHANGHAI,42,CNN-WGAN-GP,2.8857142857142857,2.914285714285714,2.9,3.6839285714285714,3.867857142857143,3.5
F,S2,SHANGHAI,42,CONTROL: shuffled real,,,,2.0267857142857144,1.032142857142857,3.0214285714285714
F,S2,SHANGHAI,42,GARCH,2.939285714285714,3.307142857142857,3.123214285714286,3.926785714285714,3.939285714285714,3.9142857142857146
F,S2,SHANGHAI,42,GJR-GARCH,2.6714285714285717,3.0142857142857142,2.8428571428571425,3.6464285714285714,3.6714285714285717,3.6214285714285714
F,S2,SHANGHAI,42,QuantGAN,3.332142857142857,2.8857142857142857,3.1089285714285717,3.9017857142857144,4.332142857142857,3.4714285714285715
F,S2,SHANGHAI,42,TimeGAN,3.1714285714285717,2.8785714285714286,3.025,3.8142857142857145,4.157142857142857,3.4714285714285715
F,S2,SHANGHAI,43,CNN-WGAN-GP,2.3892857142857142,2.4428571428571426,2.4160714285714286,3.1821428571428574,3.385714285714286,2.9785714285714286
F,S2,SHANGHAI,43,CONTROL: shuffled real,,,,1.8803571428571426,1.025,2.7357142857142858
F,S2,SHANGHAI,43,GARCH,3.0821428571428573,2.8785714285714286,2.9803571428571427,3.798214285714286,4.075,3.5214285714285714
F,S2,SHANGHAI,43,GJR-GARCH,2.85,2.557142857142857,2.7035714285714283,3.5214285714285714,3.842857142857143,3.2
F,S2,SHANGHAI,43,QuantGAN,2.7,2.8,2.75,3.5785714285714283,3.7,3.457142857142857
F,S2,SHANGHAI,43,TimeGAN,3.9785714285714286,4.321428571428571,4.15,5.039285714285715,4.9714285714285715,5.107142857142857
F,S2,SHANGHAI,44,CNN-WGAN-GP,2.5964285714285715,2.6928571428571426,2.644642857142857,3.430357142857143,3.5964285714285715,3.2642857142857147
F,S2,SHANGHAI,44,CONTROL: shuffled real,,,,1.8964285714285716,1.0214285714285714,2.7714285714285714
F,S2,SHANGHAI,44,GARCH,3.1107142857142858,3.1,3.1053571428571427,3.9232142857142853,4.103571428571429,3.742857142857143
F,S2,SHANGHAI,44,GJR-GARCH,2.825,2.814285714285714,2.819642857142857,3.6392857142857147,3.8142857142857145,3.4642857142857144
F,S2,SHANGHAI,44,QuantGAN,3.0357142857142856,2.4285714285714284,2.7321428571428568,3.5089285714285716,4.032142857142857,2.9857142857142858
F,S2,SHANGHAI,44,TimeGAN,3.432142857142857,3.9642857142857144,3.6982142857142852,4.601785714285715,4.432142857142857,4.771428571428571
F,S3,BOVESPA,42,CNN-WGAN-GP,2.2607142857142857,2.308333333333333,2.2845238095238094,3.1035714285714286,3.257142857142857,2.95
F,S3,BOVESPA,42,CONTROL: shuffled real,,,,1.6827380952380953,1.0071428571428571,2.3583333333333334
F,S3,BOVESPA,42,GARCH,3.189285714285714,2.7333333333333334,2.9613095238095237,3.8113095238095243,4.189285714285715,3.4333333333333336
F,S3,BOVESPA,42,GJR-GARCH,3.0107142857142857,2.6083333333333334,2.8095238095238093,3.680357142857143,4.010714285714286,3.35
F,S3,BOVESPA,42,QuantGAN,3.2035714285714283,3.075,3.1392857142857142,4.004166666666666,4.2,3.8083333333333336
F,S3,BOVESPA,42,TimeGAN,3.3357142857142854,4.275,3.805357142857143,4.717857142857143,4.335714285714285,5.1
F,S3,BOVESPA,43,CNN-WGAN-GP,2.310714285714286,2.7666666666666666,2.5386904761904763,3.3595238095238096,3.3107142857142855,3.4083333333333337
F,S3,BOVESPA,43,CONTROL: shuffled real,,,,1.705952380952381,1.0035714285714286,2.408333333333333
F,S3,BOVESPA,43,GARCH,3.2357142857142853,2.908333333333333,3.0720238095238095,3.926190476190476,4.235714285714286,3.6166666666666663
F,S3,BOVESPA,43,GJR-GARCH,2.4178571428571427,2.2666666666666666,2.3422619047619047,3.1529761904761906,3.4142857142857137,2.8916666666666666
F,S3,BOVESPA,43,QuantGAN,2.8857142857142857,3.2083333333333335,3.0470238095238096,3.9220238095238096,3.8857142857142852,3.9583333333333335
F,S3,BOVESPA,43,TimeGAN,4.15,3.85,4.0,4.933333333333334,5.15,4.716666666666667
F,S3,BOVESPA,44,CNN-WGAN-GP,2.5535714285714284,2.625,2.5892857142857144,3.388095238095238,3.542857142857143,3.2333333333333334
F,S3,BOVESPA,44,CONTROL: shuffled real,,,,1.8833333333333333,1.025,2.7416666666666667
F,S3,BOVESPA,44,GARCH,3.1535714285714285,2.816666666666667,2.9851190476190474,3.8101190476190476,4.1535714285714285,3.4666666666666663
F,S3,BOVESPA,44,GJR-GARCH,2.682142857142857,2.666666666666667,2.674404761904762,3.4791666666666665,3.675,3.2833333333333337
F,S3,BOVESPA,44,QuantGAN,2.810714285714286,3.1,2.955357142857143,3.7470238095238093,3.8107142857142855,3.6833333333333336
F,S3,BOVESPA,44,TimeGAN,3.8,3.7916666666666665,3.7958333333333334,4.692261904761905,4.792857142857143,4.591666666666667
F,S3,FTSE,42,CNN-WGAN-GP,2.575,2.2666666666666666,2.4208333333333334,2.998214285714286,3.5714285714285716,2.425
F,S3,FTSE,42,CONTROL: shuffled real,,,,2.7392857142857143,1.0285714285714285,4.45
F,S3,FTSE,42,GARCH,2.832142857142857,2.833333333333333,2.832738095238095,3.4589285714285714,3.817857142857143,3.1
F,S3,FTSE,42,GJR-GARCH,2.7607142857142857,2.7583333333333333,2.7595238095238095,3.3928571428571432,3.7607142857142852,3.025
F,S3,FTSE,42,QuantGAN,2.7214285714285715,2.8666666666666667,2.794047619047619,3.4172619047619053,3.717857142857143,3.1166666666666667
F,S3,FTSE,42,TimeGAN,4.110714285714286,4.275,4.192857142857143,4.993452380952381,5.103571428571429,4.883333333333334
F,S3,FTSE,43,CNN-WGAN-GP,2.3964285714285714,2.2333333333333334,2.3148809523809524,2.8779761904761907,3.3892857142857147,2.3666666666666667
F,S3,FTSE,43,CONTROL: shuffled real,,,,2.786309523809524,1.0392857142857141,4.533333333333333
F,S3,FTSE,43,GARCH,2.814285714285714,3.033333333333333,2.9238095238095236,3.555952380952381,3.8035714285714284,3.3083333333333336
F,S3,FTSE,43,GJR-GARCH,2.8071428571428574,2.558333333333333,2.6827380952380953,3.294047619047619,3.7964285714285717,2.791666666666667
F,S3,FTSE,43,QuantGAN,2.789285714285714,2.9,2.844642857142857,3.4910714285714284,3.782142857142857,3.2
F,S3,FTSE,43,TimeGAN,4.192857142857143,4.275,4.233928571428572,4.994642857142857,5.189285714285714,4.8
F,S3,FTSE,44,CNN-WGAN-GP,2.832142857142857,3.1083333333333334,2.9702380952380953,3.5767857142857147,3.8285714285714283,3.325
F,S3,FTSE,44,CONTROL: shuffled real,,,,3.029166666666667,1.025,5.033333333333333
F,S3,FTSE,44,GARCH,3.3,2.875,3.0875,3.706547619047619,4.296428571428572,3.1166666666666667
F,S3,FTSE,44,GJR-GARCH,3.1107142857142858,2.775,2.942857142857143,3.530357142857143,4.110714285714286,2.95
F,S3,FTSE,44,QuantGAN,3.382142857142857,3.058333333333333,3.220238095238095,3.8142857142857145,4.378571428571428,3.25
F,S3,FTSE,44,TimeGAN,2.375,3.183333333333333,2.779166666666667,3.342857142857143,3.3607142857142853,3.325
F,S3,MOEX,42,CNN-WGAN-GP,3.0892857142857144,2.9333333333333336,3.0113095238095235,3.7720238095238097,4.085714285714285,3.4583333333333335
F,S3,MOEX,42,CONTROL: shuffled real,,,,2.1928571428571426,1.0357142857142858,3.35
F,S3,MOEX,42,GARCH,3.0928571428571425,3.066666666666667,3.079761904761905,3.8160714285714286,4.082142857142857,3.55
F,S3,MOEX,42,GJR-GARCH,2.642857142857143,2.683333333333333,2.663095238095238,3.3970238095238097,3.6357142857142852,3.158333333333333
F,S3,MOEX,42,QuantGAN,3.039285714285714,2.816666666666667,2.9279761904761905,3.649404761904762,4.032142857142857,3.2666666666666666
F,S3,MOEX,42,TimeGAN,3.1357142857142857,3.5,3.317857142857143,4.172619047619048,4.128571428571428,4.216666666666667
F,S3,MOEX,43,CNN-WGAN-GP,2.525,2.833333333333333,2.6791666666666667,3.4125,3.525,3.3
F,S3,MOEX,43,CONTROL: shuffled real,,,,2.1083333333333334,1.025,3.191666666666667
F,S3,MOEX,43,GARCH,3.082142857142857,2.7,2.8910714285714283,3.6214285714285714,4.067857142857143,3.175
F,S3,MOEX,43,GJR-GARCH,3.0535714285714284,2.475,2.7642857142857142,3.4791666666666665,4.05,2.908333333333333
F,S3,MOEX,43,QuantGAN,3.5035714285714286,2.775,3.1392857142857142,3.918452380952381,4.503571428571428,3.3333333333333335
F,S3,MOEX,43,TimeGAN,2.835714285714286,4.216666666666667,3.526190476190476,4.460119047619047,3.8285714285714283,5.091666666666667
F,S3,MOEX,44,CNN-WGAN-GP,2.564285714285714,2.8333333333333335,2.6988095238095235,3.467857142857143,3.5607142857142855,3.375
F,S3,MOEX,44,CONTROL: shuffled real,,,,2.1345238095238095,1.0107142857142857,3.2583333333333337
F,S3,MOEX,44,GARCH,3.1035714285714286,2.7,2.9017857142857144,3.6458333333333335,4.1,3.191666666666667
F,S3,MOEX,44,GJR-GARCH,2.975,2.558333333333333,2.7666666666666666,3.4958333333333336,3.975,3.0166666666666666
F,S3,MOEX,44,QuantGAN,3.2678571428571432,2.85,3.0589285714285714,3.8113095238095243,4.264285714285714,3.3583333333333334
F,S3,MOEX,44,TimeGAN,3.0892857142857144,4.058333333333334,3.573809523809524,4.444642857142857,4.089285714285714,4.8
F,S3,NIFTY50,42,CNN-WGAN-GP,2.6928571428571426,2.541666666666667,2.6172619047619046,3.267261904761905,3.692857142857143,2.841666666666667
F,S3,NIFTY50,42,CONTROL: shuffled real,,,,2.4720238095238094,1.0107142857142857,3.9333333333333336
F,S3,NIFTY50,42,GARCH,3.15,2.775,2.9625,3.6375,4.15,3.125
F,S3,NIFTY50,42,GJR-GARCH,2.4321428571428574,2.558333333333333,2.4952380952380953,3.155952380952381,3.4285714285714284,2.8833333333333333
F,S3,NIFTY50,42,QuantGAN,2.767857142857143,2.925,2.8464285714285715,3.536309523809524,3.7642857142857147,3.3083333333333336
F,S3,NIFTY50,42,TimeGAN,3.957142857142857,4.2,4.078571428571428,4.930952380952381,4.953571428571428,4.908333333333333
F,S3,NIFTY50,43,CNN-WGAN-GP,2.8,2.775,2.7875,3.3970238095238097,3.785714285714286,3.0083333333333333
F,S3,NIFTY50,43,CONTROL: shuffled real,,,,2.795238095238095,1.0571428571428572,4.533333333333333
F,S3,NIFTY50,43,GARCH,3.4,2.9833333333333334,3.191666666666667,3.855357142857143,4.385714285714286,3.325
F,S3,NIFTY50,43,GJR-GARCH,2.4178571428571427,2.65,2.5339285714285715,3.145238095238095,3.407142857142857,2.8833333333333337
F,S3,NIFTY50,43,QuantGAN,3.275,3.2666666666666666,3.2708333333333335,3.9553571428571432,4.260714285714285,3.65
F,S3,NIFTY50,43,TimeGAN,3.1071428571428568,3.325,3.2160714285714285,3.8517857142857137,4.103571428571429,3.6
F,S3,NIFTY50,44,CNN-WGAN-GP,2.6964285714285716,2.6416666666666666,2.669047619047619,3.2845238095238094,3.685714285714286,2.8833333333333333
F,S3,NIFTY50,44,CONTROL: shuffled real,,,,2.5773809523809526,1.0214285714285714,4.133333333333334
F,S3,NIFTY50,44,GARCH,3.1714285714285717,2.35,2.7607142857142857,3.3839285714285716,4.167857142857143,2.6
F,S3,NIFTY50,44,GJR-GARCH,2.525,2.25,2.3875,2.9916666666666667,3.525,2.458333333333333
F,S3,NIFTY50,44,QuantGAN,2.5714285714285716,2.958333333333333,2.7648809523809526,3.4196428571428568,3.5642857142857145,3.275
F,S3,NIFTY50,44,TimeGAN,4.0357142857142865,4.8,4.417857142857143,5.342857142857143,5.035714285714286,5.65
F,S3,SHANGHAI,42,CNN-WGAN-GP,2.8857142857142857,2.966666666666667,2.9261904761904765,3.754761904761905,3.867857142857143,3.6416666666666666
F,S3,SHANGHAI,42,CONTROL: shuffled real,,,,1.8077380952380953,1.032142857142857,2.583333333333333
F,S3,SHANGHAI,42,GARCH,2.939285714285714,3.325,3.132142857142857,3.9779761904761903,3.939285714285714,4.016666666666667
F,S3,SHANGHAI,42,GJR-GARCH,2.6714285714285717,3.0,2.835714285714286,3.681547619047619,3.6714285714285717,3.6916666666666673
F,S3,SHANGHAI,42,QuantGAN,3.332142857142857,2.8666666666666667,3.099404761904762,3.932738095238095,4.332142857142857,3.5333333333333337
F,S3,SHANGHAI,42,TimeGAN,3.1714285714285717,2.841666666666667,3.006547619047619,3.845238095238096,4.157142857142857,3.5333333333333337
F,S3,SHANGHAI,43,CNN-WGAN-GP,2.3892857142857142,2.5083333333333337,2.4488095238095235,3.255357142857143,3.385714285714286,3.125
F,S3,SHANGHAI,43,CONTROL: shuffled real,,,,1.6708333333333332,1.025,2.3166666666666664
F,S3,SHANGHAI,43,GARCH,3.0821428571428573,2.85,2.9660714285714285,3.825,4.075,3.575
F,S3,SHANGHAI,43,GJR-GARCH,2.85,2.475,2.6625,3.5214285714285714,3.842857142857143,3.2
F,S3,SHANGHAI,43,QuantGAN,2.7,2.775,2.7375,3.6083333333333334,3.7,3.5166666666666666
F,S3,SHANGHAI,43,TimeGAN,3.9785714285714286,4.391666666666667,4.185119047619048,5.119047619047619,4.9714285714285715,5.266666666666667
F,S3,SHANGHAI,44,CNN-WGAN-GP,2.5964285714285715,2.725,2.6607142857142856,3.494047619047619,3.5964285714285715,3.3916666666666666
F,S3,SHANGHAI,44,CONTROL: shuffled real,,,,1.6857142857142857,1.0214285714285714,2.35
F,S3,SHANGHAI,44,GARCH,3.1107142857142858,3.075,3.0928571428571425,3.943452380952381,4.103571428571429,3.7833333333333337
F,S3,SHANGHAI,44,GJR-GARCH,2.825,2.7333333333333334,2.779166666666667,3.632142857142857,3.8142857142857145,3.45
F,S3,SHANGHAI,44,QuantGAN,3.0357142857142856,2.45,2.742857142857143,3.5660714285714286,4.032142857142857,3.1
F,S3,SHANGHAI,44,TimeGAN,3.432142857142857,4.016666666666667,3.724404761904762,4.678571428571429,4.432142857142857,4.925
F,S4,BOVESPA,42,CNN-WGAN-GP,2.2607142857142857,2.35,2.305357142857143,3.138571428571429,3.257142857142857,3.02
F,S4,BOVESPA,42,CONTROL: shuffled real,,,,1.6735714285714285,1.0071428571428571,2.34
F,S4,BOVESPA,42,GARCH,3.189285714285714,2.56,2.874642857142857,3.7096428571428577,4.189285714285715,3.2299999999999995
F,S4,BOVESPA,42,GJR-GARCH,3.0107142857142857,2.48,2.745357142857143,3.6153571428571434,4.010714285714286,3.22
F,S4,BOVESPA,42,QuantGAN,3.2035714285714283,3.06,3.1317857142857144,4.0,4.2,3.8
F,S4,BOVESPA,42,TimeGAN,3.3357142857142854,4.55,3.942857142857143,4.862857142857143,4.335714285714285,5.39
F,S4,BOVESPA,43,CNN-WGAN-GP,2.310714285714286,2.81,2.5603571428571428,3.3603571428571426,3.3107142857142855,3.41
F,S4,BOVESPA,43,CONTROL: shuffled real,,,,1.7667857142857144,1.0035714285714286,2.5300000000000002
F,S4,BOVESPA,43,GARCH,3.2357142857142853,2.9,3.0678571428571426,3.907857142857143,4.235714285714286,3.5799999999999996
F,S4,BOVESPA,43,GJR-GARCH,2.4178571428571427,2.32,2.3689285714285715,3.1671428571428573,3.4142857142857137,2.92
F,S4,BOVESPA,43,QuantGAN,2.8857142857142857,3.3299999999999996,3.107857142857143,3.982857142857143,3.8857142857142852,4.08
F,S4,BOVESPA,43,TimeGAN,4.15,3.6399999999999997,3.8950000000000005,4.8149999999999995,5.15,4.4799999999999995
F,S4,BOVESPA,44,CNN-WGAN-GP,2.5535714285714284,2.7,2.626785714285714,3.426428571428571,3.542857142857143,3.31
F,S4,BOVESPA,44,CONTROL: shuffled real,,,,1.9024999999999999,1.025,2.7800000000000002
F,S4,BOVESPA,44,GARCH,3.1535714285714285,2.73,2.9417857142857144,3.7517857142857145,4.1535714285714285,3.35
F,S4,BOVESPA,44,GJR-GARCH,2.682142857142857,2.63,2.656071428571429,3.4524999999999997,3.675,3.2299999999999995
F,S4,BOVESPA,44,QuantGAN,2.810714285714286,3.18,2.995357142857143,3.795357142857143,3.8107142857142855,3.78
F,S4,BOVESPA,44,TimeGAN,3.8,3.7600000000000002,3.7800000000000002,4.671428571428572,4.792857142857143,4.55
F,S4,FTSE,42,CNN-WGAN-GP,2.575,2.29,2.4325,3.015714285714286,3.5714285714285716,2.46
F,S4,FTSE,42,CONTROL: shuffled real,,,,2.744285714285714,1.0285714285714285,4.46
F,S4,FTSE,42,GARCH,2.832142857142857,2.8600000000000003,2.8460714285714284,3.478928571428572,3.817857142857143,3.14
F,S4,FTSE,42,GJR-GARCH,2.7607142857142857,2.8,2.780357142857143,3.4253571428571425,3.7607142857142852,3.09
F,S4,FTSE,42,QuantGAN,2.7214285714285715,2.82,2.7707142857142855,3.3839285714285716,3.717857142857143,3.05
F,S4,FTSE,42,TimeGAN,4.110714285714286,4.2299999999999995,4.170357142857143,4.951785714285714,5.103571428571429,4.8
F,S4,FTSE,43,CNN-WGAN-GP,2.3964285714285714,2.2199999999999998,2.3082142857142856,2.864642857142857,3.3892857142857147,2.3400000000000003
F,S4,FTSE,43,CONTROL: shuffled real,,,,2.8146428571428572,1.0392857142857141,4.59
F,S4,FTSE,43,GARCH,2.814285714285714,3.09,2.9521428571428574,3.586785714285714,3.8035714285714284,3.37
F,S4,FTSE,43,GJR-GARCH,2.8071428571428574,2.54,2.673571428571429,3.2982142857142853,3.7964285714285717,2.8
F,S4,FTSE,43,QuantGAN,2.789285714285714,3.02,2.904642857142857,3.5610714285714287,3.782142857142857,3.34
F,S4,FTSE,43,TimeGAN,4.192857142857143,4.13,4.161428571428571,4.874642857142857,5.189285714285714,4.5600000000000005
F,S4,FTSE,44,CNN-WGAN-GP,2.832142857142857,3.2,3.0160714285714283,3.6292857142857144,3.8285714285714283,3.4299999999999997
F,S4,FTSE,44,CONTROL: shuffled real,,,,3.0275,1.025,5.029999999999999
F,S4,FTSE,44,GARCH,3.3,2.7600000000000002,3.0300000000000002,3.6332142857142857,4.296428571428572,2.9699999999999998
F,S4,FTSE,44,GJR-GARCH,3.1107142857142858,2.67,2.890357142857143,3.475357142857143,4.110714285714286,2.8400000000000003
F,S4,FTSE,44,QuantGAN,3.382142857142857,3.16,3.271071428571429,3.8792857142857144,4.378571428571428,3.38
F,S4,FTSE,44,TimeGAN,2.375,3.21,2.7925,3.355357142857143,3.3607142857142853,3.35
F,S4,MOEX,42,CNN-WGAN-GP,3.0892857142857144,2.9,2.9946428571428574,3.757857142857143,4.085714285714285,3.4299999999999997
F,S4,MOEX,42,CONTROL: shuffled real,,,,2.157857142857143,1.0357142857142858,3.28
F,S4,MOEX,42,GARCH,3.0928571428571425,3.12,3.1064285714285713,3.856071428571428,4.082142857142857,3.63
F,S4,MOEX,42,GJR-GARCH,2.642857142857143,2.62,2.6314285714285712,3.367857142857143,3.6357142857142852,3.1
F,S4,MOEX,42,QuantGAN,3.039285714285714,2.75,2.8946428571428573,3.611071428571429,4.032142857142857,3.1900000000000004
F,S4,MOEX,42,TimeGAN,3.1357142857142857,3.6100000000000003,3.3728571428571428,4.249285714285714,4.128571428571428,4.37
F,S4,MOEX,43,CNN-WGAN-GP,2.525,2.85,2.6875,3.4274999999999998,3.525,3.3299999999999996
F,S4,MOEX,43,CONTROL: shuffled real,,,,2.0925000000000002,1.025,3.16
F,S4,MOEX,43,GARCH,3.082142857142857,2.67,2.8760714285714286,3.603928571428572,4.067857142857143,3.14
F,S4,MOEX,43,GJR-GARCH,3.0535714285714284,2.32,2.6867857142857146,3.3850000000000002,4.05,2.7199999999999998
F,S4,MOEX,43,QuantGAN,3.5035714285714286,2.82,3.161785714285714,3.951785714285714,4.503571428571428,3.4
F,S4,MOEX,43,TimeGAN,2.835714285714286,4.34,3.5878571428571426,4.539285714285715,3.8285714285714283,5.25
F,S4,MOEX,44,CNN-WGAN-GP,2.564285714285714,2.87,2.717142857142857,3.495357142857143,3.5607142857142855,3.4299999999999997
F,S4,MOEX,44,CONTROL: shuffled real,,,,2.115357142857143,1.0107142857142857,3.22
F,S4,MOEX,44,GARCH,3.1035714285714286,2.59,2.8467857142857143,3.585,4.1,3.07
F,S4,MOEX,44,GJR-GARCH,2.975,2.3600000000000003,2.6675,3.3875,3.975,2.8
F,S4,MOEX,44,QuantGAN,3.2678571428571432,2.83,3.048928571428571,3.7971428571428567,4.264285714285714,3.3299999999999996
F,S4,MOEX,44,TimeGAN,3.0892857142857144,4.35,3.719642857142857,4.619642857142857,4.089285714285714,5.15
F,S4,NIFTY50,42,CNN-WGAN-GP,2.6928571428571426,2.52,2.6064285714285713,3.2114285714285713,3.692857142857143,2.73
F,S4,NIFTY50,42,CONTROL: shuffled real,,,,2.640357142857143,1.0107142857142857,4.2700000000000005
F,S4,NIFTY50,42,GARCH,3.15,2.8400000000000003,2.995,3.6450000000000005,4.15,3.1399999999999997
F,S4,NIFTY50,42,GJR-GARCH,2.4321428571428574,2.6100000000000003,2.5210714285714286,3.144285714285714,3.4285714285714284,2.86
F,S4,NIFTY50,42,QuantGAN,2.767857142857143,2.9699999999999998,2.8689285714285715,3.527142857142857,3.7642857142857147,3.29
F,S4,NIFTY50,42,TimeGAN,3.957142857142857,4.0600000000000005,4.008571428571429,4.831785714285714,4.953571428571428,4.71
F,S4,NIFTY50,43,CNN-WGAN-GP,2.8,2.79,2.795,3.3778571428571427,3.785714285714286,2.9699999999999998
F,S4,NIFTY50,43,CONTROL: shuffled real,,,,2.9535714285714283,1.0571428571428572,4.85
F,S4,NIFTY50,43,GARCH,3.4,2.9,3.15,3.782857142857143,4.385714285714286,3.18
F,S4,NIFTY50,43,GJR-GARCH,2.4178571428571427,2.77,2.593928571428571,3.1835714285714287,3.407142857142857,2.96
F,S4,NIFTY50,43,QuantGAN,3.275,3.28,3.2775,3.940357142857143,4.260714285714285,3.62
F,S4,NIFTY50,43,TimeGAN,3.1071428571428568,3.2600000000000002,3.1835714285714287,3.7617857142857147,4.103571428571429,3.4200000000000004
F,S4,NIFTY50,44,CNN-WGAN-GP,2.6964285714285716,2.65,2.6732142857142858,3.242857142857143,3.685714285714286,2.8
F,S4,NIFTY50,44,CONTROL: shuffled real,,,,2.7457142857142856,1.0214285714285714,4.470000000000001
F,S4,NIFTY50,44,GARCH,3.1714285714285717,2.25,2.710714285714286,3.2889285714285714,4.167857142857143,2.41
F,S4,NIFTY50,44,GJR-GARCH,2.525,2.2399999999999998,2.3825,2.9475000000000002,3.525,2.37
F,S4,NIFTY50,44,QuantGAN,2.5714285714285716,3.09,2.8307142857142855,3.462142857142857,3.5642857142857145,3.3600000000000003
F,S4,NIFTY50,44,TimeGAN,4.0357142857142865,4.7700000000000005,4.402857142857143,5.312857142857142,5.035714285714286,5.59
F,S4,SHANGHAI,42,CNN-WGAN-GP,2.8857142857142857,3.0300000000000002,2.9578571428571427,3.7789285714285716,3.867857142857143,3.69
F,S4,SHANGHAI,42,CONTROL: shuffled real,,,,1.8010714285714287,1.032142857142857,2.57
F,S4,SHANGHAI,42,GARCH,2.939285714285714,3.38,3.159642857142857,4.024642857142857,3.939285714285714,4.11
F,S4,SHANGHAI,42,GJR-GARCH,2.6714285714285717,3.09,2.880714285714286,3.7457142857142856,3.6714285714285717,3.8200000000000003
F,S4,SHANGHAI,42,QuantGAN,3.332142857142857,2.92,3.1260714285714286,3.9610714285714286,4.332142857142857,3.59
F,S4,SHANGHAI,42,TimeGAN,3.1714285714285717,2.58,2.8757142857142854,3.6885714285714286,4.157142857142857,3.22
F,S4,SHANGHAI,43,CNN-WGAN-GP,2.3892857142857142,2.5300000000000002,2.4596428571428572,3.257857142857143,3.385714285714286,3.13
F,S4,SHANGHAI,43,CONTROL: shuffled real,,,,1.6774999999999998,1.025,2.33
F,S4,SHANGHAI,43,GARCH,3.0821428571428573,2.83,2.9560714285714287,3.8175,4.075,3.56
F,S4,SHANGHAI,43,GJR-GARCH,2.85,2.46,2.6550000000000002,3.516428571428572,3.842857142857143,3.19
F,S4,SHANGHAI,43,QuantGAN,2.7,2.84,2.77,3.65,3.7,3.6
F,S4,SHANGHAI,43,TimeGAN,3.9785714285714286,4.34,4.159285714285714,5.0807142857142855,4.9714285714285715,5.1899999999999995
F,S4,SHANGHAI,44,CNN-WGAN-GP,2.5964285714285715,2.7,2.648214285714286,3.473214285714286,3.5964285714285715,3.35
F,S4,SHANGHAI,44,CONTROL: shuffled real,,,,1.7307142857142856,1.0214285714285714,2.4400000000000004
F,S4,SHANGHAI,44,GARCH,3.1107142857142858,3.08,3.095357142857143,3.9417857142857144,4.103571428571429,3.78
F,S4,SHANGHAI,44,GJR-GARCH,2.825,2.7800000000000002,2.8024999999999998,3.6471428571428577,3.8142857142857145,3.4799999999999995
F,S4,SHANGHAI,44,QuantGAN,3.0357142857142856,2.5,2.767857142857143,3.576071428571429,4.032142857142857,3.12
F,S4,SHANGHAI,44,TimeGAN,3.432142857142857,3.94,3.6860714285714287,4.6310714285714285,4.432142857142857,4.83
F,S5,BOVESPA,42,CNN-WGAN-GP,2.2607142857142857,2.2785714285714285,2.269642857142857,3.0785714285714283,3.257142857142857,2.9
F,S5,BOVESPA,42,CONTROL: shuffled real,,,,1.6892857142857143,1.0071428571428571,2.3714285714285714
F,S5,BOVESPA,42,GARCH,3.189285714285714,2.8571428571428568,3.023214285714286,3.8839285714285716,4.189285714285715,3.5785714285714283
F,S5,BOVESPA,42,GJR-GARCH,3.0107142857142857,2.7,2.8553571428571427,3.7267857142857137,4.010714285714286,3.442857142857143
F,S5,BOVESPA,42,QuantGAN,3.2035714285714283,3.085714285714286,3.1446428571428573,4.007142857142857,4.2,3.8142857142857145
F,S5,BOVESPA,42,TimeGAN,3.3357142857142854,4.078571428571428,3.707142857142857,4.614285714285715,4.335714285714285,4.892857142857143
F,S5,BOVESPA,43,CNN-WGAN-GP,2.310714285714286,2.7357142857142858,2.523214285714286,3.355357142857143,3.3107142857142855,3.4
F,S5,BOVESPA,43,CONTROL: shuffled real,,,,1.6660714285714284,1.0035714285714286,2.3285714285714283
F,S5,BOVESPA,43,GARCH,3.2357142857142853,2.914285714285714,3.075,3.939285714285714,4.235714285714286,3.6428571428571432
F,S5,BOVESPA,43,GJR-GARCH,2.4178571428571427,2.2285714285714286,2.3232142857142857,3.142857142857143,3.4142857142857137,2.8714285714285714
F,S5,BOVESPA,43,QuantGAN,2.8857142857142857,3.1214285714285714,3.0035714285714286,3.8785714285714286,3.8857142857142852,3.8714285714285714
F,S5,BOVESPA,43,TimeGAN,4.15,4.0,4.075,5.017857142857143,5.15,4.885714285714285
F,S5,BOVESPA,44,CNN-WGAN-GP,2.5535714285714284,2.5714285714285716,2.5625,3.3571428571428568,3.542857142857143,3.1714285714285717
F,S5,BOVESPA,44,CONTROL: shuffled real,,,,1.8732142857142857,1.025,2.7214285714285715
F,S5,BOVESPA,44,GARCH,3.1535714285714285,2.8785714285714286,3.0160714285714283,3.8517857142857146,4.1535714285714285,3.55
F,S5,BOVESPA,44,GJR-GARCH,2.682142857142857,2.6928571428571426,2.6875,3.498214285714286,3.675,3.3214285714285716
